COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"LEI,LIV,MCI,SOU",4,8.2,8.2,4.5,6.5,5.5,5.5,8.9,9.8,4.4,65.5,2.183333333,2.083399999,4.548756664
"AVL,BHA,LEE,SOU",10,4.2,5.7,7.8,8,4.2,7.4,4.6,6.4,8.9,67.2,2.24,2.030763403,4.548910023
"BUR,CRY,FUL,MUN",10.6,6.3,5.2,8.5,4.6,5.4,7.5,5.6,3.7,8,65.4,2.18,2.088167724,4.552205639
"AVL,FUL,TOT,WOL",6.8,6.5,4.4,8.5,6.3,3.8,3.2,7.9,6,10.1,63.5,2.116666667,2.151614381,4.55425044
"ARS,CHE,EVE,NEW",6.2,5,6.4,3.7,10.7,9.6,6.3,5.7,5.2,6,64.8,2.16,2.10966032,4.556866292
"ARS,MCI,NEW,SOU",5.8,7,8.9,4.1,10.7,7.2,5.7,5.8,8.8,6.3,70.3,2.343333333,1.944822186,4.557366655
"ARS,MCI,SOU,TOT",4.7,8.5,6.7,4.1,9.5,6.6,5.1,4.2,8.8,8.4,66.6,2.22,2.053290043,4.558303895
"AVL,FUL,MUN,WHU",9.6,4.3,4.8,10.2,7.4,6,6.5,6.3,4.3,7.5,66.9,2.23,2.044205904,4.558579166
"AVL,BUR,LEE,LEI",11.3,4.1,5.8,8.9,5.7,6.3,7.3,6.2,5.4,6.1,67.1,2.236666667,2.038218176,4.558814654
"LEE,MCI,NEW,SOU",9.4,5.3,7.1,4.7,9.6,6,5.7,5.7,9.9,5.6,69,2.3,1.9821425,4.558927749
"BUR,SHU,WBA,WHU",7.6,7.8,6.9,8.4,4.2,9.5,9.6,6,5.4,4.3,69.7,2.323333333,1.962453113,4.559432733
"ARS,LEI,MCI,SOU",4.1,7.3,10.3,4.1,8.3,7.2,5.5,5.8,8.8,5.6,67,2.233333333,2.041785711,4.559988087
"CRY,LIV,SOU,WHU",4.2,10.6,7.2,6.3,7.3,4.6,8.2,3.8,7.3,4.7,64.2,2.14,2.131144711,4.560649681
"CRY,MCI,MUN,SHU",10.5,6,5,8.3,4,7.2,8.3,7.7,5.7,4.5,67.2,2.24,2.036227449,4.561149485
"CHE,TOT,WHU,WOL",5.1,11.1,5.7,5.2,6.8,7.7,4.5,3.7,6.3,8,64.1,2.136666667,2.135129452,4.56205993
"AVL,EVE,LIV,SHU",7.9,4.3,4.3,6.8,6.7,5.8,7.3,11.3,5.5,4.6,64.5,2.15,2.121974971,4.562246188
"ARS,AVL,BUR,MCI",11.4,7.4,6.9,5.1,7.9,6.8,7.9,6.9,4.3,7.8,72.4,2.413333333,1.890443804,4.562271048
"ARS,CHE,LEI,NEW",4.5,5.8,9.9,4.2,7.5,10.1,6.1,5.7,7.4,5.3,66.5,2.216666667,2.058181506,4.562302338
"BHA,CRY,LEE,TOT",8,5.7,5.1,10.6,5.3,4.1,7.9,4.1,7.3,7.8,65.9,2.196666667,2.077097334,4.562690476
"AVL,CRY,SHU,TOT",7.4,6.3,4.2,11.7,4.7,5.3,7.4,6.4,6.4,5.7,65.5,2.183333333,2.089789995,4.562708155
"CRY,FUL,TOT,WBA",7.5,7.5,4.8,10.7,5.4,4.4,3.9,5.8,8.6,6.5,65.1,2.17,2.103145792,4.563826369
"AVL,BHA,CHE,LEE",10.4,4.2,4.6,7.7,6.9,4.2,7.8,4.5,5.2,8.3,63.8,2.126666667,2.146728778,4.565376534
"CRY,LIV,SOU,WOL",4.5,11.1,7.2,3.5,5.5,4,5.5,6.3,7.8,6.7,62.1,2.07,2.206782474,4.568039722
"LEE,MUN,NEW,TOT",9.9,3.1,5,9.1,7.3,7.7,6.4,5,7.5,6.8,67.8,2.26,2.02144063,4.568455825
"MCI,NEW,SOU,WBA",7.5,7,8.9,4.7,8.6,6.2,5.2,7.5,10.6,4.8,71,2.366666667,1.930457631,4.568749728
"LEE,NEW,TOT,WBA",8,4.8,6.8,9.1,7.5,6.2,4.9,5.7,10.9,5.3,69.2,2.306666667,1.980908882,4.569296489
"LEE,LEI,MCI,MUN",11.3,3.4,6.5,7.3,6,7.6,6.6,6.6,7.2,4.9,67.4,2.246666667,2.034262083,4.570308813
"ARS,AVL,LEE,SHU",9.4,4.1,4.6,9.4,7.4,6.3,9.6,6.3,5.9,6.6,69.6,2.32,1.970448342,4.571440152
"AVL,CHE,EVE,LEE",10.4,3.3,4.3,6.8,9.1,6.3,6.8,6.2,4.8,6.8,64.8,2.16,2.117020968,4.57276529
"CRY,FUL,TOT,WHU",5.9,8.6,4.8,11.3,5.9,4.8,5.9,3.8,6.4,6.5,63.9,2.13,2.14706518,4.573248834
"AVL,FUL,LEE,LIV",9.4,4.3,4.8,9.9,7.3,3.8,6.3,7.9,6.4,7.1,67.2,2.24,2.041676871,4.57335619
"BUR,CRY,LIV,MCI",8.8,10.9,7.3,5.5,5.1,5,8.1,7.8,6.2,5,69.7,2.323333333,1.968671295,4.573879641
"AVL,BHA,CRY,FUL",9.2,5.4,4.9,10.1,4.8,3.3,7,6.3,5.4,8,64.4,2.146666667,2.130831867,4.574185741
"BHA,BUR,FUL,SHU",9.7,5.7,5.3,7.8,3.6,4.9,8.1,6.8,4.8,9.4,66.1,2.203333333,2.07656233,4.575359001
"CHE,LIV,WBA,WOL",4.9,11,7.2,3.4,6.1,4.6,4.6,7.9,7.2,6.3,63.2,2.106666667,2.171942295,4.575558435
"AVL,CRY,EVE,MCI",11.1,5.9,4.9,7.4,7.9,5.2,6.3,8.7,5.4,4.7,67.5,2.25,2.034289393,4.577151134
"ARS,BHA,BUR,FUL",8.1,6.4,7.6,5.7,4.8,4.9,8.1,5.2,4.7,11.1,66.6,2.22,2.061930056,4.577484724
"LEE,LEI,TOT,WHU",4.7,5.6,6.3,10.2,6.8,7.7,6.2,3.7,9.5,4.6,65.3,2.176666667,2.103990917,4.579686895
"ARS,AVL,BHA,MUN",10,4.2,6.9,6.8,6.8,5.4,9,5.6,4.2,9,67.9,2.263333333,2.023445906,4.579732567
"ARS,LEE,SOU,WHU",4.3,6.3,7.3,5.9,10.7,6.7,9,3.7,6.9,6.8,67.6,2.253333333,2.033715811,4.582639628
"AVL,MCI,WBA,WOL",9.9,7.4,7.4,5.6,6.7,4.8,4.1,10.2,7.4,6.3,69.8,2.326666667,1.969658741,4.582739337
"BHA,BUR,MCI,SOU",10,8.3,7.8,4.6,5.7,5.1,7.2,5.2,6.2,9.9,70,2.333333333,1.964122648,4.582952846
"BHA,BUR,EVE,SHU",10.2,4.7,5.3,5.8,3.6,6.9,9.1,7.5,4.3,7.3,64.7,2.156666667,2.125532613,4.584065335
"MCI,SHU,WBA,WOL",7.9,7.7,7.2,5.6,4.6,5.6,4.1,10.6,8.4,4.6,66.3,2.21,2.074742287,4.585180453
"LEI,TOT,WBA,WOL",5,7.3,8.1,6.3,5.1,5.7,3.7,7.5,11.2,5.8,65.7,2.19,2.093933035,4.585713347
"ARS,NEW,SOU,WOL",4.6,7,9,3.1,9.6,6.2,4.7,5.8,7.9,8,65.9,2.196666667,2.087768612,4.586131718
"CHE,FUL,LIV,WOL",4.9,10.5,5.7,3.4,6.1,3.6,4.1,7.8,6.3,8.3,60.7,2.023333333,2.267181314,4.587263526
"LEI,MCI,NEW,SOU",5.7,6.3,8.9,4.7,7.9,7.7,5.5,7.4,10.6,4.1,68.8,2.293333333,2.000444395,4.587685813
"ARS,LEI,SHU,WBA",5.7,6.1,10,6.9,4.1,8.5,7.4,7.5,8.6,3.6,68.4,2.28,2.012295538,4.588033827
"FUL,LEE,MUN,WHU",9.6,3.6,5.1,10.2,6.8,6.3,7,4.6,4.8,6.8,64.8,2.16,2.124879082,4.589738816
"AVL,EVE,LEI,MUN",9.9,3.3,4.8,7,6.7,8,6.3,8.9,3.8,5.3,64,2.133333333,2.151485275,4.589835254
"AVL,MCI,SHU,WOL",9.8,6.7,5.7,6.1,5.5,5.1,5.1,11.1,6.5,6.1,67.7,2.256666667,2.034180152,4.590466542
"BUR,LEE,MCI,WOL",11.8,7.7,7.2,4.5,6.1,5.4,5.6,6.7,6.4,7.6,69,2.3,1.996107323,4.591046843
"BUR,MCI,NEW,WBA",11.1,7.4,9,5.7,6.3,7.3,5.3,8,8,4.8,72.9,2.43,1.889414959,4.591278351
"ARS,CHE,TOT,WOL",5,10,5.7,3,6.8,6.7,4.5,4.1,6.2,9.5,61.5,2.05,2.239667634,4.59131865
"AVL,LEI,MCI,WBA",9.4,5.8,8.1,7.3,6.2,5.8,5.1,9.7,9.1,4.1,70.6,2.353333333,1.951181978,4.591781588
"AVL,MUN,TOT,WHU",8.4,5.3,4.7,10.7,7.9,7.4,6.9,4.7,4.3,7.5,67.8,2.26,2.031857388,4.591997696
"CHE,LEI,NEW,WHU",4.6,6.9,8,5.3,7.4,11.1,6.1,5.3,7.5,3.8,66,2.2,2.087529108,4.592564038
"EVE,NEW,SOU,WHU",5.9,5.5,7,4.4,11.4,8.5,5.9,5.4,7,4.5,65.5,2.183333333,2.103568397,4.592791
"BHA,BUR,CRY,LIV",7.4,9.4,7.3,6.1,4.2,3.6,9.8,5.2,5.2,7.7,65.9,2.196666667,2.090959376,4.593140762
"FUL,MCI,SHU,WBA",9.2,6.3,5.7,8.3,4.8,5.3,4.3,10.1,7.9,4.6,66.5,2.216666667,2.073242227,4.595686937
"LEI,NEW,SOU,TOT",4.6,6.3,7.4,5.4,7.5,7.8,5.1,5.8,11.7,5.9,67.5,2.25,2.04355355,4.597995487
"ARS,EVE,SOU,TOT",4.7,6.5,5.3,3.8,11.1,7.3,5.3,4.2,6.9,8.1,63.2,2.106666667,2.183167933,4.599207111
"LEE,MUN,TOT,WBA",10,4.1,5,10.1,6.3,6.2,5.9,5,8,6.8,67.4,2.246666667,2.047328883,4.599665557
"BUR,CHE,CRY,LIV",5.6,11.6,5.7,4.5,5.1,5.7,8.6,4.6,5.1,6.2,62.7,2.09,2.20103511,4.60016338
"BUR,CRY,TOT,WHU",5.9,10.1,5.8,9.6,5.3,6.8,8.5,3.8,5.3,7,68.1,2.27,2.026737937,4.600695118
"BHA,CRY,FUL,LEE",9.2,4.7,5.2,10.1,4.8,3.3,7.5,4.6,6.3,7.3,63,2.1,2.19089023,4.600869483
"BHA,CHE,SOU,WOL",5,9.4,6.7,2.5,5.7,4.1,5,4.6,6.2,10.1,59.3,1.976666667,2.327635901,4.600960298
"AVL,MUN,NEW,WHU",9.5,3.8,6.4,8.6,9,8.6,7.5,6.3,4.3,6,70,2.333333333,1.972026594,4.601395387
"AVL,FUL,TOT,WHU",6.5,6.5,4.4,11.3,8.1,4.9,4.9,5.4,5.5,8.1,65.6,2.186666667,2.104598141,4.602054601
"AVL,FUL,LEE,LEI",9.4,4.1,4.8,10.6,6.3,4.3,5.3,7.3,6.5,6.1,64.7,2.156666667,2.133880138,4.602068165
"AVL,LEI,MCI,MUN",11.3,4.1,6.2,7.3,6,7.3,6.1,8.9,5.7,5.6,68.5,2.283333333,2.015633344,4.602362802
"AVL,BHA,MCI,WOL",10.4,6.8,7.4,5,6.1,3.7,5.1,9,5.9,8.3,67.7,2.256666667,2.039635044,4.602776415
"ARS,BHA,BUR,LIV",6.3,7.9,9,5.1,5.1,5.2,9.9,5.2,4.7,9.3,67.7,2.256666667,2.040179731,4.604005592
"ARS,MCI,SOU,WOL",4.6,8.9,8.3,3.1,8.8,5.5,4.5,6.3,7.8,8.3,66.1,2.203333333,2.089896329,4.604738245
"ARS,BUR,SOU,TOT",4.7,8.5,6.3,4.2,8,7.3,6.9,4.2,6.3,10.7,67.1,2.236666667,2.058829225,4.6049147
"ARS,LEI,MCI,WOL",4.5,7.7,10.9,4,6,6.6,4.4,7.9,7.8,5.6,65.4,2.18,2.112502465,4.605255375
"CRY,SHU,TOT,WBA",7.4,7.3,4.6,10.6,4.2,5.8,6.4,5.9,9.1,4.2,65.5,2.183333333,2.109370628,4.605459204
"AVL,CHE,LEE,MCI",11.8,5.7,4.6,7.1,8.4,5.6,6.6,6.2,6.3,7.1,69.4,2.313333333,1.991202875,4.606315984
"BUR,EVE,NEW,SHU",9.6,4.3,5.3,5.4,5.9,9.6,7.6,8.6,4.9,4.3,65.5,2.183333333,2.109897312,4.606609131
"CHE,LIV,SHU,WHU",4.6,9.4,5.5,6.1,5.6,9.8,9.6,6.3,6.3,4.6,67.8,2.26,2.038408966,4.606804262
"LEE,MUN,TOT,WHU",8.4,4.6,5,10.7,7.3,7.7,7.4,3.7,5.8,6.8,67.4,2.246666667,2.050582573,4.606975514
"LEI,LIV,SOU,WBA",4,7.3,9,5.2,5.6,5.2,5.2,7.5,10.6,4.1,63.7,2.123333333,2.171046855,4.609856154
"AVL,CHE,MUN,SHU",9.8,4.1,4.1,7.3,5.1,9,7.8,7.2,4.1,7.3,65.8,2.193333333,2.102273901,4.610987423
"EVE,LIV,MCI,NEW",7.9,5.9,7.3,5.1,8.9,6.6,5.8,11.2,7.8,4.8,71.3,2.376666667,1.940246262,4.611318615
"AVL,LEE,LEI,WBA",9.4,4.1,7,10,6.3,5.3,5.8,7.4,8.7,4.6,68.6,2.286666667,2.016707989,4.611538934
"BHA,CRY,MUN,SHU",9.1,4.5,5,8.9,3.6,5.8,10,5.6,5.1,5.7,63.3,2.11,2.186854667,4.614263347
"BUR,MUN,NEW,WHU",9.5,5.8,7.4,6.9,6.8,10.1,8.6,5.2,3.7,6,70,2.333333333,1.97765293,4.614523503
"BUR,FUL,MUN,WBA",11.2,5.3,5.8,7.9,5.2,6,5.5,7.2,3.7,8.1,65.9,2.196666667,2.101031493,4.615265846
"AVL,EVE,LEE,WOL",10.4,3.3,4.8,6.8,8.4,4.6,5.3,8.4,5.5,6.8,64.3,2.143333333,2.153575838,4.615830879
"ARS,AVL,EVE,WHU",6.5,5,6.1,6.5,11.7,7.5,8.6,6,4.9,6,68.8,2.293333333,2.013178802,4.616890053
"BUR,LIV,SOU,WOL",4.5,10.5,7.8,3.5,5.5,4.5,5.5,6.8,6.3,8.9,63.8,2.126666667,2.17143066,4.617909204
"BUR,CRY,LIV,WOL",5.6,11.6,7.3,4.5,4.6,4,7.1,6.8,5.8,6.7,64,2.133333333,2.165384236,4.61948637
"EVE,LEI,SHU,WHU",5.8,4.6,5.9,7.5,5.7,11,8.3,7.7,6,3.6,66.1,2.203333333,2.096796498,4.619941618
"LEE,SHU,TOT,WBA",8,5.1,4.5,10.6,5.3,6.2,5.9,5.8,9.7,5.1,66.2,2.206666667,2.093800373,4.620319489
"ARS,LEI,LIV,WOL",4,8.3,10.9,4,5.4,5.6,5.4,7.9,7.3,5.6,64.4,2.146666667,2.152621141,4.62096005
"ARS,AVL,LEE,TOT",8.3,4.8,4.7,10,9.1,5.7,6.9,4.1,6.4,8.3,68.3,2.276666667,2.030353007,4.622437013
"ARS,MCI,NEW,WHU",5.9,7.4,9.6,5.2,10.2,8.9,7.9,5.4,7.3,4.8,72.6,2.42,1.910322835,4.62298126
"ARS,BUR,MCI,WHU",7.9,9.4,8.5,5.1,7.9,8.3,9.5,4.3,4.8,6.3,72,2.4,1.926424437,4.623418649
"BUR,CHE,FUL,WOL",6.7,10,5.3,3.5,5.2,5.3,4.1,6.2,4.7,10.1,61.1,2.036666667,2.27031569,4.623876289
"LEI,LIV,MCI,TOT",4.5,8.2,7.2,6.1,6.1,6,5,8.9,10.8,4.4,67.2,2.24,2.06494552,4.625477964
"CRY,SHU,WBA,WHU",7,7.9,6.3,10.1,4.2,7.9,9.5,5.5,6.9,4.2,69.5,2.316666667,1.996803,4.625926951
"BUR,CHE,MUN,WOL",8.6,8.8,5.6,3.5,5,7.8,6.1,5.5,3.5,9.5,63.9,2.13,2.17278623,4.628034669
"AVL,MCI,NEW,WOL",9.8,6.4,7.4,4.6,8.3,5.1,4.6,10.1,7.4,6.3,70,2.333333333,1.984383475,4.630228109
"BUR,EVE,LEI,MUN",9.9,3.6,5.8,5.9,4.5,9.5,6.8,7.2,3.2,5.3,61.7,2.056666667,2.251937437,4.631484663
"ARS,BUR,SOU,WOL",4.6,9,7.9,3.1,7.3,6.2,6.3,4.7,5.3,10.1,64.5,2.15,2.154194874,4.631518979
"BHA,FUL,TOT,WOL",6.8,6.9,5.9,6.8,5.2,3.2,3.2,6.3,6.4,11.2,61.9,2.063333333,2.244722205,4.63161015
"CRY,LEE,LEI,TOT",5.7,5.6,5.1,10.7,5.2,5.6,6.2,4.1,9.9,4.5,62.6,2.086666667,2.220710597,4.633882779
"ARS,AVL,MUN,SHU",9.4,4.1,4.6,7.9,6.2,8,9.6,7.3,4.2,7.3,68.6,2.286666667,2.026600876,4.63416067
"BHA,BUR,LEI,MUN",9.9,4.5,7.9,6.8,4.1,7.4,8.3,6.1,3.6,8.3,66.9,2.23,2.078166927,4.634312248
"CRY,FUL,SHU,WHU",7,7.4,4.7,10.7,4.2,6.9,9,5.4,6.4,4.2,65.9,2.196666667,2.110002633,4.63497245
"AVL,BUR,NEW,SHU",11,4.8,5.3,7.4,5.8,8.1,8.1,8.5,4.9,5.8,69.7,2.323333333,1.995578446,4.636393922
"LIV,SOU,WHU,WOL",4.2,10.6,8.3,3.5,7.7,4.5,5.5,5.9,7.4,6.8,64.4,2.146666667,2.160349766,4.637550831
"BHA,BUR,CHE,CRY",7.9,9.5,5.7,5.1,4.2,5.3,9.3,4.6,4.6,8.9,65.1,2.17,2.137210019,4.637745742
"ARS,EVE,LEE,SOU",6.4,4.3,5.7,3.8,11.6,6.7,6.9,4.1,6.4,6.8,62.7,2.09,2.219133965,4.637989987
"EVE,FUL,MCI,SHU",9.7,4.8,4.3,6.8,5.7,6.3,4.8,10.7,6,4.6,63.7,2.123333333,2.184821376,4.639104055
"BUR,CHE,MUN,NEW",9.8,5.8,5.6,4.7,5.7,10.1,7.3,5.5,3.5,7.5,65.5,2.183333333,2.125114376,4.639833054
"BUR,LEE,MCI,WHU",11.5,7.7,7.2,7.3,7.3,7.1,8.4,4.2,5.9,5.6,72.2,2.406666667,1.928038727,4.640146537
"BHA,BUR,CRY,WOL",7.9,9.5,7.4,5.1,4.2,3.6,7.8,5.2,5.2,9.4,65.3,2.176666667,2.131796321,4.640209993
"ARS,BUR,CHE,TOT",5.1,9,5.2,4.1,6.4,8.4,7.3,4.1,4.6,10.1,64.3,2.143333333,2.165409892,4.641195202
"AVL,EVE,NEW,WHU",8.1,4,6.1,7.1,10.9,8.1,6.5,7.6,5,4.5,67.9,2.263333333,2.051259776,4.642684625
"BUR,EVE,FUL,LEE",11.7,3.8,4.8,7,6.4,5.8,6,6.2,4.4,7.4,63.5,2.116666667,2.193551154,4.64301661
"CHE,MCI,TOT,WOL",5.5,10.9,5.6,3.4,6.8,6,4,6.2,7.7,8.3,64.4,2.146666667,2.162919837,4.643067917
"CHE,LEE,MCI,MUN",11.8,5,4.9,5.6,7.2,7.6,7.1,4.9,5.6,7.1,66.8,2.226666667,2.086357805,4.645623378
"BHA,MCI,NEW,WBA",9.7,5.9,10.1,6.2,6.3,5.2,5.3,8,9,4.8,70.5,2.35,1.97723151,4.646494049
"FUL,LEE,MUN,NEW",11.1,3.1,5.1,8.6,6.8,6.3,6,6.6,5.8,6.8,66.2,2.206666667,2.105970349,4.64717457
"BUR,FUL,MUN,NEW",11.1,4.3,5.8,6.9,5.2,7.5,6,7.2,3.7,8.1,65.8,2.193333333,2.119119314,4.647935029
"BUR,FUL,TOT,WOL",6.8,8.5,5.4,6.3,5.2,4.7,3.2,6.3,5.4,11.2,63,2.1,2.213594362,4.64854816
"CHE,CRY,MCI,WOL",6.1,12,6.1,3.4,5.7,5,4.9,6.2,6.7,6.2,62.3,2.076666667,2.239072229,4.649806661
"AVL,CHE,EVE,MCI",10.4,5.9,4.3,4.1,9,6.8,6.1,8.6,4.8,6.3,66.3,2.21,2.103990917,4.649819926
"BUR,CRY,MCI,WOL",9.3,11,7.3,4.5,4.6,5,6.1,6.8,5.8,6.7,67.1,2.236666667,2.079770286,4.651752874
"ARS,LIV,SOU,WOL",4.1,9.5,8.3,3.1,8.2,4.5,5.5,6.3,7.3,8.3,65.1,2.17,2.143957918,4.652388683
"FUL,LEE,MCI,NEW",11.1,4.3,6.2,7.4,7.9,5.1,4.8,7.3,8.4,5.6,68.1,2.27,2.049634114,4.652669438
"ARS,BHA,SOU,WOL",4.6,7.4,9,3.1,7.3,4.1,6.2,4.7,6.3,10.1,62.8,2.093333333,2.223010971,4.653502966
"LEI,MCI,SOU,WBA",5.8,7.3,9,5.2,6.2,6.2,5.1,7.5,11.1,4.1,67.5,2.25,2.06841324,4.653929791
"BUR,LIV,MCI,SHU",9.3,8.7,6.7,5.5,4.5,6.6,8.2,10.4,6.3,4.9,71.1,2.37,1.963811487,4.654233224
"BUR,EVE,MUN,TOT",10.5,4.8,4.7,6.4,5.7,8.4,6.4,5.6,3.2,8.6,64.3,2.143333333,2.172070185,4.65547043
"EVE,LEI,NEW,SHU",7.3,4.3,6.4,6,5.8,10.1,5.8,9.7,7.7,3.6,66.7,2.223333333,2.094463601,4.656690741
"ARS,BUR,MUN,NEW",9.4,4.8,7.9,5.3,6.9,9.5,8.6,5.6,3.6,7.5,69.1,2.303333333,2.022347371,4.658140111
"AVL,MCI,MUN,WHU",11.5,5.7,6.2,8.4,8.3,7.3,7.3,6.9,4.3,6.3,72.2,2.406666667,1.935516009,4.658141862
"FUL,LEE,MCI,TOT",10,5.8,4.7,9.5,7.4,5.1,4.2,5.7,8.4,7.7,68.5,2.283333333,2.041377531,4.661145361
"AVL,CRY,SHU,WBA",8.6,5.8,4.7,10.6,4.2,4.9,7.5,8.1,6.4,4.2,65,2.166666667,2.151485275,4.661551429
"ARS,BUR,EVE,WHU",6.5,7,7.1,4.8,9.5,9,9.7,4.3,4.3,6,68.2,2.273333333,2.051990903,4.66485932
"CHE,FUL,SOU,WOL",5,9.5,5.2,2.5,6.3,4.2,3.7,5.7,6.3,10.1,58.5,1.95,2.392697223,4.665759584
"BHA,EVE,MUN,SHU",10.2,3.6,4.6,6.9,4,7.4,8.5,7.9,4.2,5.8,63.1,2.103333333,2.218833527,4.666946519
"AVL,CRY,LEE,LEI",8.8,4.1,5.2,11.1,5.7,4.7,7.3,5.7,6.9,4.5,64,2.133333333,2.188860688,4.669569468
"EVE,MCI,SHU,WBA",9.7,5.3,5.7,6.3,5.7,7.3,5.3,10.8,7.4,4.3,67.8,2.26,2.066559137,4.67042365
"LIV,SOU,WBA,WOL",4.5,9.5,8.3,3.5,6.1,4.5,4.2,8,8.9,6.8,64.3,2.143333333,2.179220044,4.670794961
"LEE,MUN,NEW,WBA",11.1,3.1,7.2,8,6.8,7.3,6.5,6.6,7.5,5.3,69.4,2.313333333,2.019460874,4.671686156
"CRY,LEE,SHU,WBA",8.6,5.1,5,10.6,4.2,5.2,8,5.8,7.9,4.2,64.6,2.153333333,2.170099844,4.672948331
"LEI,LIV,SHU,WHU",4.1,7.2,7.3,7.8,4.4,9.3,9.1,8,7.4,3.6,68.2,2.273333333,2.055777766,4.673468121
"BHA,BUR,CRY,TOT",8,8.4,5.8,8.4,4.2,4.7,8.4,4.7,5.2,10,67.8,2.26,2.068171495,4.674067579
"AVL,CRY,FUL,MCI",10.6,6.9,4.9,9.5,6.3,3.9,5.3,8,5.9,6.2,67.5,2.25,2.077525237,4.674431784
"ARS,AVL,BUR,EVE",10,5,5.5,4.8,9.5,7.5,8.1,6.9,3.9,7.5,68.7,2.29,2.041268669,4.674505251
"LEE,LEI,NEW,TOT",6.2,4.1,6.8,8.6,6.8,7.7,5.2,5.7,11.2,4.6,66.9,2.23,2.096266522,4.674674345
"BUR,MCI,NEW,SHU",11,6.7,6.7,5.7,5.1,8.9,7.4,8.9,6.8,4.6,71.8,2.393333333,1.953230942,4.67473272
"BUR,MCI,SHU,WBA",11.1,7.7,6.7,6.7,4.2,7.3,6.9,9,6.8,4.6,71,2.366666667,1.975404319,4.675123554
"AVL,FUL,LEE,SOU",9.5,4.3,4.8,9,8.6,4.3,5.4,5.7,6.5,8.9,67,2.233333333,2.093375796,4.675205944
"MCI,MUN,NEW,WBA",11.1,4.8,8.3,6.8,6.7,7.8,5.3,8.4,7.9,4.8,71.9,2.396666667,1.95075484,4.675309099
"ARS,BUR,EVE,LEE",10,4.3,5.8,4.8,8.9,7.8,8.6,4.6,4.3,6.8,65.9,2.196666667,2.128875551,4.67642996
"BHA,BUR,MCI,TOT",10.5,8.3,6.8,6.1,5.3,5.6,6.7,5.2,6.2,10.4,71.1,2.37,1.97340653,4.676973477
"LEI,LIV,NEW,SHU",5.6,5.1,7.8,6.3,4.4,8.4,6.6,10,9.1,3.6,66.9,2.23,2.09732634,4.677037739
"ARS,AVL,MCI,MUN",11.4,4.8,6.2,6.2,8.3,6.8,7.3,7.3,4.2,7.8,70.3,2.343333333,1.996135155,4.677610046
"BHA,CRY,LEE,MCI",11.1,6.1,6.6,8.3,5.7,4.1,8.3,4.6,7.3,5.5,67.6,2.253333333,2.075893382,4.677679754
"ARS,BHA,CRY,WHU",5.4,8,8.6,7.4,6.4,5.3,11.1,3.8,5.8,5.9,67.7,2.256666667,2.073670926,4.679584057
"CHE,LEE,MUN,SHU",9.8,3.4,4.4,7.3,5.1,9.3,8.3,4.9,5.1,6.6,64.2,2.14,2.187235698,4.680684394
"ARS,AVL,LEE,MCI",11.4,4.8,6.2,7.7,9.5,5.6,7.3,6.3,6.4,7.1,72.3,2.41,1.942535571,4.681510726
"BUR,CRY,EVE,MUN",11.1,5.3,5.2,6.4,4.6,7.4,8.5,5.6,3.2,5.9,63.2,2.106666667,2.222511092,4.682090035
"LEE,LEI,MCI,NEW",9.3,4.1,8.3,6.3,7.2,7.6,5.6,7.3,10.1,4.1,69.9,2.33,2.009671062,4.682533575
"EVE,LEI,MCI,SHU",7.9,4.6,5.7,5.8,5,8.8,5.6,10.7,7.4,3.6,65.1,2.17,2.157905363,4.682654638
"AVL,EVE,LEI,MCI",9.9,4.3,5.9,5.8,7.8,6.8,5.6,10.3,6.4,4.1,66.9,2.23,2.099973545,4.682941005
"AVL,LIV,MCI,WBA",9.4,7.4,7.3,6.6,7.2,4.8,5.8,11.2,7.8,5.1,72.6,2.42,1.93517154,4.683115127
"CRY,LEI,SHU,TOT",5.7,6.6,4.6,10.1,3.5,7.3,6.7,5.8,9.4,3.5,63.2,2.106666667,2.223010971,4.683143113
"ARS,AVL,FUL,LEE",9.5,4.3,4.8,9.5,8.6,4.3,6.5,5.7,5.4,8.3,66.9,2.23,2.100502585,4.684120765
"AVL,BHA,MUN,WHU",10.1,4.2,6.4,9,6.8,5.9,9,5.2,4.2,7.5,68.3,2.276666667,2.057533583,4.684318124
"BUR,LEE,MCI,TOT",11.9,7.2,5.7,7.8,6.8,6.5,6.2,4.6,7.3,8.2,72.2,2.406666667,1.946963448,4.685692031
"BHA,BUR,CRY,SHU",9.1,7.2,5.7,7.8,3.6,5.3,10.6,5.2,5.2,7.2,66.9,2.23,2.101560267,4.686479395
"BUR,LEE,NEW,SHU",11,4.1,5.6,7.4,5.2,8.4,8.6,6.2,6.4,5.1,68,2.266666667,2.068278941,4.688098933
"ARS,CHE,EVE,SOU",4.6,6.5,5.2,3.1,11.1,7.9,6.2,4.1,5.2,7.5,61.4,2.046666667,2.290657353,4.68821205
"LEE,LEI,SHU,TOT",6.2,4.4,4.5,10.1,4.6,7.7,6.2,5.7,10,4.4,63.8,2.126666667,2.20494394,4.689180779
"AVL,EVE,NEW,SOU",8,4,5.4,4.4,11.4,6.4,5.9,8,6.5,6,66,2.2,2.131770261,4.689894574
"LEI,NEW,SOU,WHU",4.2,6.3,9.1,5.4,8.6,9,5.7,5.4,9.2,3.8,66.7,2.223333333,2.110845012,4.693112078
