COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"CRY,LIV,WHU",2.8,7.6,4.8,5.4,3.7,2.7,6.3,2.4,4.4,2.9,4.3,3.3,3.9,5.5,2.3,62.3,6.23,1.544051566,9.619441255
"AVL,BHA,SHU",6.6,3.3,2.8,5.9,2.2,2.4,6,5.5,3.4,4.3,4,6.5,3.4,2.9,2.8,62,6.2,1.55364395,9.632592491
"EVE,SOU,WHU",2.9,4,3.9,2.4,7.7,4.9,3.9,2.4,3.5,3,4.4,3.4,4.5,7.3,2.9,61.1,6.11,1.578637146,9.645472961
"ARS,BHA,WHU",2.9,4.4,6.7,3.8,5,3.9,7.6,2.4,3.8,4.5,6,3.9,2.4,3.8,4.5,65.6,6.56,1.470892181,9.64905271
"BUR,CHE,WHU",3.3,7.1,3.8,2.7,3.9,7,5.9,2.3,2.7,4.5,3.2,4.3,2.9,5.5,3.4,62.5,6.25,1.54488403,9.655525189
"ARS,EVE,NEW",4.4,2.5,5.1,2.9,8.2,6,4,4.4,3.4,3,4.5,2.9,4.5,3.4,5.6,64.8,6.48,1.490062319,9.655603827
"LIV,TOT,WOL",3.1,7,4.3,2.6,4.1,2.6,2.2,4.9,5.4,5.3,5.9,2.6,6.4,3.6,3.8,63.8,6.38,1.51415543,9.660311644
"CRY,LEE,TOT",4.4,3.8,3.2,8.2,3.9,3.2,4.4,2.7,5.4,3.7,4.4,3.9,4.3,7,3.7,66.2,6.62,1.459386694,9.661139917
"LEI,SHU,TOT",3.2,3.6,2.7,6,2.1,5.9,3.2,4.4,7,2.1,4.8,2.7,5.3,4.8,5.3,63.1,6.31,1.531323735,9.662652767
"LEE,MUN,NEW",8,1.6,3.6,5,4.8,5.3,5,3.6,3.8,3.8,5,3.5,3.1,2.3,5.3,63.7,6.37,1.516983222,9.663183123
"MCI,MUN,NEW",8,2.3,4.7,3.8,4.7,5.8,3.8,5.3,4.2,3.3,2.8,5,2.6,2.3,4.8,63.4,6.34,1.525247833,9.670071262
"ARS,SOU,WOL",2.8,5.5,5.4,1.7,5.9,3.2,2.7,2.8,4.4,6.5,5.4,2.7,6,4.7,4.4,64.1,6.41,1.509714574,9.67727042
"LEI,MUN,NEW",4.3,2.3,5.4,4.5,3.1,7,3.8,5.3,4.5,2.3,3.8,2.3,3.6,2.3,7,61.5,6.15,1.574347938,9.682239816
"FUL,SOU,WOL",3.2,5,3.9,1.7,3.8,2.3,1.8,4.4,4.5,7.1,6.9,2.7,5,4.3,3.9,60.5,6.05,1.601636068,9.689898213
"ARS,TOT,WBA",3.3,5,5.1,4.4,4.5,4.4,2.9,2.8,6.1,4.5,4,3.3,7.5,3.9,7.1,68.8,6.88,1.408579156,9.691024592
"BUR,MUN,WHU",6.5,4.3,4.3,4.9,3.2,6.5,6.6,2.9,1.7,4.5,4.9,5.5,2.8,4.3,3.4,66.3,6.63,1.462483211,9.69626369
"LEE,MCI,SHU",8,2.6,3.1,5.3,3.7,4.1,4.8,5.3,5.5,3.1,3.8,5.5,2.1,4.6,3.1,64.6,6.46,1.50260092,9.706801941
"FUL,LEE,SHU",6.1,2.6,2.8,7.1,2.8,2.8,4,4.3,4.5,3.6,7,5.5,2.8,3.8,3.6,63.3,6.33,1.534461283,9.71313992
"CHE,SOU,WHU",2.9,6.6,3.7,1.7,6.1,5.9,4.2,2.3,3.8,4.5,3.2,3.4,4.5,6.7,2.9,62.4,6.24,1.55737875,9.718043401
"BUR,CHE,MCI",6.8,6.9,3.8,2.6,3.9,5.3,4.1,3.2,2.7,4.8,2.1,5.8,2.7,5.3,3.2,63.2,6.32,1.538025946,9.720323977
"EVE,TOT,WBA",5,3.5,2.9,4.5,4.5,4.4,2.9,4.5,5.7,3,3.5,3.4,8.6,4.5,5.5,66.4,6.64,1.464077802,9.721476603
"NEW,SHU,WHU",4.5,3.3,4.4,5.5,4.4,8.1,6.5,4,4.5,2.8,5,3,3,2.8,3.3,65.1,6.51,1.494179182,9.727106476
"LEE,TOT,WBA",5,3.3,3.2,7.1,4.5,3.8,2.9,2.7,7.2,3.8,4,3.4,6.3,4.5,5.3,67,6.7,1.452419984,9.731213892
"BHA,BUR,CRY",6.1,5.4,4.4,4.3,2.8,2.3,7,3.3,2.8,5.9,3.3,6.5,3.3,4.4,3.8,65.6,6.56,1.483945834,9.734684671
"LIV,MCI,NEW",4.3,4.9,5.8,3.6,5.2,3.6,3.8,7.5,6.3,3.3,2.8,2.3,2.8,2.3,2.1,60.6,6.06,1.608370959,9.746728014
"ARS,BUR,MUN",6.4,3.3,4.3,3.3,3.2,6,6.6,3.3,1.7,6,4.9,5.4,3.7,3.7,5.4,67.2,6.72,1.45071411,9.748798818
"CHE,CRY,WHU",3.3,7.7,3.2,4.4,3.9,5.4,5.8,2.3,3.8,2.9,2.7,4.3,4,6.7,3.4,63.8,6.38,1.530577233,9.765082748
"LEI,MCI,NEW",4.3,3.3,6.5,3.8,4.2,5.8,3.6,6,7.1,2.3,2.6,2.3,2.6,3.8,4.8,63,6.3,1.551496973,9.77443093
"ARS,BHA,LEI",2.7,3.7,8.6,3.8,2.7,3.9,5.3,3.3,3.8,3.8,4.3,3.2,3.2,3.8,6.5,62.6,6.26,1.561806036,9.776905788
"BHA,FUL,TOT",5,3.9,2.9,6,3.4,1.9,2.4,3.3,3.9,7.7,5.5,4.9,2.9,3.4,5.5,62.6,6.26,1.562263315,9.779768354
"ARS,SOU,TOT",2.8,5.5,3.8,2.3,6.6,4.3,3.3,2.8,5.4,6.6,4.9,2.8,6,5.4,4.9,67.4,6.74,1.451337642,9.78201571
"LEI,TOT,WHU",2.8,4.8,4.5,6.1,3.8,5.9,3.2,2.4,6.5,2.3,4.8,2.7,2.8,6.5,5,64.1,6.41,1.526652111,9.785840029
"CRY,LEI,WHU",2.8,5.4,5,6.1,2.7,4.9,5.3,2.4,4.4,2.2,3.2,3.3,2.8,7.7,3.4,61.6,6.16,1.590357851,9.796604364
"BUR,FUL,WOL",4.9,5.5,4,2.7,3.2,2.3,1.8,4.9,2.9,7.1,6.9,4.8,3.4,4.3,4.4,63.1,6.31,1.553092154,9.80001149
"CRY,LEI,TOT",3.2,4.8,3.3,6.6,2.7,3.8,3.2,2.8,6.9,2.2,3.2,2.7,4.8,6.5,5.4,62.1,6.21,1.57833547,9.801463271
"CHE,CRY,SOU",3.2,7.1,3.2,1.7,3.9,3.3,4.2,2.7,4.2,4.4,2.7,3.7,6.5,7,3.3,61.1,6.11,1.604665816,9.804508136
"SOU,WHU,WOL",2.9,6.6,5.4,1.7,5.4,3.2,2.7,2.4,4.5,5,5.6,2.7,4.5,6.5,2.9,62,6.2,1.581439971,9.804927818
"BHA,EVE,MUN",7.2,1.8,3.3,3.9,3.2,3.9,5,4.2,2.3,4.5,5,7.2,3.2,2.7,5,62.4,6.24,1.571986914,9.809198342
"MCI,MUN,WBA",8.1,3.3,4.7,4.8,3.8,4.3,3.3,5.4,4.2,3.3,1.8,6,2.6,2.8,4.8,63.2,6.32,1.55235612,9.810890679
"LEE,MCI,NEW",8,2.3,4.7,3.8,5.9,4.1,3.8,4.3,6.4,3.3,2.8,3.5,2.1,3.8,3.1,61.9,6.19,1.588560295,9.833188223
"LIV,WBA,WOL",3.1,6.5,5.9,2.6,3.8,2.6,2.3,6.6,5.4,3.3,3.9,2.6,6.4,2.8,3.8,61.6,6.16,1.598421841,9.846278539
"AVL,CRY,MCI",7.5,4.9,3.4,5.9,4.3,2.9,4.3,5,3.9,3.2,2.2,6.6,2.8,4.3,2.3,63.5,6.35,1.550883005,9.848107082
"ARS,LEI,WOL",2.7,4.3,8,2.2,3.1,4.3,2.6,4.4,4.4,3.8,5.3,2.6,4.3,4.7,6.5,63.2,6.32,1.559242795,9.854414467
"NEW,SOU,WBA",4.4,4,6,2.9,5.7,3.9,3.4,4.4,7.2,3,2.9,2.4,5.5,2.5,6.4,64.6,6.46,1.527119916,9.865194658
"BHA,SHU,WHU",4.5,3.7,4.4,5.9,2.2,5.4,8,2.9,3.9,2.8,5.5,5,2.4,3.2,3.3,63.1,6.31,1.564547706,9.872296024
"ARS,CRY,WHU",2.9,6.1,5,5,5,4.4,7.6,2.4,3.9,2.9,4.9,3.9,3.5,6.6,3.4,67.5,6.75,1.462873884,9.874398716
"CRY,SOU,TOT",3.3,6,3.3,5,3.9,3.3,3.3,2.8,5.9,5,3.3,2.8,6.5,7.5,3.3,65.2,6.52,1.515098614,9.878442962
"FUL,NEW,WBA",6.1,3.5,5.1,5,4,3,2.5,6,5.7,3,3,3,3.5,2.5,7.5,63.4,6.34,1.558142973,9.878626448
"ARS,MUN,WHU",2.9,3.3,4.9,4.4,5.4,6.5,7.1,2.4,2.7,4.5,6.5,3.9,2.8,3.7,5,66,6.6,1.497140131,9.881124864
"BUR,CRY,MUN",7.5,4.3,3.7,4.9,2.8,4.4,6.5,3.3,1.7,4.4,3.3,6.5,3.7,4.3,3.8,65.1,6.51,1.517893277,9.881485232
"FUL,MUN,TOT",5,2.8,2.9,6.6,3.8,3.4,2.4,3.7,2.8,6.6,6,5.9,3.3,3.3,6,64.5,6.45,1.532970972,9.887662767
"EVE,FUL,WOL",4.9,3,3,2.3,3.8,2.3,1.8,6.5,3.5,5,7.5,5,5,4.3,4.5,62.4,6.24,1.58510928,9.891081905
"LIV,TOT,WBA",3.2,5.5,4.3,4.8,4.3,3.3,2.9,4.5,7.1,3.3,3.9,2.7,7.9,2.8,4.3,64.8,6.48,1.527462882,9.897959478
"BUR,MCI,WBA",8.1,5.9,5.4,3.7,3.4,4.3,3.3,5,4.3,3.3,1.8,5.5,2.7,4.3,3.2,64.2,6.42,1.54281746,9.904888092
"BHA,MUN,SHU",6.6,2.6,3.1,5.4,2.2,4.4,6.5,4.2,2.7,4.3,5.5,6.5,3.2,2.7,4.8,64.7,6.47,1.53430611,9.926960529
"BUR,CHE,WOL",3.6,8,3.8,1.6,3.2,4.3,3.1,3.2,2.7,6.5,3.2,3.6,5.4,4.8,4.9,61.9,6.19,1.604665816,9.932881401
"ARS,CHE,WOL",3.2,7,4.3,1.6,4.3,4.3,3.1,2.7,3.7,6,4.8,3.2,6,4.7,6.5,65.4,6.54,1.519774419,9.939324703
"ARS,CHE,WHU",2.9,6.1,4.4,2.2,6.1,7,6.4,2.3,3.7,4.5,4.8,3.9,3.5,4.9,5,67.7,6.77,1.468170225,9.939512423
"BHA,FUL,LEE",6.7,2.7,3.3,6,3.4,1.9,4,3.2,3.9,5.9,6.5,6,2.7,3.4,4.3,63.9,6.39,1.555543084,9.939920306
"CHE,FUL,WOL",3.6,6.5,2.8,1.6,3.8,2.3,1.8,4.3,3.8,6.5,6.3,3.6,5,4.3,5.5,61.7,6.17,1.611506246,9.942993538
"AVL,CRY,SHU",5.5,3.3,2.8,7.6,2.2,2.9,6,5,3.9,2.7,2.9,6,5,3.3,2.8,61.9,6.19,1.60777871,9.952150216
"LEE,MCI,WBA",8.1,3.3,4.7,4.8,4.9,3.8,3.3,4.4,6.4,3.3,1.8,4.5,2.1,4.3,3.1,62.8,6.28,1.586940753,9.965987927
"LEE,LEI,WHU",2.8,2.6,4.9,6.1,4.3,5.3,4.8,2.3,5,2.3,5.5,3.3,2.3,7.5,3.3,62.3,6.23,1.599940475,9.96762916
"AVL,MUN,WBA",8.1,2.3,3.3,6,3.8,3.5,4,5.4,2.3,4.5,2.5,5.6,3.8,2.8,4.5,62.4,6.24,1.597676885,9.969503762
"FUL,WHU,WOL",3.3,5.6,4.5,4.4,3.8,2.3,1.8,4,4,5,8.7,3.3,2.5,4.3,4,61.5,6.15,1.625686668,9.997973009
"BUR,CHE,MUN",6.8,4.3,3.1,2.7,3.2,6.5,5.3,3.2,1.7,6,3.2,5.8,3.7,3.8,5.4,64.7,6.47,1.545438757,9.998988759
"ARS,EVE,SOU",2.8,3.5,3.9,2.3,8.6,4.9,3.9,2.8,3.4,4.5,4.4,3.3,6,5.5,3.4,63.2,6.32,1.585589871,10.02092798
"LIV,SOU,WOL",2.7,7,5.3,1.7,4.1,2.6,2.7,4.9,5.4,5.3,4.8,2.6,6.4,3.6,2.2,61.3,6.13,1.635266106,10.02418123
"ARS,LIV,WHU",2.7,6.1,6,3.2,5.9,4.3,6.9,2.4,3.9,3.3,6.4,3.2,3.5,3.7,2.3,63.8,6.38,1.571562765,10.02657044
"LEE,MUN,TOT",6.9,1.6,3.2,7.1,4.3,4.2,4.4,2.7,3.8,5.3,6,3.9,3.1,4.3,5.3,66.1,6.61,1.51773641,10.03223767
"LIV,SHU,WOL",3.1,5.8,4.2,2.6,2.6,2.6,3.6,7.5,5,3.1,5.9,2.6,6.4,3.1,2.6,60.7,6.07,1.653077937,10.03418308
"SHU,TOT,WHU",3.4,4.8,2.7,7.1,3.3,6.9,5.9,2.4,4.5,2.8,6,3.4,4.5,4.8,3.3,65.8,6.58,1.524966822,10.03428169
"ARS,BHA,BUR",5,4.4,6.1,3.3,2.8,3.9,7.1,3.3,2.8,7.5,4.4,5.4,3.3,3.8,4.9,68,6.8,1.475837131,10.03569249
"BHA,LEE,MCI",8.6,2.7,4.7,4.2,4.3,2.7,4.8,3.2,4.9,4.1,3.3,6,2.1,4.2,3.1,62.9,6.29,1.595738372,10.03719436
"LIV,MCI,WBA",4.4,5.9,5.8,3.6,4.3,3.3,3.3,7.6,6.3,3.3,1.8,3.3,3.7,2.8,2.1,61.5,6.15,1.632263984,10.0384235
"LEE,LEI,TOT",3.2,2.6,3.2,6.6,3.8,4.2,3.2,2.7,7.5,3.1,4.8,2.7,3.1,6.5,5.3,62.5,6.25,1.606534276,10.04083923
"AVL,FUL,SHU",6.1,3.3,2.8,7.1,2.8,2.5,3.5,6.6,3.5,4.3,4.5,6.6,3.5,3.3,2.8,63.2,6.32,1.59233282,10.06354342
"EVE,NEW,WBA",6.1,2.5,5.1,3.5,5.7,5,3.5,6.1,5.2,3,3,3,5.6,2.5,7,66.8,6.68,1.508010357,10.07350919
"CRY,SOU,WOL",3.2,7.1,4.3,1.7,3.2,2.7,2.7,2.8,4.9,4.9,3.3,2.7,6.5,6.8,3.3,60.1,6.01,1.679058693,10.09114275
"BUR,EVE,SHU",6.6,2.8,2.8,3.4,2.2,6,5.6,5.6,2.4,2.8,4.4,6.5,5.4,4.8,3.7,65,6.5,1.55364395,10.09868568
"LEI,MCI,WBA",4.4,4.3,6.6,4.3,3.3,4.3,3.3,6.1,7.6,2.3,1.8,3.3,2.6,4.3,4.8,63.3,6.33,1.597408616,10.11159654
"FUL,SHU,WOL",4.8,3.8,2.8,4.3,2.6,2.3,1.8,6.5,4.5,4.8,8,4.3,5,3.8,4.3,63.6,6.36,1.5900584,10.11277142
"MCI,SOU,WHU",2.9,6.4,5.3,2.7,6.5,4.2,3.7,2.4,5.4,3.3,2.7,3.4,1.8,7,2.7,60.4,6.04,1.67565197,10.1209379
"CHE,WBA,WOL",3.6,7,4.3,1.6,3.8,3.3,2.3,4.4,4.3,4.5,2.3,3.3,7,3.8,6.5,62,6.2,1.632993162,10.1245576
"CRY,MCI,WHU",4,7,4.8,5.4,4.3,3.7,5.3,2.4,4.4,2.9,2.2,5,1.8,7,2.8,63,6.3,1.61067865,10.1472755
"BUR,LEE,WHU",6.5,4.3,4.3,5.5,4.4,4.8,6.6,2.3,2.9,3.8,5.6,4.5,2.3,7,3.3,68.1,6.81,1.492744357,10.16558907
"NEW,SHU,WBA",6,3.3,4.9,5,2.8,5.6,3.5,6.1,6.2,2.8,3,3,5.5,2.5,6.8,67,6.7,1.519241665,10.17891916
"EVE,MCI,SHU",6.6,2.8,2.8,3.3,3.7,5.3,3.8,7.7,4,2.8,3.3,6.7,4.3,4.6,3.1,64.8,6.48,1.57171426,10.1847084
"AVL,LIV,MCI",6.3,4.9,4.4,3.6,5.2,2.8,4.3,8.1,4.4,3.6,2.3,4.9,2.8,2.8,1.8,62.2,6.22,1.6391926,10.19577797
"AVL,BUR,CRY",7.5,5,3.4,6,2.8,2.9,6,3.3,2.4,4.4,2.9,6.5,3.9,4.5,2.9,64.4,6.44,1.583606493,10.19842581
"ARS,TOT,WOL",3.2,5.5,4.4,2.2,4.3,3.7,2.2,2.8,4.4,6.5,6.5,2.7,6,4.7,6.5,65.6,6.56,1.561806036,10.2454476
"EVE,FUL,MCI",6.7,3,3,3.3,4.9,3.3,2.8,6.7,3.5,3.3,3.3,7.7,2.3,4.8,3.3,61.9,6.19,1.658513391,10.26619789
"AVL,EVE,SHU",6.6,2.5,2.8,5,4.4,4.5,4.5,7.3,3,2.8,4,6.6,5.5,3.3,2.8,65.6,6.56,1.565004184,10.26642745
"CHE,LIV,WOL",3.1,8.5,4.2,1.6,4.1,2.6,3.1,4.8,4.3,4.8,4.2,2.6,6.4,3.6,3.8,61.7,6.17,1.664274474,10.2685735
"AVL,LEE,NEW",8,2.3,3.3,6.5,6.6,3.3,4.5,4.3,4.5,3.8,3.5,3.5,3.3,2.5,2.8,62.7,6.27,1.641079784,10.28957025
"BUR,MUN,NEW",8,2.3,4.3,3.9,3.2,6.5,5,4.2,1.7,4.5,3.9,4.5,3.7,2.3,5.4,63.4,6.34,1.62325364,10.29142808
"AVL,BHA,FUL",6.7,3.4,3,6,3.4,1.9,3.5,4.9,3.4,6.6,4,7.1,2.9,2.9,3.5,63.2,6.32,1.630016068,10.30170155
"BUR,MCI,WHU",6.5,6.9,5.4,3.7,4.3,5.3,5.4,2.9,2.9,3.3,2.7,5.5,1.8,5.8,2.8,65.2,6.52,1.581530302,10.31157757
"LEI,WBA,WOL",3.1,4.3,6.7,3.3,3.1,3.3,2.3,6.1,6.7,2.3,2.8,2.6,5.3,3.8,6.5,62.2,6.22,1.658685653,10.31702476
"BUR,LEE,SHU",8,2.6,3.1,5.4,2.2,4.8,6.6,3.2,3.4,3.6,4.9,5.5,3.2,4.8,3.6,64.9,6.49,1.590806923,10.32433693
"CHE,SOU,TOT",3.2,6,2.7,1.7,5,4.3,3.3,2.7,5.3,6.6,3.2,2.8,7,5.5,4.9,64.2,6.42,1.610323836,10.33827903
"ARS,BUR,WHU",2.9,6,5.6,3.3,5,6,7.7,2.4,2.8,4.5,5.4,3.9,2.9,5.4,3.4,67.2,6.72,1.540964448,10.35528109
"AVL,EVE,FUL",6.7,2.5,3,5.1,5.6,2.5,3,6.6,3,4.5,4,7.3,3.5,3.5,3,63.8,6.38,1.625628084,10.37150717
"LEE,SOU,WHU",2.9,3.8,4.2,4.5,6.6,3.7,4.9,2.3,5,3.8,5.6,3.4,2.3,8.2,2.9,64.1,6.41,1.618406035,10.37398269
"FUL,LEE,MCI",8.1,2.8,3.3,5.4,4.9,2.8,2.8,4.3,5,4.1,4.8,6.5,2.1,4.8,3.1,64.8,6.48,1.601427934,10.37725301
"FUL,MUN,SHU",6.1,2.6,2.8,6.5,2.6,4.5,4,5.3,2.8,4.3,6,7.5,3.3,3.1,4.3,65.7,6.57,1.580325464,10.3827383
"CHE,CRY,WOL",3.6,8.6,3.2,1.6,3.2,2.7,3.1,2.7,4.2,4.4,2.7,3.6,6.5,4.8,4.9,59.8,5.98,1.738170905,10.39426201
"CRY,TOT,WHU",3.4,6.6,3.3,7.7,3.9,3.8,4.9,2.4,4.4,2.9,4.4,3.4,4,7.2,3.4,65.7,6.57,1.582132377,10.39460971
"EVE,LEE,WHU",5.1,1.8,3.3,5.1,6.6,4.8,5,2.3,3.5,3,6.2,4.5,2.3,7.1,3.3,63.9,6.39,1.633488817,10.43799354
"CHE,NEW,WBA",4.8,4,4.9,2.8,4.5,5.6,3.5,4.3,5.5,3,2.3,3,5.5,2.5,8.5,64.7,6.47,1.613720929,10.44077441
"BHA,FUL,WOL",4.9,3.9,4.5,3.2,3.2,1.9,1.8,4.9,3.9,7.1,7.5,4.8,2.9,3.4,5.5,63.4,6.34,1.646844024,10.44099111
"CHE,SHU,WHU",3.3,5.4,2.6,4.3,3.3,8.5,6.8,2.3,3.8,2.8,4.3,4.3,4.5,4.3,3.3,63.8,6.38,1.636575984,10.44135478
"AVL,LEE,WBA",8.1,2.3,3.3,7.5,5,3.3,4,4.4,4.5,3.8,2.5,4.5,3.3,3,2.8,62.3,6.23,1.678803429,10.45894536
"CRY,LEE,SHU",5.5,2.6,3.1,7.6,2.2,3.2,6.5,2.7,4.9,2.7,4.4,5.5,4.3,5.8,3.6,64.6,6.46,1.621051981,10.47199579
"LEI,SHU,WHU",2.8,3.6,4.4,6,2.1,8,6.3,4,4.5,2.1,4.8,3.3,2.8,5.3,3.3,63.3,6.33,1.659259732,10.5031141
"FUL,LEE,WHU",4.6,2.8,3.3,7.2,5,2.8,4,2.3,4,3.8,7.7,4.5,2.3,6,3.3,63.6,6.36,1.65520823,10.52712434
"BUR,FUL,LEE",8.1,2.8,3.3,5.5,3.4,2.8,4,3.2,2.9,5.9,5.9,6,2.8,5,3.7,65.3,6.53,1.615048282,10.54626528
"FUL,LIV,WOL",3.1,6,4.4,2.6,3.8,2.3,1.8,6.5,4.5,5.3,7.9,2.6,4.4,3.3,3.3,61.8,6.18,1.71097299,10.57381308
"FUL,LEE,WOL",4.9,2.8,3.3,4.4,3.8,2.3,1.8,4.3,4.5,5.8,9,3.8,2.8,4.3,4.3,62.1,6.21,1.703274158,10.57733252
"CHE,SOU,WOL",3.2,7.5,3.7,1.6,4.3,3.2,2.7,2.7,4.3,6.5,3.2,2.7,7,4.8,4.4,61.8,6.18,1.713475999,10.58928168
"ARS,EVE,WHU",2.9,3.5,4.6,2.9,8.1,6,6.1,2.4,3.4,3,6,3.9,3.5,5.5,3.5,65.3,6.53,1.626945722,10.62395556
"LEI,NEW,TOT",3.2,3.3,5,4.5,3.8,5.9,3.2,4.4,8.2,2.3,3.8,2.3,3.8,4,7,64.7,6.47,1.644413342,10.63935432
"CRY,LEE,MCI",7.5,4.2,3.7,5.9,4.3,3.2,4.8,2.7,5.4,3.2,2.2,5.5,2.1,6.8,3.1,64.6,6.46,1.647277697,10.64141392
"CRY,SOU,WHU",2.9,6.6,4.3,4.5,5,3.3,5.4,2.4,4.4,2.9,3.3,3.4,4,8.7,2.9,64,6.4,1.664188634,10.65080726
"FUL,LEE,TOT",5,2.8,2.9,7.7,4.5,2.8,2.4,2.7,5,5.9,7,3.9,2.8,5,4.3,64.7,6.47,1.646583765,10.65339696
"AVL,MCI,WBA",8.1,4,4.4,4.8,4.9,3.5,3.3,6.7,4.9,3.3,1.8,5.6,2.8,3,2.3,63.4,6.34,1.684155858,10.67754814
"EVE,FUL,MUN",6.7,1.8,3,4.5,3.8,4,3,5.3,2.3,4.5,5.5,8.2,3.3,3.3,4.5,63.7,6.37,1.678803429,10.69397784
"AVL,MCI,NEW",8,3,4.4,3.8,6.5,3.8,3.8,6.6,4.9,3.3,2.3,4.6,2.8,2.5,2.3,62.6,6.26,1.710666815,10.70877426
"CRY,LEE,MUN",7.5,1.6,3.6,7.1,3.2,3.2,6,2.7,3.2,3.7,4.4,5.5,3.1,5.3,3.7,63.8,6.38,1.680079363,10.71890634
"AVL,CRY,MUN",7.5,2.3,3.3,7.1,3.2,2.9,5.5,3.7,2.3,4.4,2.9,6.6,3.8,2.8,2.9,61.2,6.12,1.753445588,10.731087
"ARS,FUL,WOL",3.2,4.5,4.5,2.2,3.8,2.3,1.8,4.4,3.9,6.5,8.5,3.2,4,4.3,5.5,62.6,6.26,1.718581918,10.75832281
"BUR,CRY,LEE",7.5,4.3,3.7,6,2.8,3.2,6.5,2.7,3.3,3.7,3.3,5.5,3.2,7,3.7,66.4,6.64,1.62061129,10.76085896
"BUR,MCI,SHU",8,5.2,3.8,3.7,2.2,5.3,5.4,5.9,3.4,3.1,2.7,6.5,2.7,4.6,3.1,65.6,6.56,1.646410236,10.80045115
"BUR,CRY,MCI",7.5,6.9,4.4,3.7,2.8,3.7,5.3,3.3,3.3,3.2,2.2,6.5,2.7,5.8,3.2,64.5,6.45,1.678860158,10.82864802
"BUR,EVE,LEE",8.6,1.8,3.3,3.4,4.4,4.8,5,3.2,2.4,3.8,4.4,6,3.2,6.1,3.7,64.1,6.41,1.691772809,10.84426371
"AVL,BUR,SHU",8,3.3,2.8,5.4,2.2,4.5,6.1,5.5,2.4,4.3,3.4,6.5,3.9,3.3,2.8,64.4,6.44,1.689237642,10.87869041
"MUN,NEW,WBA",6.1,2.3,5.4,5,3.8,5.5,3.5,5.3,4.5,3,3,3,3.8,2.3,8.5,65,6.5,1.674457979,10.88397686
"ARS,NEW,WHU",2.9,4,6.7,3.4,7.3,6.6,6.1,2.4,3.9,3,5.5,2.9,3,3.4,5.1,66.2,6.62,1.646583765,10.90038452
"FUL,MUN,WOL",4.9,2.8,3.3,3.8,3.6,2.3,1.8,5.3,2.8,6.5,8,5.8,3.3,3.3,5.5,63,6.3,1.730400449,10.90152283
"EVE,LEE,MUN",8.6,1.6,3.3,4.5,4.8,4.8,5,3.6,2.3,3.8,5.5,6.2,3.1,4.4,3.8,65.3,6.53,1.674543292,10.9347677
"FUL,TOT,WOL",3.7,5,2.9,4.4,3.8,2.3,1.8,4.4,4.5,7.1,8,2.7,5,4.3,5.5,65.4,6.54,1.676220238,10.96248036
"LIV,MCI,WOL",3.1,7.4,5.8,2.6,4.1,2.6,2.6,8,5.4,3.6,3.7,2.6,3.7,3.6,2.1,60.9,6.09,1.802300118,10.97600772
"ARS,SOU,WHU",2.8,5.5,5.5,2.3,7.7,4.9,6,2.4,3.9,4.5,5.4,3.3,3.5,6.6,2.9,67.2,6.72,1.633663718,10.97822018
"LEE,TOT,WHU",3.4,3.8,3.2,7.7,5.5,4.2,4.4,2.3,5,3.8,6.7,3.4,2.3,7,3.3,66,6.6,1.663473131,10.97892266
"BUR,CRY,WHU",4,7.1,4.4,5.5,2.8,4.4,7.1,2.4,2.9,2.9,3.3,5,2.9,7.2,3.4,65.3,6.53,1.68262833,10.98756299
"BHA,NEW,WBA",6.1,3.4,7.2,4.4,3.4,2.9,3.5,4.9,5.6,3,3,3,3.4,2.4,8,64.2,6.42,1.713475999,11.00051592
"SOU,TOT,WOL",3.2,6,3.8,1.7,4.3,3.2,2.2,2.8,6,7.1,4.9,2.7,7,5.3,4.4,64.6,6.46,1.709831515,11.04551159
"MCI,NEW,WBA",6.1,4,6.5,3.8,4.9,4.3,3.3,6.1,7.1,3,1.8,3,2.8,2.5,6.3,65.5,6.55,1.688476349,11.05952009
"AVL,LEE,TOT",6.9,2.3,2.9,8.6,5.5,3.3,3.9,2.7,4.5,5.3,4.5,3.9,3.3,4.5,2.8,64.9,6.49,1.708995807,11.09138278
"LEE,MUN,WHU",6.5,1.6,3.6,6.6,4.8,5.3,6,2.3,2.8,3.8,6.7,4.5,2.3,5.3,3.3,65.4,6.54,1.696551123,11.09544435
"BHA,BUR,FUL",6.7,3.9,4,4.3,2.8,1.9,4.5,3.8,2.8,8.1,4.4,7,2.9,3.4,4.4,64.9,6.49,1.712753283,11.11576881
"BUR,FUL,MCI",8.1,5.4,4,3.7,3.4,3.3,2.8,4.9,2.9,5.4,2.7,7.5,2.3,4.8,3.2,64.4,6.44,1.731005763,11.14767712
"EVE,MUN,SHU",6.6,1.8,2.8,4.5,2.6,6.5,5,6,2.3,2.8,5.5,6.7,5.3,3.1,3.8,65.3,6.53,1.71208589,11.17992086
"AVL,BUR,EVE",8.6,2.5,3,3.4,5,4.5,4.5,5.5,2.4,4.5,3.4,7.1,3.9,4.5,2.9,65.7,6.57,1.703022523,11.18885798
"MCI,MUN,SHU",8,2.6,3.1,4.8,2.6,5.8,4.8,6.3,3.3,3.1,3.8,7,2.6,3.1,3.1,64,6.4,1.760546452,11.26749729
