COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"BHA,CRY,EVE,NEW,SOU",6.9,4.4,5.8,4.4,6.5,4.2,5.9,4.7,5.8,4.4,5.3,5.4,6.4,5.5,5.3,80.9,1.797777778,0.844703386,1.518588975
"BHA,EVE,LIV,MCI,TOT",6.8,5.9,5.8,5.1,6.2,4.5,5.2,7,6.3,5.1,5.8,6.2,5.1,5.5,4.1,84.6,1.88,0.807818933,1.518699594
"BHA,LEI,MUN,SHU,SOU",5.7,4.4,5.5,5.8,3.5,6.3,6.7,5.6,5.2,5.1,6.2,5.7,5,4.5,6.2,81.4,1.808888889,0.839614424,1.518769202
"LEE,LIV,MUN,SOU,WBA",5.8,4.1,6,5.7,6.1,5,6.2,5,6.7,5.6,5.8,4.7,6,4.1,4,80.8,1.795555556,0.850937858,1.527906198
"ARS,BHA,EVE,MCI,TOT",6.9,5.4,5.8,4.7,6.8,5.6,5.2,4.7,5.3,6.3,5.8,6.8,4.7,6.6,6.3,86.9,1.931111111,0.792344321,1.530104923
"AVL,BHA,CHE,EVE,LEI",6.7,4.3,4.3,4.7,5.2,5.4,6.1,6.2,4.8,5.3,4.6,7.1,5.2,5.4,6,81.3,1.806666667,0.847854435,1.531790346
"ARS,CRY,EVE,FUL,LIV",5.2,5.5,4.9,4.7,5.7,3.7,5.8,5.8,5.4,4.7,6.8,6.2,6.9,5.7,4.7,81.7,1.815555556,0.84419587,1.532684501
"CHE,LEE,LEI,LIV,MUN",4.4,3.4,4.9,5.1,5.4,6.6,6.9,4.9,5.5,4.9,6,4.9,4.9,5.1,6.1,79,1.755555556,0.874778884,1.535722929
"CHE,CRY,LEE,MUN,WOL",6.1,5.7,4.9,4.6,5,4.5,6.1,4,5,6.7,5.7,6.1,6.1,6.1,6.7,83.3,1.851111111,0.829687262,1.535843309
"CHE,EVE,FUL,LIV,WHU",4.6,6.6,4.3,4.1,6.8,5.3,5.3,5.3,5.3,4.8,6.7,5.6,5.4,5.8,4.3,80.2,1.782222222,0.861781101,1.53588543
"ARS,AVL,CRY,NEW,WOL",5.7,5.5,6.4,4.2,6.8,4.2,5.3,5.8,5.8,5.9,4.9,4.2,6.5,4.8,5.9,81.9,1.82,0.84413946,1.536333818
"ARS,AVL,CRY,LEE,WOL",5.7,4.8,5.2,6.3,6.2,4.2,6.3,4.1,5.8,6.7,6.4,5.7,5.8,6.2,4.7,84.1,1.868888889,0.822423828,1.537018754
"CHE,FUL,LEI,LIV,WHU",4.1,7.4,5.7,5.1,5.6,5.8,5.1,5.3,5.8,4.1,6,4.6,4.3,5.8,4.8,79.5,1.766666667,0.870139562,1.537246559
"BHA,EVE,LEI,LIV,TOT",4.5,4.7,5.8,5.7,5,4.6,5.2,6.3,6.3,4.1,6.8,4,6.1,5.7,5.8,80.6,1.791111111,0.859789565,1.539978642
"AVL,BHA,LEE,LEI,SOU",6.3,4.1,5.7,5.8,5.7,4.2,6.2,4.6,6.4,6.1,5.2,5.2,4.5,6.4,4.2,80.6,1.791111111,0.860619932,1.541465922
"BHA,CHE,EVE,LIV,NEW",6.1,4.4,5.7,4.1,6.2,5.2,6.3,6.2,5.2,4.8,5.8,4.6,6.3,3.7,5.8,80.4,1.786666667,0.863382054,1.542575937
"ARS,CRY,FUL,NEW,SOU",5.3,6,5.8,4.3,7.1,4.3,4.9,4.2,6.3,5.9,5.3,4.3,6,5.4,5.8,80.9,1.797777778,0.858958395,1.544216314
"ARS,BUR,CRY,FUL,LEI",5.2,6.3,5.9,5.8,4.1,5.4,6.3,4.7,4.8,5.2,5.1,6.2,5.2,7.4,6.3,83.9,1.864444444,0.831063576,1.549471866
"CHE,FUL,LEE,LIV,NEW",6.1,4.3,4.6,4.6,6.8,4.1,5.3,5.6,6.7,5.6,6.2,4.6,4.8,4.3,5.1,78.7,1.748888889,0.886297811,1.550036394
"AVL,CRY,FUL,LEI,SOU",5.2,5.3,4.9,7,4.7,3.9,4.7,5.8,5.9,5.2,4.7,5.7,5.3,7,4.3,79.6,1.768888889,0.877062196,1.551425573
"ARS,FUL,LEE,LIV,WBA",5.8,5.3,6.2,6.2,6.3,4.1,5.3,5.7,6.8,5.6,7.4,5.2,5.3,4.8,5.1,85.1,1.891111111,0.820684964,1.552006453
"AVL,CHE,MUN,WHU,WOL",5.1,5.9,4.6,4.6,6.1,6.3,5.6,4.6,4.1,7.5,5.8,5.6,4.8,5.1,5.5,81.2,1.804444444,0.860121808,1.552042017
"CRY,MUN,NEW,SOU,WOL",5.7,5.3,6.1,3.7,5,4.6,4.7,5.1,5.7,5.9,5.3,3.7,6.8,4.6,6.3,78.5,1.744444444,0.890157824,1.552830871
"FUL,LEI,MUN,SHU,SOU",5.7,4.4,4.6,6.4,3.9,6.4,4.7,6.7,5.3,5.1,6.7,5.7,5.1,5.1,5.7,81.5,1.811111111,0.857460259,1.552955802
"AVL,BUR,CRY,NEW,WOL",7.3,6.5,5.9,4.7,4.6,4.2,5.3,6.3,4.8,5.9,4.8,5.3,5.9,4.8,4.8,81.1,1.802222222,0.862278267,1.554017054
"AVL,CHE,LEI,WBA,WHU",4.6,5.8,5.9,6.3,5.8,7,5.6,5.3,5.3,3.8,3.8,5.3,4.8,5.5,6,80.8,1.795555556,0.865915425,1.554799253
"FUL,SHU,SOU,WBA,WHU",5.9,6.3,5.2,7.4,4.8,4.9,4.4,5.4,6.5,4.3,5.9,5.4,6,5.3,4.7,82.4,1.831111111,0.849761871,1.556008405
"BUR,CRY,FUL,LEI,NEW",6.8,5.3,5.9,6.4,4.1,5.4,4.8,6.3,5.3,3.7,5.1,5.3,5.2,6,6.3,81.9,1.82,0.85506892,1.556225434
"CHE,CRY,FUL,LIV,MUN",5.6,6.8,4.6,5.6,5.2,3.7,6.1,5,4.6,6.2,5.6,6.6,6.2,4.6,5.2,81.6,1.813333333,0.858403834,1.556572286
"BUR,LEI,LIV,MUN,SOU",4,5.6,6.7,4.6,4.5,6.2,6.5,5.6,4.6,5.6,5.6,4,5.5,5.6,4.1,78.7,1.748888889,0.890318295,1.557067774
"AVL,BUR,CHE,LEI,LIV",4.4,6.8,5.3,4.5,5,5.8,6.6,6.2,4.2,5.6,4.6,4.9,5.7,5.3,3.7,78.6,1.746666667,0.892668552,1.559194403
"CHE,FUL,LIV,MUN,WBA",6.2,5.3,4.6,5.6,5.8,4.3,4.8,6.6,4.6,6.3,5.2,5.6,6.2,4.1,6.8,82,1.822222222,0.855792587,1.55944427
"BUR,LEE,LIV,SOU,WBA",5.8,6.3,6.7,4.6,5.7,5,6.2,4.6,6.8,5.6,4.8,4.7,6.1,5.8,4,82.7,1.837777778,0.849257379,1.560746338
"ARS,CRY,MUN,SOU,WBA",5.3,5.8,6.1,5.3,5.2,5.3,6.4,4.2,5.1,5.9,4.3,5.3,7.3,5.2,6.8,83.5,1.855555556,0.84148395,1.561420218
"AVL,BHA,LEI,LIV,TOT",4.5,5.2,5.8,6.7,5,3.7,5.7,6.3,6.3,5.6,5.8,4,5.2,4.2,4.8,78.8,1.751111111,0.891921414,1.561853499
"FUL,LEI,MUN,SOU,WHU",4.2,4.6,5.7,6.4,5.1,6.4,4.7,4.7,4.8,5.3,6.7,4.7,4.3,6.8,5.4,79.8,1.773333333,0.880908622,1.562144623
"LEI,LIV,MUN,SOU,TOT",4,5.6,5.6,5.2,5.4,5.6,5.1,5.1,7.2,5.6,6.6,4,6.5,5.6,5.7,82.8,1.84,0.849537689,1.563149348
"AVL,BHA,LEI,MUN,SOU",6.3,4.1,5.7,5.8,4.5,4.3,6.2,5.6,4.2,6.8,5.2,6.2,5,4.2,5.4,79.5,1.766666667,0.885599071,1.564558358
"AVL,FUL,LEI,MUN,SOU",5.8,4.1,4.8,6.4,5.1,4.4,4.7,6.7,4.3,6.8,5.2,6.3,5.1,4.8,4.9,79.4,1.764444444,0.887586347,1.566096799
"AVL,CRY,EVE,WHU,WOL",5.8,6.1,4.9,5.9,6.8,4.2,5.3,5.9,5,4.4,5.4,6.3,6,6.9,4.4,83.3,1.851111111,0.846730406,1.567392063
"AVL,BUR,CHE,FUL,LEI",6.2,5.3,4.3,5.2,4.7,5.5,5.1,6.2,4.2,6.8,4.6,7.1,5.2,6,5.4,81.8,1.817777778,0.862609551,1.568032473
"AVL,BHA,LEE,LEI,WOL",6.7,4.1,6.3,5.7,4.5,3.7,5.1,6.2,5.9,6.1,5.8,5.1,4.5,5.2,5.8,80.7,1.793333333,0.874397752,1.568086635
"EVE,FUL,LIV,WBA,WHU",5.9,5.5,5.9,6.3,6.3,4.3,4.5,7.1,5.5,4.5,6.4,5.3,5.4,4.8,4.3,82,1.822222222,0.860785909,1.568543212
"CHE,LEI,LIV,MUN,SOU",4,5.6,5.5,3.5,5.4,6.7,6,5,5.5,5.6,5,4,6.5,5.1,5.7,79.1,1.757777778,0.892401789,1.568644033
"CHE,CRY,FUL,NEW,SOU",5.7,6.5,4.7,3.7,5.9,4.3,4.9,4.1,6.2,5.9,4.6,4.7,6.5,5.5,5.8,79,1.755555556,0.89495943,1.571150999
"BUR,LEE,LIV,NEW,TOT",6.2,5.3,5.7,5.7,6.2,5.5,6.2,4.6,6.8,5.6,6.8,3.7,5.2,5.3,4.5,83.3,1.851111111,0.850098034,1.573625915
"ARS,AVL,LEI,MCI,TOT",4.6,5.8,5.8,5.7,6.7,6.2,5,5.8,6.8,5.6,4.1,4.6,4.6,6.7,5.8,83.8,1.862222222,0.84504156,1.573655172
"BUR,CRY,MUN,NEW,WOL",7.3,5.8,6.2,4.7,4.6,5.7,5.8,5.6,4.1,5.9,5.3,5.3,5.7,4.6,6.8,83.4,1.853333333,0.849201305,1.573853086
"ARS,EVE,FUL,WBA,WHU",6,5.5,6.1,5.9,7.6,6,4.5,5.4,5.4,4.5,7,5.9,5,5.9,6,86.7,1.926666667,0.816963017,1.574015413
"AVL,BHA,LEI,WHU,WOL",4.6,5.2,7.6,5.7,4.5,3.7,5.1,5.9,5.4,5.3,5.8,4.6,4.2,5.2,5.5,78.3,1.74,0.904907256,1.574538626
"BUR,EVE,LIV,NEW,TOT",6.2,5.5,5.4,5.2,6.2,6.7,5.4,6.3,5.3,4.8,6.4,3.7,6.8,5.3,4.7,83.9,1.864444444,0.844703386,1.574902534
"AVL,BHA,LEI,SOU,TOT",4.6,5.2,5.3,5.8,5.2,4.3,5.1,4.7,6.9,7.4,5.2,4.1,5.2,5.9,5.4,80.3,1.784444444,0.883068244,1.575786222
"ARS,AVL,CRY,MUN,WOL",5.7,4.8,5.2,5.2,5,4.2,6.3,5.1,4.2,7.4,5.9,6.2,6.3,5.1,5.9,82.5,1.833333333,0.860232527,1.577092966
"EVE,FUL,LEI,MUN,SOU",5.8,3.6,4.8,4.9,5.1,5.9,4.7,6.7,4.3,5.3,6.2,6.4,5.1,6.4,5.9,81.1,1.802222222,0.875431866,1.577722763
"BUR,EVE,LIV,WBA,WHU",5.9,7,6.9,5.2,5.7,6.3,6.3,6,4.4,4.5,5.4,5.3,5.8,5.8,4.2,84.7,1.882222222,0.83825215,1.577776824
"CHE,FUL,LEI,SHU,SOU",4.5,5.6,4.1,4.2,4.1,6.4,4.7,5.7,6.3,5.1,5,5,6.8,6.3,5.7,79.5,1.766666667,0.893628238,1.578743221
"CHE,CRY,FUL,NEW,WHU",5.8,7.1,4.7,6.4,5.9,6,5.3,3.7,5.8,4.4,4.7,5.3,4.5,5.5,5.9,81,1.8,0.877496439,1.57949359
"CRY,MUN,NEW,SOU,TOT",5.8,5.3,5.1,5.9,5.7,5.7,5.3,4.2,6.7,5.9,5.3,3.8,6.8,5.3,6.8,83.6,1.857777778,0.850602028,1.580229545
"BUR,CHE,FUL,LEE,LEI",6.2,4.6,4.6,5.2,4.7,5.8,5.1,4.5,4.7,6.1,5,6.1,4.6,7.5,6.2,80.9,1.797777778,0.879502024,1.581149194
"ARS,BUR,FUL,SHU,WBA",7.5,6.3,5.3,6.3,4.2,6,6.1,6.3,4.8,5.8,5.9,6.9,5.9,5.3,6.2,88.8,1.973333333,0.80196188,1.58253811
"AVL,CHE,LEI,MUN,SOU",4.5,4.1,4.6,4.2,5.6,6.9,6,5,4.1,6.8,4.6,5,5.6,5.3,5.9,78.2,1.737777778,0.910938815,1.583009229
"ARS,BUR,FUL,WBA,WHU",6,7,7.1,6.3,5.4,6,6.1,4.3,4.8,6,6.4,5.9,4.4,5.9,5.9,87.5,1.944444444,0.816496581,1.587632241
"ARS,LEE,MUN,SOU,WBA",5.9,4.1,6,5.3,6.8,5.7,6.4,4.1,5.7,6.8,5.9,5.3,5.6,5.2,6.7,85.5,1.9,0.835805856,1.588031126
"BHA,CRY,FUL,NEW,SOU",6.9,5.4,5.8,5.3,4.8,3.3,4.9,4.7,6.3,6.5,5.3,5.4,4.9,4.4,5.8,79.7,1.771111111,0.896713576,1.588179379
"CHE,FUL,LIV,NEW,WHU",4.6,7.1,5.7,4.6,6.8,5.9,5.3,5.3,5.8,4.8,6.2,4.3,4.5,4.3,4.8,80,1.777777778,0.893361762,1.588198688
"ARS,LIV,MCI,MUN,WBA",5.8,5.8,7.6,5,6.1,5.6,6.1,6.8,5.6,5.1,4.7,5.2,5.1,4.1,5.6,84.2,1.871111111,0.849257379,1.589054917
"AVL,LEI,LIV,MUN,SOU",4,4.1,5.7,5.2,5.4,4.7,6.2,6.7,5.2,5.6,5.2,4,5.6,4.1,3.2,74.9,1.664444444,0.955036773,1.589605651
"BHA,CHE,EVE,LIV,WHU",4.6,6.5,5.7,4.1,6.2,5.2,7.1,4.2,5.2,4.8,6.3,5.6,5.3,5.2,4.3,80.3,1.784444444,0.891120215,1.590154518
"BHA,CHE,LEI,SHU,SOU",4.5,5.5,5,4.1,3.5,6.3,6,4.6,6.2,5.1,5,5,6.7,5.7,6.2,79.4,1.764444444,0.901955547,1.591450455
"ARS,CRY,LEE,WBA,WOL",5.7,5.8,6.7,5.2,5.2,4.5,5.3,4.1,6.8,5.2,5.9,5.2,6.8,6.2,6.7,85.3,1.895555556,0.839954647,1.592180698
"ARS,FUL,MCI,SHU,TOT",6.3,6.3,4.2,6.7,5.3,5.7,4.2,5.8,6.4,6.1,6.8,6.3,4.8,6.2,5.6,86.7,1.926666667,0.827388318,1.594101492
"BHA,CHE,MCI,SHU,TOT",6.7,6.7,4,5,4.7,5.6,5.5,4.6,6.2,6.1,4.6,6.7,5.7,5.7,6.1,83.9,1.864444444,0.855625641,1.595266473
"ARS,CRY,EVE,FUL,LEI",5.2,4.8,4.9,5.4,4.7,5.4,4.8,5.8,5.4,3.7,5.7,6.2,5.8,7.5,6.4,81.7,1.815555556,0.8790146,1.59589984
"AVL,BHA,CHE,LEI,SHU",6.1,5.1,4.1,5.7,3.5,5.9,6.6,6.2,5.2,5.1,4.6,6.6,5.2,4.7,5.8,80.4,1.786666667,0.893468362,1.59633014
"BUR,FUL,LEE,LIV,WBA",7.5,5.3,5.8,6.7,5.4,4.1,5.3,6.2,5.8,5.6,5.8,5.8,4.7,4.8,4.5,83.3,1.851111111,0.863437206,1.598318207
"CHE,FUL,LEE,SHU,SOU",6.2,4.6,4.1,5.2,5.3,4.7,5.2,4,6.3,6.6,6.2,6.2,6.3,6.3,5,82.2,1.826666667,0.875214259,1.598724714
"BHA,CRY,FUL,LEI,SOU",5.2,5.7,5.8,5.8,4.1,3.3,4.7,4.7,6.3,5.8,5.1,5.7,4.7,6.9,5.8,79.6,1.768888889,0.904328217,1.599656135
"CHE,LIV,MUN,WBA,WHU",4.6,6.9,6,5.6,6.1,6.8,6.6,4.6,4.6,4.8,5.2,5.3,5.7,4.1,5.8,82.7,1.837777778,0.870850706,1.600430076
"LEE,MUN,SOU,WBA,WOL",6.3,4.1,6,4.7,5.6,5,4.2,5,6.3,6.8,5.9,4.7,6.6,5.1,6.2,82.5,1.833333333,0.873416935,1.601264381
"BHA,LIV,MCI,MUN,TOT",6.8,5.7,6.1,6,5.5,4.5,6,5.6,5.6,6.6,6.2,6.2,4,4,5.1,83.9,1.864444444,0.858958395,1.601480207
"CHE,FUL,LIV,MUN,WHU",4.6,6.4,4.6,5.6,6.1,5.8,6.1,4.6,4.6,6.3,7.2,5.6,4.3,4.6,4.8,81.2,1.804444444,0.887908189,1.602180999
"ARS,AVL,FUL,SHU,SOU",5.8,5.3,4.3,5.8,6.4,4.4,5.4,5.8,5.4,7.3,6.4,6.3,6,5.3,4.2,84.1,1.868888889,0.857293638,1.602186554
"BHA,BUR,LEI,SHU,WOL",6.1,5.5,6.8,5.1,3.5,5.2,6.1,6.8,5.3,5.6,6.2,5.6,5.1,5.5,6.7,85.1,1.891111111,0.847236404,1.602218177
"CRY,EVE,NEW,WBA,WHU",7,5,6.5,6.5,7,6.4,5.5,5.4,5.9,4.4,4.4,5,6,5.6,5.4,86,1.911111111,0.838933563,1.603295255
"LEI,LIV,MCI,MUN,TOT",4.5,5.6,6.1,6.1,5.4,6,5,6.7,7.1,4.4,5.5,4,4.4,5.4,5.6,81.8,1.817777778,0.882259005,1.603750814
"AVL,CRY,NEW,WHU,WOL",5.8,6.6,6.4,6.4,6.8,4.2,5.3,5.4,5.9,4.4,4.9,4.3,5,4.8,4.4,80.6,1.791111111,0.895597699,1.604114989
"BUR,LIV,MUN,SOU,WBA",5.8,6.3,6.7,4.6,5.2,5.2,6.2,5.6,4.6,6.3,4.8,4.7,6.6,4.1,4.1,80.8,1.795555556,0.893521657,1.604367776
"AVL,BHA,CHE,LEI,WOL",4.9,5.2,5.8,4,4.5,3.7,4.9,6.2,5.2,6.8,4.6,4.9,5.2,5.2,7,78.1,1.735555556,0.924636351,1.604757755
"ARS,CRY,FUL,LEI,LIV",4,6.3,6.3,5.7,4.7,3.7,5.6,5.8,6.3,4,6.1,4.5,5.8,5.7,5.2,79.7,1.771111111,0.90622188,1.60501964
"AVL,BUR,FUL,LEI,SOU",5.8,5.3,5.4,5.3,4.7,4.4,4.7,6.3,4.4,7.4,5.2,6.2,5.2,6.5,4.3,81.1,1.802222222,0.890799534,1.605418715
"ARS,AVL,BHA,LEI,TOT",4.6,5.2,6.5,6.3,5.2,4.8,5.7,4.7,5.3,6.8,5.8,4.6,5.2,5.3,7.5,83.5,1.855555556,0.865750431,1.606448023
"AVL,CHE,CRY,LEI,WBA",5.6,5.8,4.7,6.3,4.7,4.9,5.6,5.7,5.7,3.7,3.7,5.6,6.8,5.5,6.4,80.7,1.793333333,0.896182379,1.607153734
"AVL,CRY,LEE,LIV,WOL",5.6,6.3,5.2,6.7,5.5,4,6.1,6.2,6.4,5.5,5.8,5.1,6.2,5.1,3.6,83.3,1.851111111,0.868386572,1.607480032
"CHE,CRY,FUL,LEE,LIV",5.6,6.8,4.6,6.2,5.7,3.7,6.1,4,6.2,5.5,5.6,6.1,5.7,5.8,4.5,82.1,1.824444444,0.881124822,1.607563287
"ARS,AVL,FUL,LEI,LIV",4,5.3,5.9,5.7,5.6,3.8,5.3,7.4,5.4,5.6,6.2,4.5,5.3,4.8,4.3,79.1,1.757777778,0.916099392,1.610299153
"ARS,AVL,BUR,LEI,TOT",4.6,5.8,5.4,5.8,5.2,6.9,5.7,4.7,4.3,6.8,5.2,4.6,5.7,6.9,6.4,84,1.866666667,0.862719951,1.610410576
"MUN,SOU,TOT,WBA,WHU",4.8,6.3,5.6,6.9,6.3,6.3,4.8,3.8,6.3,6,5.9,4.8,6.3,5.8,6.4,86.3,1.917777778,0.839954647,1.610846357
"ARS,AVL,CRY,LEI,MCI",5.2,5.8,6.3,5.7,5.6,5.2,6.1,5.8,5.8,4,3.7,6.2,4.6,6.7,4.2,80.9,1.797777778,0.896394896,1.611518824
"CHE,FUL,MCI,SHU,TOT",6.7,6.8,4,6.1,5.3,5.7,4.2,5.7,6.3,6.1,5.1,6.7,5.8,6.3,5.6,86.4,1.92,0.839897953,1.61260407
"AVL,CHE,FUL,LEI,NEW",6.1,4.8,4.3,5.3,5.8,6,4.8,7.3,5.3,5.3,4.6,4.6,5.3,4.5,7,81,1.8,0.896022959,1.612841326
"CRY,FUL,MUN,SOU,WBA",7,5.3,5.2,6.9,5.2,4.3,4.4,5.1,5.2,5.9,4.3,6.4,6.3,4.8,5.8,82.1,1.824444444,0.884361486,1.6134684
"ARS,LEE,SHU,SOU,WBA",5.8,5.1,5.5,5.3,5.8,5.7,6.4,4.1,7.4,5.1,5.9,5.3,7.3,5.7,5,85.4,1.897777778,0.850602028,1.614253626
"CHE,CRY,LEI,LIV,MUN",4.4,6.6,5,5.1,4.5,6.2,6.9,5,5,4,4.5,4.9,6.5,5.1,6.2,79.9,1.775555556,0.909840384,1.615472148
"ARS,CHE,FUL,MCI,SHU",6.2,6.3,4.1,4,5.3,6.3,5.1,5.7,5.7,6.1,5.1,7.2,4.8,6.2,5.6,83.7,1.86,0.86866071,1.61570892
"CRY,LEI,LIV,MUN,SOU",4,5.6,6.1,5.2,4.5,4.6,6.5,5.1,6.1,4,5.1,4,6.5,6.1,4.1,77.5,1.722222222,0.939351347,1.617771764
"FUL,NEW,SHU,SOU,WHU",5.9,5.3,5.2,6.4,6.4,6.5,4.9,5.4,6.5,4.3,6.9,4.4,4.5,4.8,4.7,82.1,1.824444444,0.886781231,1.617883091
"AVL,BUR,NEW,SHU,SOU",7.4,4.8,5.2,4.8,5.8,6.4,6.4,6.3,4.9,5.8,5.3,5.4,5.9,4.3,4.2,82.9,1.842222222,0.8786895,1.618741324
"AVL,CHE,LEE,SHU,WOL",6.6,4.1,4.1,5.1,5.1,4.6,5.6,6.1,5.8,6.6,5.8,6.1,6.8,5.6,4.6,82.6,1.835555556,0.881935102,1.618840876
"AVL,BUR,CRY,LEI,NEW",6.8,4.8,5.9,6.4,4.1,5.9,6.3,6.3,4.8,3.7,4.7,5.3,5.7,5.5,4.8,81,1.8,0.9,1.62
"BUR,FUL,LEI,MUN,SOU",5.8,4.6,5.7,5.3,4.5,5.9,4.7,5.6,3.7,7.4,5.6,6.2,5.1,6.3,5.8,82.2,1.826666667,0.887371721,1.620932344
"CHE,FUL,NEW,SHU,SOU",6.2,5.3,4.1,3.7,5.3,6.5,4.9,5.7,6.3,5.8,5.2,4.7,7,4.8,5.7,81.2,1.804444444,0.898305283,1.620941977
"AVL,BHA,CHE,WBA,WHU",6.4,5.9,5.9,6.2,5.9,4.4,6.3,4.2,5.2,6,3.8,6.3,4.4,4.4,5.5,80.8,1.795555556,0.903063569,1.621500808
"AVL,CRY,MUN,WHU,WOL",5.8,5.9,5.2,7.4,5,4.2,6.3,4.7,4.3,5.9,5.9,6.3,4.8,5.1,4.4,81.2,1.804444444,0.899100079,1.622376143
"ARS,CRY,FUL,LIV,WBA",5.2,7,6.3,6.2,5.4,3.7,5.3,5.8,6.3,4.7,5.3,5.2,6.9,4.8,5.2,83.3,1.851111111,0.876573415,1.622634789
"BHA,CRY,EVE,LIV,TOT",5.7,5.9,4.8,5.7,5.1,3.6,6.2,4.7,5.8,4.7,6.4,5.7,7.3,5.7,4.7,82,1.822222222,0.890959889,1.623526909
"CHE,LEI,LIV,MCI,MUN",4.4,6,6,4.4,5.4,7.1,5.9,6.6,5.5,4.4,3.9,4.9,4.4,5.1,5.6,79.6,1.768888889,0.918435523,1.624610391
"AVL,BUR,LEI,WHU,WOL",4.6,6.8,7,5.2,4.5,5.8,5.1,5.9,4.4,5.3,5.2,4.6,4.7,6.8,4.4,80.3,1.784444444,0.910938815,1.625519707
"BHA,CHE,CRY,NEW,SOU",5.7,6.4,5.6,3.7,5.3,4.2,6.2,4.1,6.1,5.9,4.6,4.7,6.4,4.9,6.3,80.1,1.78,0.913236005,1.625560088
"BUR,CRY,FUL,LIV,NEW",6.8,7,5.9,5.7,4.8,3.7,5.8,6.3,5.3,4.7,5.3,5.3,5.4,4.3,4.6,80.9,1.797777778,0.904328217,1.625781172
"AVL,BUR,LEI,TOT,WBA",6.3,5.8,5.4,7.4,4.7,5.9,4.7,6.3,6.6,5.3,4.3,4.7,5.7,6,6.4,85.5,1.9,0.856070758,1.62653444
"BUR,CHE,CRY,FUL,NEW",7.3,7,4.7,4.7,4.8,5.4,5.3,4.6,4.7,5.9,4.6,6.3,5.4,5.5,6.3,82.5,1.833333333,0.887210717,1.626552982
"CRY,EVE,LIV,WBA,WHU",5.3,7.1,6.3,6.3,5.7,4.7,6.3,5.5,5.9,4.4,4.9,5.3,6.9,5.9,4.2,84.7,1.882222222,0.864264069,1.626737037
"BUR,FUL,LEI,LIV,MUN",5.7,4.6,5.8,6.2,4.5,5.3,5.6,7.2,3.7,5.6,6.6,6.1,5.1,4.6,5.2,81.8,1.817777778,0.89511904,1.627127499
"BHA,EVE,LIV,WBA,WHU",5.9,5.4,7.5,5.7,5.7,4.2,6.3,6,5.4,4.5,6,5.3,5.3,4.2,4.3,81.7,1.815555556,0.896713576,1.628033315
"AVL,BHA,CRY,NEW,SOU",6.9,4.9,5.8,5.3,6.4,3.8,6.4,4.7,5.8,5.9,4.8,5.4,5.4,3.9,4.3,79.7,1.771111111,0.919523686,1.628578618
"AVL,BHA,FUL,LEI,SOU",5.8,5.2,5.4,5.8,4.7,3.4,4.7,6.3,5.4,7.4,5.2,6.2,4.7,4.9,4.9,80,1.777777778,0.916255319,1.628898345
"CHE,FUL,LEI,MUN,SOU",4.5,4.6,4.6,4.2,5.1,6.4,4.7,5,4.6,6.8,5,5,5.1,5.8,7.4,78.8,1.751111111,0.930335321,1.629120518
"CHE,LEE,WBA,WHU,WOL",5.1,6.9,6.1,4.6,6.3,5.1,4.6,3.6,6.3,5.3,6,5.3,5.8,6.3,6.3,83.6,1.857777778,0.877062196,1.629386657
"BHA,MUN,SOU,WBA,WHU",6,5.2,7.3,6.3,5.2,4.8,6.4,4.3,4.7,6,5.4,5.4,4.2,4.2,5.9,81.3,1.806666667,0.902536109,1.630581904
"AVL,BHA,CHE,LEI,MCI",6.7,5.2,5.7,5,5.2,4.7,5.9,6.2,5.2,5.6,3.6,7.1,4,5.4,5.3,80.8,1.795555556,0.909369221,1.632822958
"ARS,AVL,CRY,FUL,WOL",5.7,6,4.9,5.8,5.2,3.7,4.3,5.8,5.4,7.4,6.4,6.2,6,5.8,5.4,84,1.866666667,0.875051019,1.633428569
"ARS,AVL,LIV,MUN,WBA",5.8,4.8,6.2,6.2,6.1,4.8,6.8,6.8,4.2,6.3,5.4,5.2,6.3,4.1,5.3,84.3,1.873333333,0.871943642,1.633441089
"ARS,AVL,LEI,MUN,SOU",4.1,4.1,5.7,4.8,6.7,6.4,6.2,5.1,4.2,6.8,5.2,4.6,5.6,5.2,5.9,80.6,1.791111111,0.912192544,1.633838202
"BHA,CRY,EVE,NEW,TOT",7.4,4.4,4.8,5.9,5.3,4.7,5.4,4.7,5.8,4.4,5.9,5.4,6.4,5.4,6.9,82.8,1.84,0.888176302,1.634244395
"CHE,FUL,LEE,LIV,SHU",6.1,4.6,4.1,6.1,5.1,4.1,6.1,5.6,6.3,5.4,7.2,6.1,5.7,5.1,4.4,82,1.822222222,0.897350598,1.6351722
"BUR,CHE,LEE,NEW,WOL",6.6,5.8,5.6,3.5,5.7,6.1,5.1,4.5,5.2,6.8,5.2,4.6,5.2,5.8,6.7,82.4,1.831111111,0.893201838,1.63555181
"CRY,EVE,LIV,NEW,WHU",5.3,6.1,6.3,5.3,7.3,5.7,6.8,5.4,5.9,4.4,5.9,4.3,5.9,5.4,4.2,84.2,1.871111111,0.874125413,1.635585773
"FUL,LEI,MUN,SOU,WBA",5.8,4.6,5.7,6.4,5.1,4.9,4.3,6.7,6.3,5.3,4.7,4.7,5.1,4.8,7.4,81.8,1.817777778,0.899894174,1.635807631
