COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,GW11,GW12,GW13,GW14,GW15,SUM,AVG PER TEAM,STD DEV,AVG * STD DEV
"LIV,MCI,SHU",1.3,1.8,1.3,1.8,0.8,1.3,1.8,4,2.5,1.3,0.8,1.3,0.8,1.3,0.8,22.9,2.29,0.8327807692,1.907067961
"BUR,EVE,FUL",3.1,1,1.5,1.5,1.4,1,1,1.9,0.9,1.5,1.9,3.5,1.5,2,1.9,25.6,2.56,0.7449512608,1.907075228
"CHE,MCI,WHU",1.5,3.4,1.3,0.8,2.5,2.3,1.8,1,1.8,1.5,0.8,2,0.8,2.5,1.3,25.3,2.53,0.7539104406,1.907393415
"ARS,MUN,NEW",1.4,0.8,1.8,1.4,1.8,3,2,1.4,0.8,1.5,2,1,1.8,1,3.5,25.2,2.52,0.7580049001,1.910172348
"EVE,SOU,WHU",1.4,1,1.5,0.9,3.6,1.9,1.9,1,1.5,1.5,1.9,1.4,1,3.1,1.4,25,2.5,0.7640742921,1.91018573
"FUL,MUN,WBA",3.1,0.8,1.5,3,1.8,1,1,2.3,0.8,1.5,1,2,1.5,1.3,2.5,25.1,2.51,0.7610769312,1.910303097
"BHA,FUL,TOT",1.9,1.9,1.4,2.4,1.4,0.9,1,1.4,1.9,3.6,2.5,1.4,1.4,1.4,2.5,27,2.7,0.7081162132,1.911913776
"ARS,BUR,SHU",1.4,1.8,1.3,1.4,0.8,3,3.6,1.4,0.9,1.3,1.9,1.9,1.9,1.8,1.8,26.2,2.62,0.7298401652,1.912181233
"ARS,BUR,CHE",1.4,2.5,1.3,0.8,1.4,3,2.3,1.3,0.9,3,1.3,1.9,1.9,2.4,1.9,27.3,2.73,0.7012234207,1.914339938
"LEI,NEW,WHU",1.3,1.5,3.1,2,1.3,3.5,1.8,1,2,0.8,1.8,1,1,1,1.5,24.6,2.46,0.7799267365,1.918619772
"MCI,WBA,WOL",1.8,2.5,2.9,0.8,1.8,1.3,0.8,3.1,2.5,1.5,0.8,1.3,0.8,1.5,1.3,24.7,2.47,0.7772356387,1.919772028
"CHE,SHU,WHU",1.5,1.8,1.3,0.8,0.8,4,2.3,1,1.8,1.3,1.3,2,1,1.8,1.5,24.2,2.42,0.7936053955,1.920525057
"ARS,MUN,WHU",1.4,0.8,1.8,1.4,1.8,3,3,1,0.8,1.5,3,1.9,1,1.3,1.5,25.2,2.52,0.7627019639,1.922008949
"ARS,MUN,SHU",1.4,0.8,1.3,1.4,0.8,3,3,1.4,0.8,1.3,3,1.9,1.8,1.3,1.8,25,2.5,0.7696628823,1.924157206
"LEE,MCI,NEW",3,0.8,1.8,1.8,2.9,1.8,1.8,1.3,3,1.5,0.8,1,0.8,1,1.3,24.6,2.46,0.7826694248,1.925366785
"ARS,BUR,MUN",1.4,0.8,1.8,1.4,1.4,3,3,1.4,0.8,3,1.9,1.9,1.8,1.3,1.9,26.8,2.68,0.7189940062,1.926903937
"SHU,TOT,WHU",1.5,1.8,1.3,3.5,0.8,2.4,1.4,1,2,1.3,3,1.4,1,1.8,1.5,25.7,2.57,0.7510627391,1.93023124
"ARS,CHE,WOL",1.4,2.5,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,1.3,1.3,2.5,2.3,3,26.4,2.64,0.7317298487,1.9317668
"BUR,CHE,WOL",1.8,3.5,1.3,0.8,1.4,1.3,0.8,1.3,0.9,3,1.3,1.3,1.9,2.3,1.9,24.8,2.48,0.7790714864,1.932097286
"ARS,CHE,LEI",1.3,1.8,1.3,0.8,1.3,3,1.8,1.3,1.8,0.8,1.3,1.3,1.8,2.4,3.5,25.5,2.55,0.757816412,1.932431851
"AVL,FUL,WBA",3.1,1.5,1.5,3,2,1,1,3,1.5,1.5,1,2,1.5,1.5,1,26.1,2.61,0.7414271952,1.935124979
"ARS,SOU,WHU",1.4,2.5,2.4,0.9,3.6,1.9,1.9,1,1.9,1.5,1.9,1.4,1,2.4,1.4,27.1,2.71,0.7146094504,1.936591611
"ARS,LIV,WHU",1.3,2.5,2.9,1.4,2.3,1.3,2.8,1,1.9,1.5,2.9,1.3,1,1.3,0.8,26.2,2.62,0.7395622901,1.9376532
"ARS,MUN,WOL",1.4,0.8,1.8,0.8,1.8,1.3,0.8,1.4,0.8,3,3,1.3,1.8,1.3,3,24.3,2.43,0.7974960815,1.937915478
"MUN,TOT,WOL",1.8,0.8,1.4,0.8,1.8,1.3,0.8,1.4,0.8,3,3,1.3,1.8,1.3,3,24.3,2.43,0.7974960815,1.937915478
"CHE,MUN,TOT",1.8,0.8,1.3,0.8,1.8,2.4,1.4,1.3,0.8,3,1.3,1.4,1.8,1.3,3.5,24.7,2.47,0.7863720191,1.942338887
"AVL,SHU,WBA",3,1.5,1.3,3,0.8,1.5,1.5,3.1,1.5,1.3,1,2,2,1.5,1,26,2.6,0.7470577207,1.942350074
"BHA,FUL,MCI",3.1,1.9,1.5,1.8,1.4,0.9,1,1.9,1.9,1.8,0.8,3.5,0.8,1.4,1.3,25,2.5,0.7770518154,1.942629538
"FUL,TOT,WHU",1.5,2,1.4,3.6,2,1,1,1,2,1.5,3,1.4,1,2,1.5,25.9,2.59,0.7516331425,1.946729839
"BHA,LEI,NEW",1.3,1.5,3.6,2,1.3,0.9,1.8,1.9,1.9,0.8,1.8,1,1.4,1,3,25.2,2.52,0.772935037,1.947796293
"EVE,MCI,NEW",3,1,1.5,1.5,2.9,2.3,1.8,3,1.5,1.5,0.8,1,0.8,1,1.3,24.9,2.49,0.7826694248,1.948846868
"LIV,MCI,NEW",1.3,1.5,2.9,1.8,2.3,1.3,1.8,3,2.9,1.5,0.8,1,0.8,1,0.8,24.7,2.47,0.7890923055,1.949057995
"BUR,SHU,WHU",1.5,1.8,1.3,1.9,0.8,3,3.6,1,0.9,1.3,1.9,2,1,1.8,1.5,25.3,2.53,0.7707757379,1.950062617
"CHE,EVE,SHU",1.8,1,1.3,0.8,0.8,3,2,1.3,1.5,1.3,1.3,2.3,3.5,1.8,1.8,25.5,2.55,0.7653197278,1.951565306
"ARS,BHA,BUR",1.4,1.9,2.5,1.4,1.4,0.9,3.5,1.4,0.9,3,1.9,1.9,1.4,1.4,1.9,26.8,2.68,0.7288608202,1.953346998
"BHA,BUR,CRY",2.5,1.9,1.9,1.9,1.4,0.9,3.5,1.4,0.9,1.4,1.4,3,1.4,1.4,1.9,26.8,2.68,0.7288608202,1.953346998
"AVL,EVE,LEE",3.6,0.8,1.5,1.5,3,1.5,2,1.3,1.5,1.5,1.5,2.5,1.3,1.5,1,26,2.6,0.7518231808,1.95474027
"CHE,WBA,WOL",1.8,2.5,1.3,0.8,1.8,1.3,0.8,1.3,1.8,1.5,1,1.3,3.5,1.5,3,25.2,2.52,0.7757024466,1.954770166
"SHU,TOT,WBA",1.9,1.8,1.3,3,0.8,2,1.4,1.4,2.5,1.3,1,1.4,3.5,1.5,1.8,26.6,2.66,0.7353003921,1.955899043
"FUL,SHU,WBA",3,1.8,1.3,3,0.8,1,1,3,2,1.3,1,2,1.5,1.5,1.8,26,2.6,0.7527726527,1.957208897
"LEE,MUN,WHU",1.5,0.8,1.8,3,1.8,1.8,3,1,0.8,1.5,3,2,1,1.3,1.5,25.8,2.58,0.7589466384,1.958082327
"LEE,SHU,TOT",1.9,0.8,1.3,3.5,0.8,1.8,1.4,1.3,2.5,1.3,3,1.4,1.3,1.8,1.8,25.9,2.59,0.7591975714,1.96632171
"BUR,TOT,WOL",1.8,3,1.4,0.8,1.4,1.3,0.8,1.4,0.9,3.5,1.9,1.3,1.9,2.3,1.9,25.6,2.56,0.7685484153,1.967483943
"LIV,TOT,WOL",1.3,3,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.8,2.9,1.3,2.9,1.3,0.8,25.3,2.53,0.778154104,1.968729883
"MCI,SOU,WHU",1.4,3,2.4,0.9,2.9,1.9,1.8,1,2,1.5,0.8,1.4,0.8,2.8,1.3,25.9,2.59,0.7601378321,1.968756985
"BUR,CRY,SHU",2.5,1.8,1.3,1.9,0.8,1.4,3.5,1.4,0.9,1.3,1.4,3,1.9,1.8,1.8,26.7,2.67,0.7379508307,1.970328718
"BHA,EVE,FUL",3.1,1,1.5,1.5,1.4,0.9,1,1.9,1.5,1.5,2.5,3.5,1.4,1.4,2,26.1,2.61,0.7557399402,1.972481244
"CRY,FUL,SHU",2.5,1.8,1.3,3.5,0.8,1,1,1.4,2,1.3,1.4,3,1.5,1.8,1.8,26.1,2.61,0.7557399402,1.972481244
"BUR,EVE,SHU",3,1,1.3,1.5,0.8,3,2,1.9,0.9,1.3,1.9,3,1.9,1.8,1.8,27.1,2.71,0.7284687136,1.974150214
"CHE,LEI,MUN",1.3,0.8,1.3,0.8,1.3,3.5,1.8,1.3,0.8,0.8,1.3,1.3,1.8,1.3,3.5,22.9,2.29,0.8622782669,1.974617231
"ARS,EVE,NEW",1.4,1,1.5,1.4,3.7,3,2,1.4,1.5,1.5,2,1,2,1,2,26.4,2.64,0.7490946917,1.977609986
"EVE,NEW,SHU",3,1,1.3,1.5,0.8,3,2,3,1.5,1.3,2,1,2,1,1.8,26.2,2.62,0.7558029474,1.980203722
"ARS,CHE,NEW",1.4,1.5,1.3,0.8,2.5,3,2,1.3,1.8,1.5,1.3,1,2,1,3.5,25.9,2.59,0.7648217969,1.980888454
"BUR,FUL,MCI",3.1,2,1.5,1.8,1.4,1,1,1.9,0.9,1.8,0.8,3.5,0.8,2,1.3,24.8,2.48,0.7989874545,1.981488887
"BHA,TOT,WOL",1.8,1.9,1.4,0.8,1.4,0.9,0.8,1.4,1.9,3.5,2.5,1.3,1.4,1.4,3,25.4,2.54,0.7805370556,1.982564121
"FUL,MCI,SHU",3,1.8,1.3,1.8,0.8,1,1,3,2,1.3,0.8,3,0.8,1.8,1.3,24.7,2.47,0.8034449636,1.98450906
"BUR,MCI,WHU",1.5,3.4,2.5,1.8,1.4,2.3,1.8,1,0.9,1.5,0.8,2,0.8,2.8,1.3,25.8,2.58,0.7692296703,1.984612549
"ARS,BHA,WHU",1.4,1.9,3.1,1.4,1.4,0.9,3.5,1,1.9,1.5,2.5,1.9,1,1.4,1.5,26.3,2.63,0.754857287,1.985274665
"BHA,LEI,WBA",1.3,1.8,3.6,2.4,1.3,0.9,1.5,1.9,1.9,0.8,1,1.3,1.4,1.4,3,25.5,2.55,0.7801098824,1.9892802
"AVL,LEE,WHU",1.5,0.8,1.5,3.6,3,1.5,2.5,1,1.5,1.5,1.5,2,1,1.5,1,25.4,2.54,0.7832776069,1.989525122
"FUL,LEE,WOL",1.8,0.8,1.5,0.8,1.8,1,0.8,1.3,2,2.3,4,1.3,1.3,2,1.8,24.5,2.45,0.8121107126,1.989671246
"EVE,LIV,SHU",1.3,1,1.3,1.5,0.8,1.3,2,3.7,1.5,1.3,2.5,1.3,2.9,1.3,0.8,24.5,2.45,0.8129897791,1.991824959
"AVL,BHA,LEE",3.6,0.8,1.5,2.4,1.4,0.9,2.5,1.3,1.5,2.3,1.5,2.5,1.3,1.4,1,25.9,2.59,0.7694772499,1.992946077
"SHU,TOT,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,1.4,2.5,1.3,3,1.3,3.5,1.8,1.8,25.2,2.52,0.7912016178,1.993828077
"BHA,LEE,SHU",3,0.8,1.3,2.4,0.8,0.9,3,1.3,1.9,1.3,2.5,2.5,1.3,1.4,1.8,26.2,2.62,0.7633260553,1.999914265
"CHE,LEI,NEW",1.3,1.5,1.3,0.8,1.3,3.5,1.8,1.3,1.8,0.8,1.3,1,1.8,1,3.5,24,2.4,0.8366600265,2.007984064
"SHU,WBA,WOL",1.8,1.8,1.3,0.8,0.8,1.3,0.8,3.1,2.5,1.3,1,1.3,3.5,1.5,1.8,24.6,2.46,0.820104523,2.017457126
"EVE,FUL,SHU",3,1,1.3,1.5,0.8,1,1,3,1.5,1.3,2.5,3,1.5,1.8,1.8,26,2.6,0.7761320457,2.017943319
"AVL,LEE,TOT",1.9,0.8,1.4,4.1,2.5,1.5,1.4,1.3,1.5,2.3,1.5,1.4,1.3,1.5,1,25.4,2.54,0.7950441737,2.019412201
"BUR,EVE,LEE",3.6,0.8,1.5,1.5,1.4,1.8,2,1.3,0.9,1.5,1.9,2.5,1.3,3,1.8,26.8,2.68,0.7539104406,2.020479981
"CHE,LIV,WOL",1.3,4,1.3,0.8,1.8,1.3,0.8,1.3,1.8,1.8,1.3,1.3,2.9,1.3,0.8,23.8,2.38,0.8500980336,2.02323332
"MUN,NEW,WBA",3,0.8,1.8,2,1.8,2,1.5,2.3,0.8,1.5,1,1,1.8,1,3.5,25.8,2.58,0.7866747377,2.029620823
"ARS,FUL,WOL",1.4,2,1.5,0.8,1.8,1,0.8,1.4,1.9,3,3.5,1.3,1.5,2,2.5,26.4,2.64,0.7688581515,2.02978552
"LEI,NEW,SHU",1.3,1.5,1.3,2,0.8,3.5,1.8,3,2.5,0.8,1.8,1,1.8,1,1.8,25.9,2.59,0.7860086029,2.035762281
"LIV,MCI,WBA",1.3,2.5,2.9,1.8,2,1.3,1.5,3.1,2.9,1.5,0.8,1.3,0.8,1.3,0.8,25.8,2.58,0.7893939809,2.036636471
"BUR,SOU,WOL",1.4,3,2.4,0.8,1.4,1.3,0.8,1.4,0.9,3.5,1.9,1.3,1.9,2.3,1.4,25.7,2.57,0.7927048331,2.037251421
"ARS,BHA,MUN",1.4,0.8,1.8,1.4,1.4,0.9,3,1.4,0.8,3,2.5,1.9,1.4,1.3,3,26,2.6,0.7843711464,2.039364981
"AVL,CRY,SHU",2.5,1.5,1.3,3.5,0.8,1.4,2.5,1.4,1.5,1.3,1.4,3,2,1.5,1,26.6,2.66,0.7666873703,2.039388405
"AVL,LEE,SHU",3,0.8,1.3,3.5,0.8,1.5,2.5,1.3,1.5,1.3,1.5,2.5,1.3,1.5,1,25.3,2.53,0.8069932436,2.041692906
"CRY,MUN,SHU",2.5,0.8,1.3,3,0.8,1.4,3,1.4,0.8,1.3,1.4,3,1.8,1.3,1.8,25.6,2.56,0.7977348885,2.042201315
"BUR,CHE,WHU",1.5,3.5,1.3,0.8,1.4,3,2.3,1,0.9,1.5,1.3,2,1,2.5,1.5,25.5,2.55,0.8008923595,2.042275517
"BHA,CRY,SHU",2.5,1.8,1.3,2.4,0.8,0.9,3.5,1.4,1.9,1.3,1.4,3,1.4,1.4,1.8,26.8,2.68,0.7623897266,2.043204467
"FUL,LEE,TOT",1.9,0.8,1.4,3.6,2,1,1,1.3,2,2.3,3,1.4,1.3,2,1.8,26.8,2.68,0.7633260553,2.045713828
"FUL,MUN,TOT",1.9,0.8,1.4,3,1.8,1,1,1.4,0.8,3,3,1.4,1.5,1.3,2.5,25.8,2.58,0.793905356,2.048275818
"ARS,BHA,WOL",1.4,1.9,3,0.8,1.4,0.9,0.8,1.4,1.9,3,2.5,1.3,1.4,1.4,3,26.1,2.61,0.7854025356,2.049900618
"FUL,TOT,WOL",1.8,2,1.4,0.8,1.8,1,0.8,1.4,2,3.5,3,1.3,1.5,2,2.5,26.8,2.68,0.7670599405,2.055720641
"LEI,WBA,WOL",1.3,1.8,3,0.8,1.3,1.3,0.8,3,2.5,0.8,1,1.3,1.8,1.5,3,25.2,2.52,0.8160882305,2.056542341
"ARS,WHU,WOL",1.4,2.5,3,0.8,1.8,1.3,0.8,1,1.9,1.5,3.5,1.3,1,2.3,1.5,25.6,2.56,0.8048661527,2.060457351
"AVL,BHA,EVE",3.6,1,1.5,1.5,1.4,0.9,2,1.9,1.5,1.5,1.5,3.5,1.4,1.4,1,25.6,2.56,0.8048661527,2.060457351
"LEI,NEW,WOL",1.3,1.5,3,0.8,1.3,1.3,0.8,3,2.5,0.8,1.8,1,1.8,1,3,24.9,2.49,0.8296298658,2.065778366
"CHE,CRY,LIV",1.3,4,1.3,0.8,1.4,1.3,2.3,1.3,1.8,1.4,1.3,1.3,2.9,1.3,0.8,24.5,2.45,0.8431799221,2.065790809
"BHA,EVE,MCI",3.6,1,1.5,1.5,1.4,0.9,1.8,1.9,1.5,1.5,0.8,3.5,0.8,1.4,1.3,24.4,2.44,0.8480790619,2.069312911
"MUN,NEW,SHU",3,0.8,1.3,2,0.8,3.5,2,2.3,0.8,1.3,2,1,1.8,1,1.8,25.4,2.54,0.8154461239,2.071233155
"CRY,SHU,WHU",1.5,1.8,1.3,3.5,0.8,1.4,3.5,1,2,1.3,1.4,2,1,1.8,1.5,25.8,2.58,0.8037412519,2.07365243
"LEI,MCI,WBA",1.3,1.8,2.9,1.8,1.3,2,1.5,3,3.4,0.8,0.8,1.3,0.8,1.5,1.3,25.5,2.55,0.8141603914,2.076108998
"ARS,EVE,WHU",1.4,1,1.5,1.4,3.6,3,2,1,1.5,1.5,2.5,1.9,1,2.4,1.5,27.2,2.72,0.7642612368,2.078790564
"TOT,WBA,WOL",1.8,2.5,1.4,0.8,1.8,1.3,0.8,1.4,2.5,1.5,1,1.3,3.5,1.5,3,26.1,2.61,0.7971377368,2.080529493
"CRY,TOT,WHU",1.5,3,1.4,3.6,1.4,1.4,1.4,1,2,1.4,1.4,1.4,1,3,1.5,26.4,2.64,0.7890319566,2.083044365
"ARS,EVE,SOU",1.4,1,1.5,0.9,4.1,1.9,1.9,1.4,1.5,1.5,1.9,1.4,2.5,2.4,1.4,26.7,2.67,0.7802929853,2.083382271
"CHE,MUN,NEW",1.8,0.8,1.3,0.8,1.8,3.5,2,1.3,0.8,1.5,1.3,1,1.8,1,3.5,24.2,2.42,0.8626095514,2.087515114
"AVL,BUR,EVE",3.6,1,1.5,1.5,1.4,1.5,2,1.9,0.9,1.5,1.5,3.5,1.9,1.5,1,26.2,2.62,0.7989874545,2.093347131
"NEW,WBA,WOL",1.8,1.5,3,0.8,1.8,1.3,0.8,3,2.5,1.5,1,1,2,1,3,26,2.6,0.8077010291,2.100022676
"LIV,WHU,WOL",1.3,3.6,2.9,0.8,1.8,1.3,0.8,1,2,1.5,2.9,1.3,1,1.3,0.8,24.3,2.43,0.8694826048,2.11284273
"AVL,FUL,LEE",3.1,0.8,1.5,3.6,2,1,1,1.3,1.5,2.3,1.5,2.5,1.3,1.5,1,25.9,2.59,0.8198141485,2.123318645
"CRY,LIV,WOL",1.3,4,1.9,0.8,1.4,1.3,0.8,1.4,2.4,1.4,1.4,1.3,2.9,1.3,0.8,24.4,2.44,0.8705225579,2.124075041
"AVL,BHA,MCI",3.6,1.5,1.5,1.8,1.4,0.9,1.8,1.9,1.5,1.8,0.8,3.5,0.8,1.4,1,25.2,2.52,0.8436316055,2.125951646
"SOU,TOT,WBA",1.4,2.5,1.4,0.9,2,1.9,1.4,1.4,3.5,1.5,1,1.4,3.5,1.5,1.4,26.7,2.67,0.7974960815,2.129314538
"BHA,BUR,EVE",3.6,1,1.5,1.5,1.4,0.9,2,1.9,0.9,1.5,1.9,3.5,1.4,1.4,1.9,26.3,2.63,0.8096442487,2.129364374
"BHA,BUR,LEE",3.6,0.8,1.8,1.9,1.4,0.9,3,1.3,0.9,2.3,1.9,2.5,1.3,1.4,1.8,26.8,2.68,0.7963009721,2.134086605
"MCI,SOU,TOT",1.4,3,1.4,0.9,2.5,1.9,1.4,1.4,3.4,1.8,0.8,1.4,0.8,2.8,1.3,26.2,2.62,0.8157964265,2.137386637
"AVL,MUN,SHU",3,0.8,1.3,3,0.8,1.5,2.5,2.3,0.8,1.3,1.5,3,1.8,1.3,1,25.9,2.59,0.8258905727,2.139056583
"AVL,BUR,FUL",3.1,1.5,1.5,1.9,1.4,1,1,1.9,0.9,3,1.5,3.5,1.5,1.5,1,26.2,2.62,0.8166715257,2.139679397
"BUR,SOU,TOT",1.4,3,1.4,0.9,1.4,1.9,1.4,1.4,0.9,3.6,1.9,1.4,1.9,3,1.4,26.9,2.69,0.7968389931,2.143496891
"LEI,MCI,NEW",1.3,1.5,2.9,1.8,1.3,2.3,1.8,3,3.4,0.8,0.8,1,0.8,1,1.3,25,2.5,0.8582928793,2.145732198
"ARS,LEI,WBA",1.3,1.8,3.7,1.4,1.3,2,1.5,1.4,1.9,0.8,1,1.3,1.8,1.5,3.5,26.2,2.62,0.8192912152,2.146542984
"LIV,WBA,WOL",1.3,2.5,2.9,0.8,1.8,1.3,0.8,3.1,2.5,1.5,1,1.3,2.9,1.3,0.8,25.8,2.58,0.8334095203,2.150196562
"BUR,CRY,MCI",2.5,3.4,1.9,1.8,1.4,1.4,1.8,1.4,0.9,1.4,0.8,3,0.8,2.8,1.3,26.6,2.66,0.8101734088,2.155061267
"AVL,EVE,FUL",3.1,1,1.5,1.5,2,1,1,3,1.5,1.5,1.5,3.6,1.5,1.5,1,26.2,2.62,0.8262364472,2.164739492
"BHA,MCI,MUN",3.6,0.8,1.8,1.8,1.4,0.9,1.8,1.9,0.8,1.8,0.8,3.5,0.8,1.3,1.3,24.3,2.43,0.8913873617,2.166071289
"AVL,EVE,NEW",3,1,1.5,1.5,3.6,1.5,2,3,1.5,1.5,1.5,1,2,1,1,26.6,2.66,0.8145697082,2.166755424
"LEE,SOU,WHU",1.4,0.8,1.8,0.9,3,1.8,1.9,1,2,1.5,1.9,1.4,1,4,1.4,25.8,2.58,0.8410877311,2.170006346
"CRY,LEE,SHU",2.5,0.8,1.3,3.5,0.8,1.4,3,1.3,2.4,1.3,1.4,2.5,1.3,1.8,1.8,27.1,2.71,0.8013084538,2.17154591
"LIV,SHU,WOL",1.3,1.8,1.3,0.8,0.8,1.3,0.8,3.5,2.5,1.3,2.9,1.3,2.9,1.3,0.8,24.6,2.46,0.883014318,2.172215222
"AVL,MCI,SHU",3,1.5,1.3,1.8,0.8,1.5,1.8,3.6,1.5,1.3,0.8,3,0.8,1.5,1,25.2,2.52,0.8620573398,2.172384496
"AVL,EVE,SHU",3,1,1.3,1.5,0.8,1.5,2,3.6,1.5,1.3,1.5,3,2,1.5,1,26.5,2.65,0.8199883855,2.172969222
"FUL,LEE,MUN",3.1,0.8,1.5,3,1.8,1,1,1.3,0.8,2.3,3,2.5,1.3,1.3,1.8,26.5,2.65,0.8199883855,2.172969222
"CHE,SOU,WOL",1.4,3,1.3,0.8,1.8,1.3,0.8,1.3,1.8,3,1.3,1.3,3.5,2.3,1.4,26.3,2.63,0.8262364472,2.173001856
"EVE,MUN,SHU",3,0.8,1.3,1.5,0.8,3,2,2.3,0.8,1.3,2.5,3,1.8,1.3,1.8,27.2,2.72,0.7989874545,2.173245876
"BHA,BUR,SHU",3,1.8,1.3,1.9,0.8,0.9,3.5,1.9,0.9,1.3,1.9,3,1.4,1.4,1.8,26.8,2.68,0.812286602,2.176928093
"EVE,SHU,WBA",3,1,1.3,1.5,0.8,2,1.5,3.1,1.5,1.3,1,2,3.5,1.5,1.8,26.8,2.68,0.812286602,2.176928093
"AVL,CRY,LEE",2.5,0.8,1.5,4.1,1.4,1.4,2.5,1.3,1.5,1.4,1.4,2.5,1.3,1.5,1,26.1,2.61,0.8347796972,2.17877501
"ARS,NEW,WBA",1.4,1.5,3.6,1.4,2,2,1.5,1.4,1.9,1.5,1,1,2,1,3.6,26.8,2.68,0.8140434059,2.181636328
"CHE,TOT,WBA",1.8,2.5,1.3,0.8,2,2,1.4,1.3,1.8,1.5,1,1.4,3.5,1.5,3.5,27.3,2.73,0.8010707121,2.186923044
"ARS,MUN,TOT",1.4,0.8,1.4,1.4,1.8,2.4,1.4,1.4,0.8,3,3,1.4,1.8,1.3,3.5,26.8,2.68,0.8166715257,2.188679689
"EVE,SHU,WOL",1.8,1,1.3,0.8,0.8,1.3,0.8,3.5,1.5,1.3,2.5,1.3,3.5,1.8,1.8,25,2.5,0.8755950358,2.188987589
"BHA,NEW,WBA",3,1.5,3.6,2,1.4,0.9,1.5,1.9,1.9,1.5,1,1,1.4,1,3,26.6,2.66,0.8232918825,2.189956407
"CRY,LEE,TOT",1.9,0.8,1.4,4.1,1.4,1.4,1.4,1.3,2.4,1.4,1.4,1.4,1.3,3,1.8,26.4,2.64,0.832208765,2.19703114
"LEE,SHU,WHU",1.5,0.8,1.3,3.5,0.8,1.8,3,1,2,1.3,3,2,1,1.8,1.5,26.3,2.63,0.8356919004,2.197869698
"BHA,MUN,SHU",3,0.8,1.3,2.4,0.8,0.9,3,1.9,0.8,1.3,2.5,3,1.4,1.3,1.8,26.2,2.62,0.8391038303,2.198452035
"ARS,TOT,WOL",1.4,2.5,1.4,0.8,1.8,1.3,0.8,1.4,1.9,3,3,1.3,2.5,2.3,3,28.4,2.84,0.7750268813,2.201076343
"AVL,BHA,FUL",3.1,1.5,1.5,2.4,1.4,0.9,1,1.9,1.5,3,1.5,3.5,1.4,1.4,1,27,2.7,0.8159131606,2.202965534
"ARS,BUR,WHU",1.4,2.5,2.5,1.4,1.4,3,3.6,1,0.9,1.5,1.9,1.9,1,2.4,1.5,27.9,2.79,0.7899367063,2.203923411
"EVE,LEE,MCI",3.6,0.8,1.5,1.5,2.9,1.8,1.8,1.3,1.5,1.5,0.8,2.5,0.8,2.8,1.3,26.4,2.64,0.8356349169,2.206076181
"CRY,SOU,WHU",1.4,3,1.9,0.9,1.4,1.4,1.9,1,2,1.4,1.4,1.4,1,4.2,1.4,25.7,2.57,0.8601218075,2.210513045
"EVE,FUL,MUN",3.1,0.8,1.5,1.5,1.8,1,1,2.3,0.8,1.5,2.5,3.7,1.5,1.3,2,26.3,2.63,0.8425019429,2.21578011
"NEW,TOT,WBA",1.9,1.5,1.4,2,2,2,1.4,1.4,3.7,1.5,1,1,2,1,3.5,27.3,2.73,0.8125796664,2.218342489
"ARS,LEE,WHU",1.4,0.8,1.8,1.4,3,1.8,3,1,1.9,1.5,3.5,1.9,1,2.4,1.5,27.9,2.79,0.7962411695,2.221512863
"ARS,NEW,WHU",1.4,1.5,3.1,1.4,3.6,3,2,1,1.9,1.5,2,1,1,1,1.5,26.9,2.69,0.8284811117,2.22861419
"LEI,MUN,NEW",1.3,0.8,1.8,2,1.3,3.5,1.8,2.3,0.8,0.8,1.8,1,1.8,1,3.5,25.5,2.55,0.8742343589,2.229297615
"BUR,FUL,MUN",3.1,0.8,1.5,1.9,1.4,1,1,1.9,0.8,3,1.9,3.5,1.5,1.3,1.9,26.5,2.65,0.84148395,2.229932467
"CHE,CRY,WOL",1.8,4.1,1.3,0.8,1.4,1.3,0.8,1.3,1.8,1.4,1.3,1.3,3,2.3,1.9,25.8,2.58,0.8645395141,2.230511946
"FUL,MCI,MUN",3.1,0.8,1.5,1.8,1.8,1,1,2.3,0.8,1.8,0.8,4,0.8,1.3,1.3,24.1,2.41,0.9292598181,2.239516162
"ARS,CHE,MUN",1.4,0.8,1.3,0.8,1.8,3,2.3,1.3,0.8,3,1.3,1.9,1.8,1.3,3.5,26.3,2.63,0.8517768543,2.240173127
"LEI,NEW,TOT",1.3,1.5,1.4,2,1.3,2.4,1.4,1.4,3.7,0.8,1.8,1,1.8,1,3.5,26.3,2.63,0.8542888995,2.246779806
"AVL,EVE,MUN",3.6,0.8,1.5,1.5,1.8,1.5,2,2.3,0.8,1.5,1.5,3.6,1.8,1.3,1,26.5,2.65,0.8490891478,2.250086242
"AVL,FUL,MCI",3.1,1.5,1.5,1.8,2,1,1,3,1.5,1.8,0.8,3.6,0.8,1.5,1,25.9,2.59,0.8705225579,2.254653425
"BUR,MUN,SHU",3,0.8,1.3,1.9,0.8,3,3,1.9,0.8,1.3,1.9,3,1.8,1.3,1.8,27.6,2.76,0.8244478672,2.275476113
"ARS,CHE,TOT",1.4,2.5,1.3,0.8,2.5,2.4,1.4,1.3,1.8,3,1.3,1.4,2.5,2.4,3.5,29.5,2.95,0.7715167498,2.275974412
