COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"AVL,CHE,LEI,SHU,WHU",4.6,5.1,4.1,6.8,4.6,9,6.6,5.3,5.3,3.6,55,1.833333333,1.583947249,2.903903291
"CHE,EVE,SHU,TOT,WHU",5.2,5.8,4,5.8,5.8,9.4,5.7,3.7,5.3,4.3,55,1.833333333,1.583947249,2.903903291
"CRY,LEI,TOT,WHU,WOL",4.6,8.4,6.3,6.9,4.5,5.1,4,3.8,6.9,3.7,54.2,1.806666667,1.607482504,2.904185057
"BHA,CHE,LEI,SHU,WHU",4.6,5.5,5.7,5.7,3.5,8.4,7.6,4.2,5.7,3.6,54.5,1.816666667,1.599479082,2.905720332
"CHE,EVE,FUL,LEE,MUN",8.5,2.6,4.3,5.3,6.3,5.8,5.3,4.9,4.1,6.8,53.9,1.796666667,1.617577063,2.90624679
"EVE,FUL,LEI,WBA,WOL",6.2,4.8,6,4.8,5.1,4.3,3.3,9.1,6,3.8,53.4,1.78,1.633129239,2.906970045
"AVL,CHE,LIV,SOU,TOT",4.5,7.5,4.2,3.5,7.3,4.7,5.6,4.1,6.2,7.8,55.4,1.846666667,1.574237029,2.907091046
"CHE,LEI,MCI,SHU,WOL",4.9,7,5.5,3.4,3.9,7.1,4.4,7.8,6.8,3.9,54.7,1.823333333,1.594469609,2.907249587
"BUR,EVE,SHU,WBA,WOL",7.9,5.3,5.3,4.2,4,6.3,4.3,8.5,4.9,4.3,55,1.833333333,1.586750698,2.909042946
"BUR,LEI,SOU,WHU,WOL",4.2,8.3,7.9,3.6,4.5,6.2,4.5,4.3,5.4,5.8,54.7,1.823333333,1.595862706,2.909789668
"CHE,CRY,LEI,LIV,SOU",4,8.8,5.6,3.5,5,4.6,6,4.1,7.1,4,52.7,1.756666667,1.65667002,2.910217002
"BUR,EVE,FUL,WBA,WOL",8,5.5,5.5,4.2,5.2,4.3,3.3,8,4.4,6.5,54.9,1.83,1.590562444,2.910729273
"BHA,CHE,CRY,MUN,SHU",7.3,4.5,4.4,6.2,3.6,5.8,8.8,4.6,4.5,5.7,55.4,1.846666667,1.576353034,2.910998603
"FUL,LEE,SHU,TOT,WOL",6.7,4.6,4.2,7.9,4.6,4.1,3.2,5.7,7,7.1,55.1,1.836666667,1.584964072,2.91105068
"CHE,EVE,LEI,MCI,MUN",6.7,3.6,4.6,4.1,5.6,8.8,5.6,6.6,4.1,4.1,53.8,1.793333333,1.623302532,2.911122541
"ARS,BHA,FUL,MUN,SOU",5.9,4.7,5.7,4.7,5.2,3.8,5.9,4.7,4.6,9.6,54.8,1.826666667,1.594295386,2.912246238
"BUR,CHE,LIV,MUN,WOL",4.9,8.3,5.6,3.4,5,5.6,5.9,5.5,3.5,7.8,55.5,1.85,1.574272319,2.91240379
"BHA,BUR,EVE,TOT,WOL",7.3,5.9,5.4,4.2,4.6,4.6,4.2,5.2,4.3,9.1,54.8,1.826666667,1.594992163,2.913519018
"CHE,CRY,LEI,SOU,WOL",4.5,8.9,5.6,2.5,4.5,4.6,4.5,4.1,6.7,5.2,51.1,1.703333333,1.711042567,2.914475839
"BUR,CRY,SOU,WBA,WOL",5.7,9,6.8,3.6,4.6,4.6,4.2,4.7,5.8,6.4,55.4,1.846666667,1.578466203,2.914900922
"BUR,CHE,CRY,FUL,SOU",5.7,8.5,4.7,3.6,4.8,4.3,5.2,4.1,4.7,8,53.6,1.786666667,1.631767957,2.915425417
"CHE,FUL,MCI,WHU,WOL",5.1,9,5.7,3.4,6.3,4.6,3.6,5.3,5.8,6.3,55.1,1.836666667,1.587765726,2.916196383
"CHE,CRY,LIV,SHU,SOU",4.5,8.8,4.5,3.5,4.5,4.6,7,4.1,6.7,4.5,52.7,1.756666667,1.660689281,2.917277504
"BHA,CRY,LEI,LIV,SHU",5.1,5.5,6.1,6.7,3.5,3.6,8.1,6.3,6.8,3.5,55.2,1.84,1.586610643,2.919363584
"CHE,EVE,LEI,SOU,WHU",4.2,5.8,5.2,3.2,7.4,8.4,5.7,3.7,5.3,3.8,52.7,1.756666667,1.662026875,2.91962721
"CRY,FUL,SHU,TOT,WOL",6.2,6.8,4.2,7.9,4,3.7,3.2,5.8,6.9,6.2,54.9,1.83,1.596837152,2.922211988
"EVE,LEI,MCI,MUN,WOL",6.7,3.6,6.2,4.1,4.9,6.6,4.4,8.8,4.8,4.1,54.2,1.806666667,1.61781746,2.922856877
"ARS,CHE,EVE,FUL,SOU",4.6,5.5,4.3,3.1,8.6,5.9,4.9,4.1,5.2,7.5,53.7,1.79,1.63370744,2.924336318
"BUR,CRY,EVE,FUL,LEE",9.2,3.8,4.8,7,4.8,4.2,6,4.6,4.4,5.2,54,1.8,1.624807681,2.924653826
"ARS,CHE,CRY,WBA,WOL",5,9.1,6.2,3,5.2,4.7,4.6,4.1,6.1,5.9,53.9,1.796666667,1.627847932,2.924700117
"AVL,EVE,FUL,LEI,WOL",6.2,4.3,4.5,4.8,5.1,3.8,3.6,9.5,5,5.3,52.1,1.736666667,1.684207694,2.924907361
"ARS,CHE,FUL,WHU,WOL",4.7,8.1,5.8,3,6.3,5.3,4.1,3.7,5.7,7.5,54.2,1.806666667,1.61919047,2.925337449
"FUL,LIV,SHU,TOT,WOL",5,6.8,4.2,6.1,4.6,3.6,3.2,7.9,7,6.6,55,1.833333333,1.595827894,2.925684472
"BUR,CRY,LEI,SOU,WHU",4.2,8.3,6.8,5.3,4.1,6.3,7.2,3.8,5.3,3.7,55,1.833333333,1.595827894,2.925684472
"BUR,CHE,CRY,EVE,SHU",7.3,6.3,4.1,4.2,3.6,7.4,7.8,4.6,4.2,4.2,53.7,1.79,1.635067107,2.926770122
"BHA,CRY,LEE,SHU,SOU",6.9,4.5,5,6.8,3.6,4.1,8.4,4.1,6.8,5,55.2,1.84,1.590806923,2.927084739
"CHE,EVE,LEE,MUN,TOT",7.3,2.6,4.2,5.3,6.8,7.2,5.7,4,4.1,6.8,54,1.8,1.626174789,2.92711462
"BHA,EVE,FUL,LEE,WOL",8.5,3.7,4.8,4.7,5.2,3.2,3.8,6.2,5.4,7.3,52.8,1.76,1.663196387,2.927225641
"CHE,FUL,LEE,MUN,TOT",6.8,3.6,4.2,7.4,6.3,5.2,4.7,4,4.6,8.3,55.1,1.836666667,1.594051442,2.927741149
"BHA,LEI,MCI,SHU,WOL",6.1,5.5,7.2,5,3.5,4.5,4.4,8.4,6.9,3.9,55.4,1.846666667,1.58548976,2.927871089
"EVE,LIV,MUN,SHU,WOL",6.1,3.6,4.6,4.1,4.4,5.6,5.6,9.5,4.8,4.6,52.9,1.763333333,1.660956886,2.928820643
"ARS,CHE,FUL,MCI,WOL",5,7.9,5.7,3,6.3,4.6,3.6,5.7,5.7,7.8,55.3,1.843333333,1.588885004,2.92884469
"AVL,LIV,MUN,SHU,WOL",6.1,4.1,4.6,5.6,4.4,4.1,6.1,9.4,4.8,6.1,55.3,1.843333333,1.588885004,2.92884469
"BHA,LEE,MUN,SHU,SOU",8,3.4,4.9,6.3,4,4.6,7.9,4.6,5.2,6.6,55.5,1.85,1.58342105,2.929328943
"BHA,CRY,LIV,SHU,TOT",5.7,6.7,4.6,7.7,3.6,3.6,7.7,4.7,6.8,4.5,55.6,1.853333333,1.580576547,2.929335201
"AVL,BHA,EVE,LEI,MUN",8.5,3.3,4.8,6.4,4.5,5.4,6.3,7.2,3.8,5.3,55.5,1.85,1.58412261,2.930626829
"CHE,FUL,MUN,TOT,WOL",5.5,5.8,4.2,4.6,5.6,4.7,3.2,5,4.6,9.5,52.7,1.756666667,1.668698761,2.93134749
"BHA,CHE,FUL,MUN,SOU",6.3,4.7,4.6,4.1,5.2,3.8,5.2,4.6,4.5,9.6,52.6,1.753333333,1.672124397,2.931791443
"CRY,EVE,FUL,LEE,WHU",7.1,3.8,4.8,8.7,6.4,4.2,6,3.7,5.5,4.4,54.6,1.82,1.611210725,2.932403519
"CRY,FUL,LEI,MCI,SHU",6.8,5.6,4.7,7.8,3.5,4.7,4.6,7.4,6.9,3.5,55.5,1.85,1.585524799,2.933220879
"ARS,AVL,CHE,FUL,WOL",5,6,4.3,3,6.3,3.8,4.1,5.7,5.2,9,52.4,1.746666667,1.679417889,2.933383245
"AVL,BHA,CHE,MUN,WOL",7.2,4.2,4.6,4,5,3.7,5.6,5.5,4.1,9,52.9,1.763333333,1.663630568,2.933535235
"ARS,BUR,LEI,SOU,WOL",4.1,7.3,7.9,3.1,4.5,6.2,4.5,4.7,5.3,7.3,54.9,1.83,1.603087299,2.933649758
"AVL,EVE,FUL,LEI,LIV",5.7,4.3,4.5,5.8,5.6,3.8,4.8,9.6,5,4.1,53.2,1.773333333,1.655160281,2.935150898
"CRY,NEW,SOU,WHU,WOL",4.7,8.1,7.3,3.7,6.8,4.6,4.7,3.8,6.9,4.4,55,1.833333333,1.601388287,2.935878525
"CHE,EVE,SOU,TOT,WOL",5,7,4.2,2.5,6.8,5.6,4.1,4.1,5.8,8,53.1,1.77,1.65961843,2.937524621
"AVL,CHE,EVE,FUL,WOL",6.7,4.5,4.3,3.1,6.3,3.8,3.8,7.8,4.8,7.5,52.6,1.753333333,1.675443557,2.937611036
"AVL,CHE,EVE,NEW,WOL",6.6,4,4.3,3.1,7.9,5.8,4.8,7.8,4.8,6,55.1,1.836666667,1.59961801,2.937965078
"BUR,CHE,FUL,LIV,TOT",5,8.5,4.2,4.5,5.7,4.7,4.7,4.6,4.7,8.4,55,1.833333333,1.602775371,2.938421513
"CRY,EVE,LEI,SHU,WHU",5.3,4.6,4.7,7.5,3.5,7.9,7.3,5.4,5.9,3.5,55.6,1.853333333,1.58548976,2.938441021
"CHE,LEI,SHU,WHU,WOL",4.6,7.2,5.6,4.1,3.9,8.8,4.9,5.3,6.3,3.6,54.3,1.81,1.623473642,2.938487292
"BUR,CHE,CRY,FUL,LIV",5.6,9.5,4.7,4.5,4.8,3.7,6.1,4.6,4.7,6.2,54.4,1.813333333,1.620836547,2.939116938
"BUR,EVE,LEI,LIV,SHU",5.6,4.6,5.3,5.2,3.5,7.3,6.6,8.6,4.9,3.6,55.2,1.84,1.597776232,2.939908268
"BUR,EVE,FUL,SHU,WOL",7.9,4.8,4.3,4.2,4,5.3,3.8,8.4,4.4,6.3,53.4,1.78,1.652069409,2.940683549
"BHA,CRY,FUL,LEI,WBA",6.9,5.7,7,7.9,4.1,3.3,4.3,6.3,6.3,3.7,55.5,1.85,1.589723945,2.940989299
"BHA,CRY,LEI,TOT,WHU",4.7,6.7,6.4,8.5,4.1,4.7,6.7,3.8,6.3,3.7,55.6,1.853333333,1.58689074,2.941037506
"ARS,CHE,CRY,FUL,WOL",5,8.6,4.7,3,5.2,3.7,4.1,4.1,5.7,7.4,51.5,1.716666667,1.713508422,2.941522791
"CRY,LEI,LIV,SOU,TOT",4,7.8,5.7,5.2,5,4.6,5.1,4.2,8.8,4,54.4,1.813333333,1.622207001,2.941602029
"BUR,EVE,FUL,MUN,SOU",8.1,3.8,4.8,4.3,5.2,5.9,4.9,5.6,3.2,8.1,53.9,1.796666667,1.637375949,2.941818789
"CHE,CRY,SHU,SOU,WOL",5,8.9,4.5,2.5,4,4.6,5,4.1,6.7,5.7,51,1.7,1.730767331,2.942304463
"AVL,CHE,EVE,MUN,WOL",7.2,3.3,4.3,3.1,6.1,5.8,5.1,7.1,3.8,7.5,53.3,1.776666667,1.65667002,2.943350402
"EVE,FUL,LEI,MCI,MUN",8,3.6,4.8,5.8,5.1,6.3,4.6,8.3,4.3,4.1,54.9,1.83,1.608622599,2.943779357
"EVE,LEI,SHU,TOT,WHU",4.7,4.6,4.2,7.5,4.6,8.9,5.2,5.4,6,3.6,54.7,1.823333333,1.614551881,2.943866264
"CRY,FUL,MCI,SOU,WOL",5.7,8.4,5.8,3.5,5.2,3.7,3.6,5.8,6.9,6.7,55.3,1.843333333,1.597254589,2.944272626
"BUR,CHE,CRY,LEI,LIV",4.4,9.3,5.7,4.5,4.1,5.7,6.9,4.6,5.1,4,54.3,1.81,1.626892061,2.94467463
"CHE,LEI,MUN,SHU,WBA",6.1,4.4,4.4,6.3,3.9,9,5.6,6.6,5.1,3.6,55,1.833333333,1.60623784,2.944769374
"BHA,CHE,TOT,WHU,WOL",5.1,8.5,5.7,4,5.7,4.6,4.5,3.7,5.7,8,55.5,1.85,1.591819364,2.944865824
"AVL,BHA,CHE,MUN,SOU",6.8,4.2,4.6,4.1,5.7,4.3,6.7,4.6,4.1,9,54.1,1.803333333,1.633299319,2.945383106
"BUR,EVE,MUN,WBA,WOL",8.5,4.3,5.8,4.2,5,6.3,4.3,7.3,3.2,6,54.9,1.83,1.610003451,2.946306315
"LEE,LEI,NEW,SOU,WOL",4.5,4.1,7.2,3.7,6.1,5,4.5,5.7,9,4.6,54.4,1.813333333,1.624944443,2.946565924
"BUR,CHE,SHU,SOU,TOT",5.1,7.8,4,3.6,4.7,7.3,5.6,4.1,5.2,7.9,55.3,1.843333333,1.59864526,2.946836096
"AVL,CRY,FUL,LEI,WHU",5.3,5.3,4.9,9.7,4.7,3.9,5.3,5.4,5.5,3.7,53.7,1.79,1.646578945,2.947376312
"CHE,LEI,NEW,SHU,WOL",4.9,5.1,5.6,3.6,3.9,8.4,4.6,7.3,6.8,3.6,53.8,1.793333333,1.643708544,2.947717322
"CHE,FUL,MUN,SOU,TOT",5.1,5.8,4.2,4.7,6.3,5.3,4.3,4.1,4.6,9.6,54,1.8,1.639105447,2.950389805
"ARS,CHE,TOT,WBA,WOL",5,8,5.7,3,6.3,5.7,3.7,4.1,6.2,7.5,55.2,1.84,1.604022721,2.951401806
"BHA,EVE,FUL,NEW,WOL",7.9,4.4,6,4.3,5.2,3.2,3.8,7.9,5.4,6.5,54.6,1.82,1.622207001,2.952416743
"AVL,CHE,FUL,MUN,WOL",6.7,4.3,4.3,4.6,5.6,3.8,4.1,6.6,4.1,9,53.1,1.77,1.6682992,2.952889585
"CRY,EVE,FUL,MUN,WBA",8.7,3.8,4.8,7.5,5.2,4.4,4.5,6.7,4.3,4.4,54.3,1.81,1.631665815,2.953315126
"CHE,LEE,LEI,MUN,WHU",4.6,3.4,4.9,6.3,5.6,8.8,7.1,3.6,4.6,4.6,53.5,1.783333333,1.656133382,2.953437864
"CHE,EVE,SOU,WHU,WOL",4.7,7.6,5.2,2.5,7.9,6.2,4.7,3.7,5.3,6,53.8,1.793333333,1.647084967,2.953772374
"ARS,BUR,FUL,MUN,WOL",6.3,5.3,5.8,4.1,5,5.3,4.8,5.6,3.6,9.5,55.3,1.843333333,1.602810032,2.95451316
"BUR,CHE,CRY,SHU,SOU",5.7,8.3,4.5,3.6,3.6,6.3,7.7,4.1,5.1,5.7,54.6,1.82,1.623576299,2.954908865
"ARS,AVL,EVE,MUN,WOL",6.8,3.3,4.8,3.7,7.2,5.8,5.3,7.2,3.8,7.5,55.4,1.846666667,1.600138883,2.954923137
"ARS,AVL,MUN,SOU,WOL",4.6,4.8,5.7,3.1,7.2,4.7,5.2,5.1,4.2,9,53.6,1.786666667,1.65408585,2.955300052
"BUR,CRY,LEI,WHU,WOL",4.6,8.9,7.4,5.2,4.1,5.7,6.1,4.3,5.3,3.7,55.3,1.843333333,1.60350311,2.955790732
"EVE,LEI,NEW,SOU,WOL",4.5,4.3,6.9,3.2,6.8,6.2,4.5,7.4,7.5,3.8,55.1,1.836666667,1.611383119,2.959573662
"CHE,LIV,SHU,WBA,WOL",4.9,8.3,5.5,3.4,4.6,4.6,4.6,7.9,6.8,4.6,55.2,1.84,1.608864334,2.960310374
"ARS,CHE,EVE,MUN,TOT",5.1,4.3,4.2,3.7,6.8,8.4,5.7,4.1,4.1,7.5,53.9,1.796666667,1.648871668,2.962472764
"BHA,BUR,EVE,FUL,SOU",8.1,4.9,5.4,4.3,4.8,3.8,4.9,5.2,4.3,8.7,54.4,1.813333333,1.634489387,2.963874088
"CRY,LEE,LEI,LIV,TOT",4.5,5.6,5.1,8.4,5,4.5,6,4.1,8.3,4,55.5,1.85,1.602255355,2.964172407
"ARS,CHE,EVE,LEI,SHU",4.5,4.6,4.1,3.7,4.6,9.5,6.1,5.7,5.2,3.6,51.6,1.72,1.72446449,2.966078923
"EVE,FUL,MUN,NEW,WOL",7.9,3.3,4.8,4.3,5.6,5.3,3.8,8.3,4.3,6,53.6,1.786666667,1.660120478,2.96608192
"EVE,LEE,LEI,MUN,WBA",8,2.6,5.1,7,5.1,6.8,5.3,6.6,5.3,3.8,55.6,1.853333333,1.600833116,2.966877376
"ARS,CHE,EVE,LEI,MUN",4.5,3.6,4.6,3.7,5.6,9.5,6.1,5,4.1,5.3,52,1.733333333,1.712048805,2.967551262
"BHA,BUR,CHE,LEE,WOL",7.2,6.2,5.6,3.5,4.6,4,6.1,4.5,4.6,8.8,55.1,1.836666667,1.616202683,2.968425594
"BHA,CRY,EVE,MUN,WHU",7.6,3.7,5.2,6.9,4.6,5.3,8.5,4.3,4.2,4.4,54.7,1.823333333,1.628939669,2.970099996
"BHA,LEI,SOU,TOT,WOL",4.5,6.7,6.8,4.1,4.5,4.1,4,4.7,7.9,7.9,55.2,1.84,1.614379826,2.97045888
"ARS,EVE,FUL,SOU,TOT",4.7,5.5,4.4,3.8,8.6,5.3,4.3,4.2,5.4,8.1,54.3,1.81,1.641171668,2.970520719
"FUL,LEI,SOU,TOT,WOL",4.5,6.8,5.3,4.2,5.1,4.2,3.2,5.8,8,7.9,55,1.833333333,1.621384868,2.972538924
"BHA,FUL,NEW,SHU,WOL",7.8,5.2,5.8,5.2,4,3.2,3.8,7.9,6.4,6.3,55.6,1.853333333,1.604299778,2.973302255
"AVL,EVE,LEE,SOU,WOL",6.8,3.3,4.8,3.2,8.4,4.6,4.7,6.2,5.5,6.8,54.3,1.81,1.643201482,2.974194683
"BHA,CRY,LEE,LEI,TOT",5.7,4.5,5.1,9,4.1,4.1,6.2,4.1,7.3,4.5,54.6,1.82,1.634489387,2.974770684
"BHA,CRY,EVE,MUN,NEW",9.1,3.3,5.2,5.9,4.6,5.3,7,5.6,4.2,4.4,54.6,1.82,1.634489387,2.974770684
"ARS,CRY,EVE,LEE,MUN",7.5,2.6,5.1,5.9,6.2,6.2,8,4.1,4.2,5.2,55,1.833333333,1.622754859,2.975050575
"BHA,FUL,LEE,LEI,SHU",7.4,4.4,4.6,8.4,3.5,3.7,5.8,6.2,6.4,4.4,54.8,1.826666667,1.628769133,2.975218283
"AVL,EVE,LIV,SOU,WOL",4.5,5.5,5.4,3.2,7.7,4.1,4.7,8.5,5.5,6.3,55.4,1.846666667,1.611210725,2.975369139
"ARS,CHE,CRY,MUN,SHU",5.7,5.1,4.4,5.2,4,7.9,8.8,4.1,4.5,5.7,55.4,1.846666667,1.61190019,2.976642351
"BUR,CHE,LEI,SOU,WOL",4.5,8.3,6.2,2.5,4.5,6.2,4.5,4.6,5.2,7.3,53.8,1.793333333,1.660522006,2.977869465
"CHE,LEI,MCI,MUN,SHU",6.1,4.4,4.4,5.1,3.9,9.3,5.9,6.6,5.1,3.9,54.7,1.823333333,1.63370744,2.978793233
"AVL,CRY,FUL,LEI,MUN",6.9,4.1,4.8,9.1,4.5,3.9,5.3,6.7,4.3,5.2,54.8,1.826666667,1.630814384,2.978954275
"LEE,NEW,SOU,WHU,WOL",4.7,5.3,7.2,3.7,8.4,5,4.7,3.7,7.5,5.3,55.5,1.85,1.611245205,2.98080363
"CHE,LEE,LEI,MUN,SHU",6.1,3.4,4.4,6.3,3.9,8.8,7.1,4.9,5.1,4.4,54.4,1.813333333,1.643978913,2.981081762
"BUR,CHE,EVE,SOU,TOT",5.1,7,4.2,3.2,6.4,7.3,5.3,4.1,4.2,8.1,54.9,1.83,1.629212489,2.981458854
"ARS,FUL,MUN,SOU,WOL",4.6,5.3,5.7,3.1,5.6,4.2,3.7,5.1,4.7,9.5,51.5,1.716666667,1.737335124,2.982425296
"ARS,AVL,CHE,EVE,TOT",5.1,5,4.2,3.7,8.6,6.9,5.7,4.1,4.8,7.5,55.6,1.853333333,1.611210725,2.986110543
"BHA,CHE,CRY,LIV,SHU",5.6,7.7,4.5,5,3.6,3.6,8.6,4.6,6.1,4.5,53.8,1.793333333,1.665199354,2.986257508
"EVE,FUL,LEE,TOT,WHU",6.5,3.8,4.4,8.7,7.5,5.2,4.4,3.7,5.5,5.3,55,1.833333333,1.630269235,2.98882693
"FUL,LEI,LIV,SOU,WOL",4,6.8,6.8,3.5,5.1,3.6,3.6,7.4,7.4,6.1,54.3,1.81,1.651295787,2.988845375
"BHA,CHE,FUL,LEE,TOT",6.8,4.7,4.2,6.8,5.9,3.7,4.7,4,5.7,8.9,55.4,1.846666667,1.618778689,2.989344646
"CRY,LEI,NEW,SOU,TOT",4.6,6.3,5.7,5.4,5.2,5.7,5.1,4.2,9.6,3.7,55.5,1.85,1.61606518,2.989720583
"BHA,LEI,LIV,SHU,WOL",4.4,5.5,7.2,5,3.5,3.5,5.4,8.4,6.9,3.9,53.7,1.79,1.670695131,2.990544285
"BUR,LEI,SHU,SOU,WHU",4.2,6.6,6.2,5.3,3.5,8.4,7.3,4.3,5.4,3.6,54.8,1.826666667,1.63761344,2.991373883
"CHE,EVE,LEE,MUN,SOU",6.8,2.6,4.6,3.2,7.3,6.7,6.2,4,4.1,6.8,52.3,1.743333333,1.717265268,2.993765784
"EVE,FUL,LEE,MUN,WOL",8.5,2.6,4.8,5.3,5.6,4.1,3.8,6.6,4.3,6.8,52.4,1.746666667,1.714772418,2.995135823
"ARS,BHA,CHE,FUL,TOT",5.1,6.4,4.2,4.6,5.9,4.3,4.7,4.1,5.6,9.6,54.5,1.816666667,1.64873689,2.995205351
"BHA,CRY,LEI,MUN,WHU",5.3,4.5,6.8,7.9,4.1,5.8,8.3,4.3,4.7,3.7,55.4,1.846666667,1.622207001,2.995675596
"BHA,BUR,EVE,LEE,WOL",9,3.7,5.8,4.2,4.6,4,5.8,5.1,4.3,7.3,53.8,1.793333333,1.670528858,2.995815086
"AVL,CRY,EVE,LEI,SHU",6.8,4.3,4.3,7.5,3.5,5.9,6.3,8,5.4,3.5,55.5,1.85,1.619499237,2.996073588
"ARS,BUR,CHE,SHU,WOL",5,7.8,5.1,3,4,7.3,6.7,4.6,4.6,7.3,55.4,1.846666667,1.623576299,2.998204233
"EVE,FUL,LEI,LIV,WOL",4.4,4.8,5.9,4.1,5.1,3.6,3.6,9.5,6,4.1,51.1,1.703333333,1.760334564,2.998436541
"AVL,BHA,CHE,TOT,WOL",5.5,6.4,4.2,4,5.7,3.7,4.5,4.6,5.2,9.5,53.3,1.776666667,1.687898101,2.998832293
"BUR,CHE,SHU,TOT,WOL",5.5,8.3,4,3.5,4,6.7,4.5,4.6,5.2,7.8,54.1,1.803333333,1.662962551,2.998875799
"EVE,FUL,LEI,MUN,WBA",7.5,3.6,4.8,7,5.1,6,4.3,8.3,4.3,3.8,54.7,1.823333333,1.645228792,2.999800497
"CRY,LEI,SOU,WBA,WOL",4.5,7.3,7.3,4.2,4.5,4.6,4.1,5.8,8.4,3.7,54.4,1.813333333,1.654757451,3.000626845
"ARS,EVE,MUN,SOU,TOT",4.7,4.3,4.7,3.8,8.4,7.3,5.3,4.2,4.2,7.5,54.4,1.813333333,1.654757451,3.000626845
"CHE,CRY,NEW,WHU,WOL",5.1,9.2,6.2,3.6,5.7,6.3,5.1,3.7,6.2,4.4,55.5,1.85,1.622926027,3.00241315
"BUR,CHE,EVE,LEI,WHU",4.6,6.3,5.3,4.2,5.2,9.5,6.1,4.2,4.2,3.8,53.4,1.78,1.68799684,3.004634376
"EVE,LEI,MUN,NEW,WOL",6.1,3.3,6.3,4.3,4.9,7.8,4.6,8.3,4.8,3.8,54.2,1.806666667,1.663196387,3.004841473
"AVL,EVE,LEI,WBA,WOL",6.2,4.3,6,4.8,5.1,4.8,4.1,9.6,5.5,3.8,54.2,1.806666667,1.663864311,3.006048188
"BUR,CHE,EVE,MUN,SOU",6.8,4.8,4.6,3.2,5.7,7.9,6.2,4.6,3.2,7.5,54.5,1.816666667,1.654791024,3.006203694
"CHE,EVE,LEE,SOU,WHU",4.7,4.8,4.6,3.2,9.1,6.7,6.2,3.6,5.3,5.3,53.5,1.783333333,1.686053907,3.006796134
"CHE,SHU,SOU,WHU,WOL",4.7,8.4,5,2.5,5.1,7.2,5,3.7,6.3,5.8,53.7,1.79,1.679980159,3.007164484
"AVL,EVE,MUN,SOU,WOL",6.8,3.3,4.8,3.2,7.2,4.7,4.7,7.2,3.8,7.5,53.2,1.773333333,1.697579977,3.010375159
"AVL,BHA,CHE,CRY,MUN",7.9,4.2,4.6,6.2,4.6,3.8,7.8,4.6,4.1,7.4,55.2,1.84,1.636934805,3.011960041
"AVL,FUL,LEI,LIV,WOL",4.4,5.3,5.9,5.1,5.1,3.6,3.6,9.5,6,5.6,54.1,1.803333333,1.670961134,3.013299912
"BUR,CRY,EVE,FUL,MUN",9.2,3.8,4.8,6.4,4.6,5.4,6,5.6,3.2,5.9,54.9,1.83,1.646848843,3.013733382
"ARS,FUL,LEE,SOU,WOL",4.6,5.3,5.7,3.1,6.8,4.1,3.7,4.1,6.4,8.8,52.6,1.753333333,1.71994832,3.01564272
"ARS,CHE,MUN,SHU,SOU",4.6,5.1,4.4,3.1,5.1,8.4,7.2,4.1,4.5,7.3,53.8,1.793333333,1.68179798,3.016024377
"ARS,CRY,EVE,MUN,SHU",6.9,3.6,4.6,5.9,4,7.4,8.5,5.1,4.2,4.2,54.4,1.813333333,1.663463589,3.016413974
"BHA,BUR,CRY,EVE,FUL",9.2,4.9,4.9,5.8,4.2,3.3,6.5,5.2,4.3,6.5,54.8,1.826666667,1.651800365,3.017288666
"BHA,CRY,LEE,LEI,MUN",7.4,3.4,5.5,7.9,4.1,4.1,7.8,4.6,5.1,4.5,54.4,1.813333333,1.664131405,3.017624948
"CHE,FUL,LEE,SOU,WOL",5,5.8,4.6,2.5,6.3,4.1,3.7,4,6.3,8.8,51.1,1.703333333,1.771659611,3.017726871
"BUR,CHE,EVE,LEI,NEW",6.1,4.3,5.3,4.2,5.2,9.5,5.8,6.2,4.2,3.8,54.6,1.82,1.658781347,3.018982051
"ARS,LEE,LEI,MUN,SHU",5.7,3.4,4.9,6.9,3.9,8.3,7.8,5,5.2,4.4,55.5,1.85,1.632482772,3.020093128
"BHA,CRY,MCI,SOU,WOL",5.7,8.3,7.2,3.5,4.6,3.6,4.5,4.7,6.8,6.7,55.6,1.853333333,1.630405539,3.021684933
"BUR,FUL,LEE,SOU,WOL",6.3,5.8,5.7,3.6,5.2,4.1,3.7,4.6,5.4,9.4,53.8,1.793333333,1.685098085,3.021942565
"CHE,EVE,LIV,SOU,WHU",4.2,7.6,5.2,3.2,8.4,6.2,6.2,3.7,5.3,4.8,54.8,1.826666667,1.654488844,3.022199621
"LEE,LEI,LIV,NEW,WOL",4.4,4.1,7.7,4.6,5.4,4.4,4.6,7.3,8.4,4.1,55,1.833333333,1.648568403,3.022375405
"BHA,CHE,SOU,WBA,WOL",5,7.4,6.7,2.5,5.2,4.1,4.2,4.6,6.2,8,53.9,1.796666667,1.682227359,3.022401822
"ARS,CHE,LEE,SOU,WOL",4.6,6.3,5.5,2.5,7.3,5,5,4,6.2,8.3,54.7,1.823333333,1.658680868,3.024328116
"BHA,CRY,SOU,WHU,WOL",4.7,8.5,7.3,4.1,4.6,3.6,6.2,3.8,6.3,6.4,55.5,1.85,1.635203012,3.025125571
"ARS,CRY,LEI,LIV,WOL",4,8.3,7.8,4,4.5,4,5.4,5.8,6.8,4,54.6,1.82,1.663463589,3.027503732
