COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVERAGE PER TEAM,STD DEV,AVG * STD DEV
"BUR,CHE,LIV,MCI,WOL",9.9,15.4,9.6,5.2,8,7.9,7.7,11.2,8.1,10.1,93.1,2.3275,,
"BUR,CRY,LEE,MCI,WOL",14.3,11.8,9.1,8.6,7.5,6.8,9.1,8.1,8.8,9,93.1,2.3275,,
"BUR,CRY,LEE,TOT,WBA",12.5,9.8,7.6,13.1,7.3,7.6,9.4,6,10.5,9.3,93.1,2.3275,,
"BUR,CRY,MUN,NEW,WHU",12,9.4,9.3,10.5,8.2,11.5,12.1,6.6,6.1,7.4,93.1,2.3275,,
"BUR,LEE,LEI,TOT,WHU",9.7,9.1,8.8,12.1,8.2,10.7,9.8,5.6,10.4,8.7,93.1,2.3275,,
"BUR,LEE,MUN,SHU,TOT",14.9,6.4,6.3,12.5,6.5,10.7,11,6.9,7.2,10.7,93.1,2.3275,,
"BUR,LEE,SHU,WHU,WOL",11.3,9.7,8.6,9.8,7,10.6,11.9,7.7,7.9,8.6,93.1,2.3275,,
"BUR,MCI,MUN,TOT,WOL",13.7,10.7,8.6,7.5,7.5,9,7,9.1,7.6,12.4,93.1,2.3275,,
"BUR,NEW,WBA,WHU,WOL",9.4,11.1,12.2,7.7,8.8,9.9,7.9,9,9.1,8,93.1,2.3275,,
"CRY,LIV,MCI,TOT,WHU",7.2,14,9.1,11.3,9.1,7.4,9.5,8.3,10.7,6.5,93.1,2.3275,,
"FUL,LEE,MCI,MUN,NEW",16.1,5.1,8,10.4,9.7,8.6,7.8,9.6,9.2,8.6,93.1,2.3275,,
"LEE,MCI,NEW,TOT,WOL",11.7,8.7,9.1,8.7,10.2,7.8,6,9.2,12.6,9.1,93.1,2.3275,,
"LEI,NEW,SHU,TOT,WBA",9.2,7.6,10,11,6.6,11.5,6.7,10.5,14.9,5.1,93.1,2.3275,,
"MCI,NEW,SHU,SOU,TOT",9.3,9.3,8,8.2,9.9,10.2,7.1,9.8,13.1,8.2,93.1,2.3275,,
"MCI,NEW,SHU,WBA,WOL",10.9,9.2,10.8,7.6,7.5,9.2,6.1,13.6,12.1,6.1,93.1,2.3275,,
"ARS,AVL,CRY,LEI,MCI",10.2,9.2,11.3,9.8,9.2,8.2,9.6,9.4,9.2,7,93.1,2.3275,,
"ARS,AVL,CRY,WBA,WHU",8.5,10.1,10.2,12.1,10.6,7.9,11.6,6.9,7.8,7.4,93.1,2.3275,,
"ARS,FUL,LEI,NEW,WBA",8.8,7.8,13.8,8.9,9,9.5,6.3,10.4,11.8,6.8,93.1,2.3275,,
"ARS,LEI,LIV,NEW,SHU",7,7.6,12.8,7.7,8.1,11.4,10.7,11.4,11,5.4,93.1,2.3275,,
"ARS,MCI,NEW,SHU,WOL",9.2,9.2,10.8,6,9.2,10.2,8.7,11.9,10.3,7.6,93.1,2.3275,,
"AVL,BHA,FUL,LIV,MCI",13,8.8,8.8,9.6,8.6,4.7,8.1,13,8.3,10.2,93.1,2.3275,,
"AVL,BHA,LEE,SHU,WBA",14.7,6,8.2,13.4,7.2,6.2,10.5,9.9,8.9,8.1,93.1,2.3275,,
"AVL,BUR,CHE,LEE,NEW",14.8,7.3,7.1,9.2,10.5,9.9,9.8,7.5,7.2,9.8,93.1,2.3275,,
"AVL,BUR,EVE,LEE,WBA",16.7,5.8,7.3,10.9,10,8.3,9,9.9,6.9,8.3,93.1,2.3275,,
"AVL,BUR,FUL,LEE,WBA",16.2,6.8,7.3,13,8.4,6.3,8,9.3,7.4,10.4,93.1,2.3275,,
"AVL,BUR,LEI,MCI,SOU",12.7,9.7,9.3,7.1,9.2,8.7,8,9.9,9.3,9.2,93.1,2.3275,,
"AVL,LEE,NEW,WBA,WOL",12.9,6.3,9.9,10.3,10.4,6.6,6.8,10.9,10.7,8.3,93.1,2.3275,,
"BHA,EVE,LIV,MCI,NEW",11.5,7.8,10.9,7.1,10.3,7.5,8.6,13.1,9.7,6.6,93.1,2.3275,,
"BUR,LEE,LIV,NEW,TOT",11.2,8.8,8.6,9.8,9.2,8.5,9.2,7.6,10.5,9.7,93.1,2.3275,,
"BUR,LEE,MUN,SOU,WHU",12.9,8.1,8.5,9.4,9.8,10.2,11.5,5.6,6.7,10.4,93.1,2.3275,,
"LEI,MUN,NEW,WBA,WHU",8.9,6.6,12.2,10.5,8.7,12.6,8.3,9.3,10.7,5.3,93.1,2.3275,,
"ARS,AVL,CRY,NEW,WBA",10,8,10.7,10.5,10.7,7.9,9.5,8.9,9.5,7.4,93.1,2.3275,,
"AVL,CHE,LEI,MCI,NEW",11.1,8.2,9.3,7.1,10.3,10.9,7.9,10.9,10.4,7.1,93.2,2.33,,
"BUR,LIV,MUN,NEW,WBA",12.4,8.3,10.8,8.7,7.5,9.8,9.3,10.3,8.3,7.8,93.2,2.33,,
"AVL,EVE,LIV,SHU,WHU",9.4,7.9,7.2,10.4,10.3,10.3,11.8,12.3,7.5,6.1,93.2,2.33,,
"ARS,AVL,EVE,MUN,NEW",13,4.8,8.4,7.9,13.6,11,9.5,10.3,5.7,9,93.2,2.33,,
"ARS,EVE,LIV,NEW,WHU",7.2,8.6,11.1,6.7,14.1,10.9,10.9,9.1,8.3,6.3,93.2,2.33,,
"ARS,MCI,SOU,TOT,WBA",7.8,11,10.4,7.1,11.5,8.6,6.6,7.3,13,9.9,93.2,2.33,,
"ARS,MCI,WBA,WHU,WOL",7.8,12,12.7,7,10.3,8.6,8.2,9,9.8,7.8,93.2,2.33,,
"AVL,EVE,LIV,MCI,SOU",11.3,8.9,8.3,6,12.9,7,8.2,13.2,9.3,8.1,93.2,2.33,,
"BUR,LEE,LIV,TOT,WHU",9.7,10.9,8.6,11.4,9.2,8.5,10.8,5.6,8.8,9.7,93.2,2.33,,
"CRY,MCI,MUN,WBA,WHU",12.1,10.3,9.7,11.4,8.1,9.2,9.8,7.8,8.6,6.2,93.2,2.33,,
"EVE,LEE,MCI,TOT,WBA",13.6,7.3,7.6,10.4,10.4,8.5,6.7,9.5,12.1,7.1,93.2,2.33,,
"ARS,AVL,FUL,NEW,WHU",9,7.5,9.7,10.6,12.9,9.1,9.6,8.4,7.4,9,93.2,2.33,,
"ARS,BHA,BUR,CHE,MCI",11.8,11.3,10.3,5.9,8.2,9.2,11.2,6.5,6.5,12.3,93.2,2.33,,
"ARS,BHA,EVE,MCI,WHU",10.1,8.8,11.1,7.1,12.4,9.2,11.4,8,7.3,7.8,93.2,2.33,,
"ARS,BUR,LEE,MUN,TOT",13.3,7.1,7.5,10.4,8.7,10.2,11,6,6.6,12.4,93.2,2.33,,
"ARS,EVE,LEE,MCI,SHU",13,6.1,7.5,8.2,11.2,10.1,10.9,10.4,8.9,6.9,93.2,2.33,,
"ARS,LEE,LEI,SHU,WHU",7.2,6.9,11.2,11,8.7,12.8,13.4,6.7,9.4,5.9,93.2,2.33,,
"AVL,BUR,MUN,SHU,WBA",16.1,6.6,7.1,11.4,6,10,10.6,10.9,5.7,8.8,93.2,2.33,,
"AVL,EVE,SHU,WBA,WHU",11.2,6.8,7.4,11.6,10,11,10.5,11.4,7.5,5.8,93.2,2.33,,
"AVL,LEI,MCI,SOU,TOT",9.6,9.3,8.2,9.3,10.3,8.1,6.9,9.4,12.9,9.2,93.2,2.33,,
"AVL,MCI,SOU,TOT,WOL",10.1,10.9,8.2,7.6,10.8,7,5.9,9.9,10.9,11.9,93.2,2.33,,
"BUR,LEE,LIV,NEW,WBA",12.4,8.3,10.8,8.7,8.7,8.1,9.3,9.3,10.5,7.1,93.2,2.33,,
"AVL,CRY,SHU,TOT,WHU",8.9,9.9,6.1,15.3,8.3,9.8,11.9,7.4,8.4,7.2,93.2,2.33,,
"BUR,EVE,MCI,MUN,SHU",16.6,7,7.1,8.2,6.9,11.8,10.4,11.9,5.7,7.6,93.2,2.33,,
"AVL,BHA,CHE,MCI,WHU",11.9,10.4,8.8,8.6,10.4,8.7,10.1,7.8,7.2,9.3,93.2,2.33,,
"BHA,BUR,CRY,TOT,WHU",9.5,12,8.9,12,6.7,7.7,12,5.7,7.2,11.5,93.2,2.33,,
"ARS,AVL,LEE,LEI,MUN",12.7,4.9,10.1,11.4,9.7,9.8,10.3,8,7.2,9.1,93.2,2.33,,
"ARS,BHA,BUR,MUN,WBA",13.1,7.7,11.6,8.7,6.6,8.9,11.6,7.5,5.5,12,93.2,2.33,,
"ARS,BUR,LEE,MCI,WOL",13.2,10.2,10.2,5.9,9.1,8.4,9.2,8.1,8.3,10.6,93.2,2.33,,
"ARS,BUR,LIV,WBA,WHU",7.3,12.1,12.2,8.1,9.3,9.3,12,7.4,7.7,7.8,93.2,2.33,,
"ARS,BUR,MUN,NEW,SOU",10.8,7.8,10.3,6.2,11,11.4,10.5,7,7.1,11.1,93.2,2.33,,
"ARS,EVE,MCI,MUN,WBA",13.1,6.8,9.9,7.7,11.2,10.3,8.3,10.5,7.6,7.8,93.2,2.33,,
"ARS,LEI,MCI,SOU,WHU",5.6,10.7,13.4,6.6,11.9,10.7,9.6,6.8,10.8,7.1,93.2,2.33,,
"ARS,LIV,TOT,WBA,WHU",6.1,11.6,11.1,9.8,10.4,8.7,9.8,6.9,11,7.8,93.2,2.33,,
"ARS,MCI,SHU,SOU,WBA",8.9,9.8,10.3,7.1,9.8,9.2,9.3,9.9,11.3,7.6,93.2,2.33,,
"AVL,LEI,SHU,TOT,WHU",7.7,8.1,7.3,13.7,8.2,11.9,10.2,9,10.5,6.6,93.2,2.33,,
"BHA,BUR,CRY,MUN,WHU",12.6,9.8,9.3,10.9,6,8.8,13.6,6.2,5.6,10.4,93.2,2.33,,
"BHA,LEE,MCI,NEW,SOU",13,7.2,10.7,7.1,11,6.9,8.7,7.6,11.8,9.2,93.2,2.33,,
"BHA,MCI,MUN,NEW,SOU",13,7.2,10.7,7.1,9.8,8.6,8.7,8.6,9.6,9.9,93.2,2.33,,
"BUR,CRY,MCI,SOU,WHU",10.4,13.5,9.7,8.2,9.3,8.6,10.8,5.7,8.7,8.3,93.2,2.33,,
"ARS,AVL,BUR,FUL,LEE",14.5,6.8,7.3,11.4,10,7.3,10.1,7.6,6.3,11.9,93.2,2.33,,
"ARS,AVL,BUR,SOU,TOT",9.7,10,7.8,8.3,11.6,8.8,9.4,6.1,7.8,13.7,93.2,2.33,,
"ARS,AVL,LEE,SHU,TOT",11.3,6.6,6,13.5,9.9,8.7,11,7.7,8.9,9.6,93.2,2.33,,
"ARS,AVL,LEI,MCI,SOU",9.1,8.8,11.8,6.6,11.9,8.7,8,9.4,10.3,8.6,93.2,2.33,,
"ARS,AVL,MUN,TOT,WHU",9.8,7.8,7.8,12.1,11.5,10.4,11,6.1,6.2,10.5,93.2,2.33,,
"ARS,BHA,MUN,SHU,WHU",9.5,7,9.8,10.3,7.6,11.9,15.1,6.6,6.6,8.8,93.2,2.33,,
"ARS,BUR,CHE,LEE,WHU",9.7,10.4,8.7,7.7,10.5,11.8,13,5,6.6,9.8,93.2,2.33,,
"ARS,BUR,CHE,SHU,WHU",7.7,11.4,8.2,7.6,8.3,14.5,14.5,5.6,6.6,8.8,93.2,2.33,,
"ARS,BUR,EVE,MUN,WHU",11.5,7.8,8.9,7.8,11.3,12.5,12.7,6.6,5.1,9,93.2,2.33,,
"ARS,BUR,LEE,SOU,TOT",9.7,9.3,8.1,8.3,11,9.1,9.9,5.5,9.3,13,93.2,2.33,,
"ARS,BUR,LEI,NEW,SHU",8.7,7.6,12.4,7.8,7.2,13.1,11.5,9.3,9,6.6,93.2,2.33,,
"ARS,CHE,LIV,SHU,WHU",6,11.9,8.6,7.5,9.2,12.8,13.7,7.7,8.2,7.6,93.2,2.33,,
"ARS,LEE,LEI,NEW,TOT",7.6,6.6,11.8,10,10.5,10.7,8.2,7.1,13.1,7.6,93.2,2.33,,
"AVL,BHA,CRY,SHU,WHU",10.6,8.8,7.8,13.6,7.2,8.3,14,7.9,7.8,7.2,93.2,2.33,,
"AVL,BUR,CRY,MUN,NEW",15.5,7.3,7.7,11,8.2,9.4,11,8.6,5.6,8.9,93.2,2.33,,
"AVL,BUR,NEW,WBA,WOL",12.9,9,10.6,7.7,8.8,7.8,6.8,11.5,8.6,9.5,93.2,2.33,,
"AVL,BUR,TOT,WHU,WOL",10.2,11.6,8.4,10.4,9.3,8.2,8.3,7.8,6.9,12.1,93.2,2.33,,
"AVL,CHE,LIV,MCI,TOT",10,11.9,7.1,8.5,10.2,7.5,8,10.8,9.6,9.6,93.2,2.33,,
"AVL,FUL,LEE,MUN,SHU",16.1,4.9,6.1,14.6,7.6,7.8,9.5,10.2,6.8,9.6,93.2,2.33,,
"AVL,FUL,LEE,NEW,SHU",14.1,5.6,6.1,13.6,9.4,7.9,8.5,10.9,9,8.1,93.2,2.33,,
"AVL,LEI,LIV,MCI,SHU",10.6,8.5,8.6,9.6,7.3,8.6,8.9,15.1,10.3,5.7,93.2,2.33,,
"AVL,LEI,MCI,MUN,SHU",14.3,5.9,7.5,10.8,6.8,10.8,9.1,12.9,8.2,6.9,93.2,2.33,,
"AVL,MUN,NEW,SOU,WBA",12.5,6.3,9.3,8.9,11.1,8.9,7.9,9.8,9.5,9,93.2,2.33,,
"BHA,BUR,CHE,MCI,SHU",13.4,10.6,8,6.9,6.1,10.2,11.2,9.1,7.1,10.6,93.2,2.33,,
"BHA,BUR,LEI,MUN,WBA",13,7,11.6,9.8,5.9,9.4,9.8,9.1,7.8,9.8,93.2,2.33,,
"BHA,BUR,MUN,SHU,WBA",14.7,7,9.2,10.3,5.4,9.4,11.6,9.2,6.1,10.3,93.2,2.33,,
"BHA,BUR,SOU,TOT,WHU",8.4,11.4,9.4,8.8,8.9,8.2,10.4,5.7,8.3,13.7,93.2,2.33,,
"BHA,CRY,LEE,LIV,MCI",12.4,10.1,9.5,10.1,8,5.4,11.1,9.1,10.2,7.3,93.2,2.33,,
"BHA,LIV,SHU,WBA,WHU",8.9,9.8,10.9,10.7,6.5,8.7,12.3,10,9.3,6.1,93.2,2.33,,
"BUR,CRY,SHU,TOT,WHU",8.9,11.9,7.1,13.1,6.1,11.3,13,5.7,7.8,8.3,93.2,2.33,,
"BUR,EVE,MCI,SHU,TOT",13.5,9.2,6.7,8.7,7.6,10.7,8.8,11,8.3,8.7,93.2,2.33,,
"BUR,FUL,NEW,TOT,WHU",9.5,10,8.5,11.1,9.5,10,8,7.3,8.6,10.7,93.2,2.33,,
"BUR,LEE,NEW,SOU,TOT",11.3,8.3,8.1,8.9,10.6,9.1,8.3,6,11.1,11.5,93.2,2.33,,
"BUR,LEI,MCI,NEW,WOL",11.1,10.2,12,6.5,7.4,10.1,6.4,11.4,10.5,7.6,93.2,2.33,,
"BUR,LEI,SHU,TOT,WHU",7.7,10.1,8.3,11.5,6,13.4,11.3,7.3,9.9,7.7,93.2,2.33,,
"BUR,MUN,NEW,SOU,WBA",12.5,7.8,10.3,7.8,8.9,10.4,8.4,8.6,8.9,9.6,93.2,2.33,,
"CHE,NEW,SHU,TOT,WHU",8.2,9.9,7.1,9.9,9.4,14.5,10.2,6.7,10,7.3,93.2,2.33,,
"CRY,LEE,LIV,SHU,WHU",8.3,10.2,7.9,13,7.5,9,13.8,7.7,9.8,6,93.2,2.33,,
"EVE,LIV,SHU,WBA,WHU",8.9,8.9,8.8,9.8,8.7,10.8,10.8,11.8,8.9,5.8,93.2,2.33,,
"FUL,MCI,NEW,SOU,WBA",10.6,9,10.4,7.7,10.6,7.2,6.2,10.5,12.6,8.4,93.2,2.33,,
"LEE,NEW,SHU,SOU,WHU",8.9,7.1,8.6,10,11.1,11.8,11.4,6.7,11,6.6,93.2,2.33,,
"LIV,MCI,NEW,SOU,WOL",7.5,11.9,11.2,5.3,10.7,6.8,6.5,12.4,12.3,8.6,93.2,2.33,,
"ARS,AVL,BUR,EVE,MUN",15,5.8,7.3,7.8,11.3,10.5,11.1,9.2,4.7,10.5,93.2,2.33,,
"ARS,AVL,EVE,WBA,WHU",9.6,7.5,9.8,9.5,13.7,9.5,10.1,9.1,6.9,7.5,93.2,2.33,,
"ARS,AVL,FUL,LEE,NEW",12.5,5.8,8.4,11.5,12.3,7.3,8.5,8.7,8.4,9.8,93.2,2.33,,
"ARS,AVL,LEE,LIV,SHU",10.7,6.6,7.5,11.2,9.7,7.6,12.4,10.3,8.8,8.4,93.2,2.33,,
"ARS,BHA,LEE,LIV,MCI",11.3,8.6,11.2,7.4,9.6,6.3,11.1,9.1,9.7,8.9,93.2,2.33,,
"ARS,BUR,CHE,MUN,WHU",9.7,10.4,8.7,7.1,9.3,13.5,13,5.6,5.4,10.5,93.2,2.33,,
"ARS,BUR,FUL,MCI,SHU",12.5,9.7,8.2,8.6,7.1,9.3,10.5,10.3,7.3,9.7,93.2,2.33,,
"ARS,BUR,LEE,NEW,SOU",10.8,7.8,10.3,6.2,12.2,9.7,10.5,6,9.3,10.4,93.2,2.33,,
"ARS,LEI,NEW,SOU,TOT",6,8.8,12.4,6.8,11.6,10.8,7.1,7.2,13.6,8.9,93.2,2.33,,
"AVL,BHA,BUR,EVE,NEW",15.2,5.9,9.1,7.8,10.1,8.4,10,10.4,5.8,10.5,93.2,2.33,,
"AVL,BHA,BUR,LIV,SHU",12.9,8.7,8.2,9.6,5.9,6.7,12.4,11.4,6.8,10.6,93.2,2.33,,
"AVL,BHA,EVE,LEE,NEW",15.2,4.8,8.4,10.4,11.7,7.2,9.5,9.8,7.9,8.3,93.2,2.33,,
"AVL,BHA,EVE,MCI,WBA",15.3,6.9,9.5,8.7,9.9,6.7,7.8,12.3,8.3,7.8,93.2,2.33,,
"AVL,BHA,MCI,TOT,WOL",12.3,9.8,8.8,9.1,8.6,6,6.5,10.4,9.3,12.4,93.2,2.33,,
"AVL,BUR,CRY,NEW,SHU",13.5,8.3,7.2,11.5,7.2,9.5,11.6,9.9,7.3,7.2,93.2,2.33,,
"AVL,FUL,LEE,NEW,TOT",13,5.8,6.2,14.2,11.1,6.7,6.9,8.7,10.2,10.4,93.2,2.33,,
"AVL,FUL,MCI,SHU,TOT",13,8.3,5.7,13,8.2,7.2,6.7,12,9.4,9.7,93.2,2.33,,
"AVL,FUL,MUN,SHU,WHU",12.6,6.1,6.1,13.7,8.2,10.5,11,9.9,6.3,8.8,93.2,2.33,,
"AVL,FUL,NEW,WBA,WHU",10.7,7.5,9.7,12.2,11.2,8.1,7,10.1,9.2,7.5,93.2,2.33,,
"BHA,LEE,LIV,MCI,SHU",12.9,7.9,8.9,9.5,7.4,6.3,11.1,11.7,10.3,7.2,93.2,2.33,,
"BUR,CRY,LIV,SHU,WHU",8.3,12.9,8.6,10.8,5.9,10.2,14.4,8.3,7.8,6,93.2,2.33,,
"BUR,EVE,MCI,SHU,WBA",14.7,8.7,8.2,8.2,7.1,10.3,8.9,12.7,8.3,6.1,93.2,2.33,,
"BUR,FUL,MUN,SHU,WHU",12.6,8.1,7.1,12,6,12,12.1,8.2,5.7,9.4,93.2,2.33,,
"BUR,LEE,NEW,SOU,WBA",12.5,7.8,10.3,7.8,10.1,8.7,8.4,7.6,11.1,8.9,93.2,2.33,,
"BUR,SHU,SOU,TOT,WHU",7.8,11.3,7.6,9.9,8.3,11.8,11.4,5.7,8.9,10.5,93.2,2.33,,
"CRY,LEE,MCI,MUN,SHU",15.5,6.8,6.8,12.4,6.9,9,11.3,9,8.7,6.8,93.2,2.33,,
"EVE,MCI,MUN,NEW,SHU",14.6,5.1,7.5,8.3,9.2,12.4,8.8,13,8.2,6.1,93.2,2.33,,
"EVE,NEW,SHU,TOT,WHU",9.4,7.3,7.3,10.6,10.6,13.5,9.9,9.1,9.7,5.8,93.2,2.33,,
"LEE,LEI,SHU,WBA,WHU",8.9,6.9,9.9,12.6,7.1,11.8,10.8,8.4,11.7,5.1,93.2,2.33,,
"LEE,LIV,MCI,WHU,WOL",9.6,11.8,10.6,8,10,6.7,8.4,10.3,10.4,7.4,93.2,2.33,,
"ARS,LIV,NEW,TOT,WBA",7.6,9.5,11.6,8.2,10.5,8.7,7.7,8.9,12.7,7.8,93.2,2.33,,
"AVL,SHU,SOU,TOT,WHU",7.8,9.3,6.6,12.1,10.5,10.3,10.3,7.4,9.5,9.4,93.2,2.33,,
"BHA,LEE,MCI,MUN,SHU",16.6,5.3,7.8,10.7,6.9,8.5,11.3,9.5,8.2,8.4,93.2,2.33,,
"ARS,AVL,BUR,LIV,TOT",9.6,10.5,8.3,9.2,9.8,8.2,10.3,8.3,7.2,11.9,93.3,2.3325,,
"ARS,LIV,SHU,SOU,WHU",5.6,10.9,9.7,7.6,10.8,10.7,13.3,7.8,9.3,7.6,93.3,2.3325,,
"CHE,MCI,NEW,TOT,WHU",8.2,11.5,8.7,8.2,11.5,12.3,7.5,6.7,10.9,7.8,93.3,2.3325,,
"LIV,MCI,SOU,WBA,WHU",7.3,12.5,11.3,7.5,10.8,7.5,8,10,11.8,6.6,93.3,2.3325,,
"AVL,CRY,MCI,SOU,TOT",10.8,10.9,7.2,10.9,10.4,7.1,7.6,7.8,10.8,9.8,93.3,2.3325,,
"AVL,FUL,LIV,MCI,SOU",10.8,9.9,8.3,8.1,10.8,5.7,7.2,12.5,9.8,10.2,93.3,2.3325,,
"ARS,CHE,LIV,MCI,WHU",6,13.5,10.2,5.8,11.3,10.6,11,8.2,8.6,8.1,93.3,2.3325,,
"AVL,MCI,SOU,WBA,WOL",11.3,10.4,9.8,6.5,10.3,6.7,6,11.6,10.9,9.8,93.3,2.3325,,
"BHA,BUR,EVE,MCI,TOT",14.1,9.3,8.3,7.6,8.2,8.6,8.7,8.9,7.7,11.9,93.3,2.3325,,
"BHA,LEI,LIV,MCI,NEW",9.2,8.6,13,8,7.9,8,8.4,12.4,11.9,5.9,93.3,2.3325,,
"ARS,CHE,LEE,MCI,WHU",9.7,10.3,9.1,7.6,12,11.1,11.2,5,8.7,8.6,93.3,2.3325,,
"ARS,CHE,SHU,WBA,WHU",7.7,10.4,9.4,8.7,8.9,13.5,12.4,6.8,8.2,7.3,93.3,2.3325,,
"ARS,SHU,SOU,TOT,WHU",6.2,10.3,8.2,9.4,11,11.8,11.9,5.2,9.9,9.4,93.3,2.3325,,
"AVL,BUR,LIV,MUN,SHU",14.3,7.6,7.1,10.2,6.3,9.3,11.9,11.8,5.7,9.1,93.3,2.3325,,
"AVL,CRY,LEI,MCI,WHU",10.3,10.3,9.4,12,9.2,8.7,9.6,9,9.3,5.5,93.3,2.3325,,
"AVL,EVE,MCI,SHU,TOT",13.5,7.3,5.7,10.9,9.8,9.2,7.7,12.7,8.9,7.6,93.3,2.3325,,
"AVL,MUN,NEW,SHU,TOT",12.9,5.6,6,12.6,8.7,11,8.9,10.3,8.5,8.8,93.3,2.3325,,
"BHA,BUR,LIV,TOT,WBA",9.9,10.9,10.4,9.1,7.1,6.6,9.2,8.3,9.9,11.9,93.3,2.3325,,
"BUR,CHE,MCI,TOT,WBA",11.8,12.4,8.1,7.5,8.4,9.7,7,7.7,10.3,10.4,93.3,2.3325,,
"CRY,LEI,MCI,WBA,WHU",8.4,11.3,11.6,10.9,7.6,9.2,8.6,8.5,12,5.2,93.3,2.3325,,
"MCI,MUN,NEW,SHU,SOU",12.4,7.1,8.4,7.7,9.2,11.3,8.7,10.7,10.2,7.6,93.3,2.3325,,
"BHA,BUR,LEI,TOT,WBA",9.9,9.2,11.2,9.8,6.1,8.3,8.2,8.2,11.5,10.9,93.3,2.3325,,
"LEI,MCI,MUN,SHU,WBA",12.4,6.9,9.7,10.3,5.9,11.3,8.1,12.4,10.9,5.4,93.3,2.3325,,
"MCI,MUN,NEW,SOU,TOT",11.3,8.3,8.5,7.7,10.9,10.1,7.1,8.1,11.4,9.9,93.3,2.3325,,
"ARS,AVL,BHA,BUR,FUL",13.1,7.9,9.1,9.3,8.4,6.4,10.6,8.2,6.2,14.1,93.3,2.3325,,
"ARS,AVL,BHA,CRY,MCI",12.5,9.3,9.9,9.7,9.3,6.1,11.3,8.3,7.7,9.2,93.3,2.3325,,
"ARS,AVL,CHE,MCI,SHU",11.2,9.2,7,7.5,9.8,10.8,10.7,10.3,7.7,9.1,93.3,2.3325,,
"ARS,AVL,CRY,MUN,WHU",10.4,8.4,8.3,12.1,10.4,9.4,13.1,6.1,6.2,8.9,93.3,2.3325,,
"ARS,AVL,FUL,MCI,SHU",12.5,7.8,7.2,10.3,9.3,7.8,9.4,12,7.9,9.1,93.3,2.3325,,
"ARS,AVL,LIV,MCI,WOL",9.5,11.4,10.3,5.8,10.6,6.4,7.9,13,8.8,9.6,93.3,2.3325,,
"ARS,FUL,MCI,NEW,SHU",10.5,7.8,9.3,8.7,9.4,9.9,8.9,11.4,9.8,7.6,93.3,2.3325,,
"AVL,BHA,LIV,MCI,WOL",11.7,10.8,10.3,6.8,8.4,5,7.9,13.5,8.8,10.1,93.3,2.3325,,
"BHA,LEI,NEW,TOT,WHU",7.7,8.2,11.7,10.5,8.8,10.4,8.7,7.3,12.1,7.9,93.3,2.3325,,
"CHE,LEE,LIV,MCI,NEW",11.1,9.7,8.9,6.4,10.7,9,8.9,10.1,11.1,7.4,93.3,2.3325,,
"FUL,MCI,NEW,SHU,WBA",12.2,7.8,9.3,10.3,7.7,8.9,6.3,13.1,11.6,6.1,93.3,2.3325,,
"ARS,AVL,BHA,LEE,MUN",15,5,8.7,11.3,9.8,7.2,12,6.9,6.1,11.3,93.3,2.3325,,
"ARS,AVL,BHA,LEI,NEW",9.3,6.7,13.7,8.3,10,8.9,9.8,9.3,9,8.3,93.3,2.3325,,
"ARS,AVL,LEE,LIV,WBA",10.8,7.3,9.9,10.7,10.9,6.6,9.8,9.4,9.3,8.6,93.3,2.3325,,
"ARS,AVL,LEI,MUN,WBA",10.8,6.6,12,9.9,8.7,10,8.8,9.8,8.4,8.3,93.3,2.3325,,
"ARS,BHA,LEE,SHU,WHU",9.5,7,9.8,10.9,8.8,10.2,15.1,5.6,8.3,8.1,93.3,2.3325,,
"ARS,CRY,LEE,MCI,WBA",12,9.2,10.3,10.3,9.3,7.5,9.8,7.2,10.7,7,93.3,2.3325,,
"ARS,FUL,MCI,WBA,WHU",9.1,10.4,11.2,9.8,10.5,8.3,8.4,8.5,9.3,7.8,93.3,2.3325,,
"ARS,FUL,NEW,TOT,WHU",7.8,9,9.6,10.6,11.8,10,8.5,6.8,9.6,9.6,93.3,2.3325,,
"ARS,LEI,LIV,TOT,WHU",5.5,10.9,12.4,9.3,9.7,10.2,10.1,6.8,11.3,7.1,93.3,2.3325,,
"ARS,LEI,SOU,WBA,WHU",5.6,9.8,14.2,7.8,11,10.4,9.3,6.8,11.6,6.8,93.3,2.3325,,
"AVL,BHA,LEE,MUN,WBA",16.7,5,8.7,12.9,8.2,6.2,10,8.6,7.2,9.8,93.3,2.3325,,
"AVL,CRY,MCI,SOU,WBA",12,10.4,8.7,9.8,9.9,6.8,7.7,9.5,10.8,7.7,93.3,2.3325,,
"AVL,LEI,MCI,NEW,WOL",11.1,8.2,11,7.1,9.6,8.6,6.4,13.1,11.1,7.1,93.3,2.3325,,
"AVL,LIV,MCI,SHU,WOL",11.1,10.7,8.6,7.9,7.8,6.4,7.9,15.6,9.4,7.9,93.3,2.3325,,
"AVL,SHU,SOU,WBA,WHU",9,8.8,8.3,11,10,9.9,10.4,9.1,9.5,7.3,93.3,2.3325,,
"BHA,BUR,EVE,MCI,MUN",17.2,7.1,8.7,7.6,7.5,9.2,10.3,9.8,5.1,10.8,93.3,2.3325,,
"BHA,BUR,FUL,MCI,MUN",16.7,8.1,8.7,9.1,6.6,7.2,9.3,9.1,5.6,12.9,93.3,2.3325,,
