COMBO,GW1,GW2,GW3,GW4,GW5,GW6,GW7,GW8,GW9,GW10,SUM,AVG PER TEAM
"MCI,MUN,TOT,WOL",8.7,7.2,6.1,5.6,6.1,6,4,7.2,6.7,8.3,65.9,2.196666667
"ARS,AVL,FUL,MUN",9.5,4.3,4.8,8,7.4,5.5,6.5,6.7,4.2,9,65.9,2.196666667
"ARS,CRY,MCI,MUN",8.9,6.7,6.6,6.2,6.1,6.7,8.3,5.1,5.1,6.2,65.9,2.196666667
"ARS,CRY,MCI,TOT",5.8,8.9,6.2,7.3,6.8,6.1,6.7,4.2,7.7,6.2,65.9,2.196666667
"AVL,BHA,SOU,TOT",6.9,6.4,5.3,7.4,7.5,4.3,5.8,4.7,6.9,10.7,65.9,2.196666667
"BHA,BUR,CRY,LIV",7.4,9.4,7.3,6.1,4.2,3.6,9.8,5.2,5.2,7.7,65.9,2.196666667
"BHA,CHE,MCI,WHU",6.9,8.9,7.3,5,6.8,7.2,7.6,4.2,5.7,6.3,65.9,2.196666667
"BHA,CRY,LEE,TOT",8,5.7,5.1,10.6,5.3,4.1,7.9,4.1,7.3,7.8,65.9,2.196666667
"BHA,CRY,LEE,WHU",7.6,6.3,6.8,10.1,5.8,4.1,10,3.7,6.3,5.2,65.9,2.196666667
"BHA,LIV,NEW,SHU",7.3,5.2,7.8,6.2,4.5,5.8,8.3,8.9,7.3,4.6,65.9,2.196666667
"BHA,NEW,WHU,WOL",6.3,7,9.7,5.2,6.8,5.8,6.3,5.9,6.4,6.5,65.9,2.196666667
"BUR,CRY,LEI,MCI",8.8,8.7,7.3,6.2,4.1,6.7,7.1,6.3,6.7,4,65.9,2.196666667
"LEE,LIV,NEW,TOT",6.2,5.3,6.1,7.9,7.8,5.5,6.2,5.7,9.6,5.6,65.9,2.196666667
"ARS,BUR,EVE,SHU",8,5.3,5.3,4.8,6.7,9,9.7,7,4.3,5.8,65.9,2.196666667
"ARS,CRY,LEE,NEW",6.9,4.8,7.3,7.5,8.1,6.2,8.5,4.1,7.3,5.2,65.9,2.196666667
"ARS,CRY,LIV,NEW",5.2,8,8.4,5.2,7.4,5.7,8.3,5.8,7.2,4.7,65.9,2.196666667
"ARS,EVE,LEI,WHU",4.2,5.3,9.6,5.4,9.4,9.5,7.9,5.4,5.4,3.8,65.9,2.196666667
"AVL,CHE,LIV,WHU",4.6,9.1,5.7,6.2,8.4,6.8,7.6,5.9,5.3,6.3,65.9,2.196666667
"AVL,CHE,WBA,WHU",6.4,7.6,5.9,7.4,8.1,7.5,6.3,5.4,5.3,6,65.9,2.196666667
"AVL,LEI,MCI,WOL",8.1,6.7,7.4,5.1,6,5.1,4.4,10.1,7.4,5.6,65.9,2.196666667
"BHA,EVE,NEW,SHU",9.6,4.3,6.4,5.9,5.9,7.5,7.5,8.6,5.9,4.3,65.9,2.196666667
"BHA,LEE,SOU,TOT",6.9,5.7,5.6,7.4,6.9,4.6,6.3,4.1,8.4,10,65.9,2.196666667
"BUR,EVE,LEE,TOT",10.5,4.8,4.7,7.5,6.9,7.2,6.4,4.6,5.4,7.9,65.9,2.196666667
"BUR,EVE,MUN,NEW",11.6,3.3,5.8,5.4,6.9,9.5,7,7.2,3.2,6,65.9,2.196666667
"BUR,FUL,MUN,WBA",11.2,5.3,5.8,7.9,5.2,6,5.5,7.2,3.7,8.1,65.9,2.196666667
"CRY,EVE,MCI,WBA",9.2,6.9,6.3,6.3,6.3,5.7,5.3,8.2,7.3,4.4,65.9,2.196666667
"CRY,FUL,SHU,WHU",7,7.4,4.7,10.7,4.2,6.9,9,5.4,6.4,4.2,65.9,2.196666667
"CRY,LEE,MUN,TOT",9.4,4.6,5,11.2,5.7,5.6,7.4,4.1,6.2,6.7,65.9,2.196666667
"CRY,MCI,SOU,WHU",5.4,10,7.2,6.3,7.9,5.6,7.2,3.8,7.8,4.7,65.9,2.196666667
"EVE,LEE,MUN,SHU",11.6,2.6,4.6,8,5.6,8.3,8,7.3,4.8,5.1,65.9,2.196666667
"FUL,MCI,NEW,WOL",7.9,6.9,7.4,4.6,6.7,4.6,3.6,9.5,7.9,6.8,65.9,2.196666667
"FUL,MUN,SHU,WHU",7.6,4.6,4.6,10.1,4.6,9,8.5,6.3,4.8,5.8,65.9,2.196666667
"LEE,MCI,SOU,WOL",8.2,7.2,7.1,3.5,7.7,5,4.5,6.2,8.9,7.6,65.9,2.196666667
"LEE,MUN,SOU,TOT",8.3,4.6,5,8,7.3,6.1,6.3,4.1,7.3,8.9,65.9,2.196666667
"LEE,SHU,WHU,WOL",6.3,6.2,6.1,7.9,5.6,7.6,8.3,5.8,7,5.1,65.9,2.196666667
"LEI,SOU,TOT,WHU",4.2,7.8,6.9,7,7.4,7.8,5.1,3.8,10,5.9,65.9,2.196666667
"ARS,BUR,CHE,MUN",8.2,6.8,5.6,4.1,5.7,9.5,8.9,4.6,3.5,9,65.9,2.196666667
"ARS,BUR,EVE,LEE",10,4.3,5.8,4.8,8.9,7.8,8.6,4.6,4.3,6.8,65.9,2.196666667
"ARS,LEE,MUN,TOT",8.3,4.1,5,8.5,7.3,7.2,7.4,4.1,5.7,8.3,65.9,2.196666667
"ARS,NEW,SOU,WOL",4.6,7,9,3.1,9.6,6.2,4.7,5.8,7.9,8,65.9,2.196666667
"BHA,MCI,MUN,SOU",10,5.7,7.1,5.1,6.1,5.1,6.7,5.6,6.1,8.4,65.9,2.196666667
"BUR,EVE,LEE,NEW",11.6,3.3,5.8,5.4,8.1,7.8,7,6.2,5.4,5.3,65.9,2.196666667
"ARS,AVL,LIV,MUN",7.7,4.8,6.2,6.2,7.7,5.8,8.3,7.3,4.2,7.8,66,2.2
"ARS,FUL,MCI,SHU",7.5,6.3,5.7,6.7,5.7,6.3,6.9,8.4,6.4,6.1,66,2.2
"AVL,BHA,LIV,TOT",6.8,6.4,5.8,8.3,6.2,3.7,6.7,6.9,6.3,8.9,66,2.2
"AVL,BHA,SHU,TOT",8.5,5.2,4.2,10,4.7,4.8,7.4,6.9,5.9,8.4,66,2.2
"BHA,BUR,FUL,TOT",8.6,6.9,5.4,7.9,4.8,4.3,5.9,5.2,4.8,12.2,66,2.2
"CRY,FUL,LIV,MCI",6.9,9.4,6.3,7.2,5.7,3.7,5.6,8.9,7.3,5,66,2.2
"CRY,LEE,LIV,WBA",6.9,7.3,6.6,8.9,5.7,4.5,7.3,5.8,8.3,4.7,66,2.2
"CRY,LEE,LIV,WHU",5.3,8.4,6.6,9.5,6.7,4.5,9.3,3.7,7.3,4.7,66,2.2
"FUL,LIV,MCI,SOU",5.8,8.4,6.8,4.5,7.2,4.2,4.7,8.9,8.3,7.2,66,2.2
"LEI,MCI,SOU,TOT",4.6,7.8,6.7,5.2,6.7,6.6,5,5.8,11.4,6.2,66,2.2
"MCI,SOU,TOT,WOL",5.1,9.4,6.7,3.5,7.2,5.5,4,6.3,9.4,8.9,66,2.2
"ARS,BUR,CRY,MUN",8.9,6.8,6.2,6.3,4.6,7.4,10.1,4.7,3.6,7.4,66,2.2
"ARS,BUR,LIV,MUN",7.7,6.8,7.2,5.1,5.5,7.3,9.4,5.6,3.6,7.8,66,2.2
"ARS,CHE,WHU,WOL",4.7,10.6,7.4,3,7.9,8.3,7.2,3.7,5.7,7.5,66,2.2
"ARS,CRY,TOT,WBA",5.8,8,7,8.5,5.9,5.8,6.4,4.2,8.5,5.9,66,2.2
"ARS,LEE,MCI,WOL",8.2,6.7,7.7,4,7.7,5.4,5.6,6.2,7.4,7.1,66,2.2
"ARS,LIV,MUN,NEW",5.7,4.8,8.3,5.2,7.8,7.8,7.8,6.7,5.6,6.3,66,2.2
"AVL,BHA,EVE,MUN",12.2,3.3,4.8,6.9,6.8,5.4,7.5,7.8,3.8,7.5,66,2.2
"AVL,BUR,EVE,SOU",10,5.5,5.4,4.3,9.1,6.4,6.4,6.9,3.9,8.1,66,2.2
"AVL,EVE,LIV,WHU",6.4,6.1,5.9,6.9,9.5,5.8,7.3,8.3,5,4.8,66,2.2
"BHA,CHE,LIV,MCI",6.7,9.3,7.1,4.4,6.2,4.5,6.9,7.7,6.6,6.6,66,2.2
"BHA,LEI,MUN,NEW",7.9,4.1,9,6.9,4.5,7.9,6.8,7.2,6.4,5.3,66,2.2
"BHA,LIV,WBA,WHU",5.9,8,9.6,7.2,5.7,4.2,7.8,6,6.8,4.8,66,2.2
"BHA,MUN,SHU,WBA",9.7,4.5,6.7,8.4,4,6.4,8,7.3,5.2,5.8,66,2.2
"BUR,CHE,CRY,MCI",9.3,11,5.7,4.5,5.3,6.7,7.6,4.6,5.1,6.2,66,2.2
"BUR,CRY,SHU,TOT",7.4,8.3,4.6,9.5,3.6,6.8,8.5,4.7,5.8,6.8,66,2.2
"BUR,EVE,NEW,SOU",8,5.5,6.4,4.3,9.2,7.9,5.9,6.3,5.9,6.6,66,2.2
"BUR,LEI,LIV,NEW",5.6,6.8,9,5.7,5,7.8,6.6,7.9,7.5,4.1,66,2.2
"CRY,LIV,MCI,SOU",5.2,10.4,7.2,4.5,6.6,4.6,6.5,7.3,8.7,5,66,2.2
"EVE,LIV,NEW,SHU",7.3,4.3,5.7,5.3,6.8,7.9,6.8,10.7,6.9,4.3,66,2.2
"FUL,LEE,SHU,WHU",7.6,4.6,4.6,10.7,5.8,7.3,8.5,5.3,6.5,5.1,66,2.2
"FUL,LEI,MCI,TOT",6.3,6.8,5.8,7.9,5.8,5.7,4.2,7.4,9.9,6.2,66,2.2
"LEE,LEI,SHU,WBA",7.4,4.4,6.8,9,4.1,7.3,6.3,7.4,9.7,3.6,66,2.2
"LEI,MUN,TOT,WBA",6.3,5.1,6.9,8.5,5.1,7.9,4.7,6.7,9.5,5.3,66,2.2
"ARS,BHA,MUN,WBA",8.1,5.2,9.1,6.8,5.2,5.9,8,5.6,4.6,7.5,66,2.2
"ARS,EVE,MCI,WOL",6.8,6.9,7.4,3.7,9.2,6.6,4.6,8.6,5.9,6.3,66,2.2
"ARS,LEE,LIV,NEW",5.7,4.8,8.3,5.2,9,6.1,7.8,5.7,7.8,5.6,66,2.2
"AVL,EVE,LIV,NEW",7.9,4,5.9,5.3,9.6,5.8,6.5,10.3,5.9,4.8,66,2.2
"AVL,EVE,MUN,WBA",11.7,3.3,4.8,7.5,7.4,6.5,6,9,3.8,6,66,2.2
"AVL,EVE,NEW,SOU",8,4,5.4,4.4,11.4,6.4,5.9,8,6.5,6,66,2.2
"AVL,LEE,MUN,WOL",11.8,3.1,5.1,8.3,6.6,4.6,6.3,7.1,4.8,8.3,66,2.2
"AVL,LEI,NEW,SOU",5.7,4.8,7.5,5.4,8.6,6.9,5.7,7.4,8.7,5.3,66,2.2
"BHA,LEE,LEI,NEW",7.9,4.1,9,6.9,5.7,6.2,6.8,6.2,8.6,4.6,66,2.2
"BHA,MUN,TOT,WHU",7,5.7,6.3,9,5.7,6.8,7.9,4.3,4.7,8.6,66,2.2
"BUR,CRY,LIV,WHU",5.3,11.1,7.3,7.3,5.1,5.7,9.9,4.3,5.3,4.7,66,2.2
"BUR,CRY,MUN,NEW",10.5,5.8,6.2,6.9,4.6,7.9,8.5,5.6,4.1,5.9,66,2.2
"BUR,CRY,SOU,WHU",5.4,10.1,6.8,6.4,6.4,6.3,9,3.8,5.3,6.5,66,2.2
"BUR,FUL,LEE,WBA",11.2,5.3,5.8,8.5,5.4,4.8,5.5,6.2,5.9,7.4,66,2.2
"BUR,FUL,MUN,TOT",10,5.8,4.7,8.5,5.2,6.4,5.4,5.6,3.7,10.7,66,2.2
"BUR,LEI,LIV,WBA",5.7,7.8,9.1,6.2,4.7,6.3,6.1,8,8,4.1,66,2.2
"CHE,LEI,NEW,WHU",4.6,6.9,8,5.3,7.4,11.1,6.1,5.3,7.5,3.8,66,2.2
"CHE,NEW,SHU,WBA",7.8,5.8,6.2,5.8,5.3,9.6,5.8,7.4,8,4.3,66,2.2
"CHE,NEW,SOU,WBA",6.2,7,7.3,3.7,8.2,7.5,5.4,5.7,9,6,66,2.2
"CRY,LEE,LEI,MCI",8.8,6,6.6,8.4,5.6,5.5,6.6,5.7,8.8,4,66,2.2
"CRY,LEE,TOT,WBA",7.5,6.3,5.1,11.2,5.9,5.2,5.9,4.1,9.6,5.2,66,2.2
"EVE,LIV,WBA,WHU",5.9,7.1,7.5,6.3,7.9,6.3,6.3,7.8,6.4,4.5,66,2.2
"FUL,LIV,TOT,WBA",6.3,7.5,5.8,8.4,6.3,4.3,3.9,7.5,9.1,6.9,66,2.2
"FUL,MCI,TOT,WOL",6.8,8.4,5.8,6.2,6.3,4.6,3.2,7.9,7.9,8.9,66,2.2
"FUL,MUN,NEW,WBA",9.2,4.3,6.9,8,5.8,6.5,4.5,8.3,6.5,6,66,2.2
"LEI,LIV,TOT,WHU",4.1,8.4,7.4,7.9,6.1,7.2,6,5.4,9.4,4.1,66,2.2
"LIV,SOU,TOT,WHU",4.2,9.6,6.7,6.3,8.4,5.6,6.1,3.8,8.4,6.9,66,2.2
"BHA,BUR,CHE,LEE",10.4,6.2,5.6,5.1,5.3,5.7,8.8,4.5,4.6,9.8,66,2.2
"BHA,LEE,LEI,MCI",9.9,4.5,8.3,6.7,5.6,5,6.6,6.2,8.3,4.9,66,2.2
"ARS,BUR,LIV,SOU",4.1,9,7.8,4.1,7.8,6.2,8.3,4.7,5.7,8.4,66.1,2.203333333
"AVL,CHE,LEE,TOT",8.7,5.3,4.2,9.4,8,5.7,6.2,4,6.3,8.3,66.1,2.203333333
"CHE,EVE,LIV,MCI",6.7,8.4,5.7,4.1,7.7,6.6,6.1,9.5,6.2,5.1,66.1,2.203333333
"ARS,AVL,CRY,SHU",6.9,5.8,4.7,9,5.8,5.9,10.1,6.4,5.8,5.7,66.1,2.203333333
"ARS,CHE,MCI,SHU",6.2,7.7,5.5,4,6.2,9.3,8.2,6.7,6.2,6.1,66.1,2.203333333
"AVL,FUL,MUN,TOT",10,4.3,4.4,10.7,6.3,4.9,4.9,6.7,4.3,9.6,66.1,2.203333333
"AVL,LIV,NEW,SOU",5.7,6,6.8,4.7,9.6,4.7,6.4,8,7.9,6.3,66.1,2.203333333
"AVL,LIV,SHU,WBA",7.4,5.8,5.7,8.3,5.1,4.8,6.8,10.7,6.9,4.6,66.1,2.203333333
"BHA,LEI,MCI,MUN",9.9,4.5,8.3,6.7,4.5,6.7,6.6,7.2,6.1,5.6,66.1,2.203333333
"BHA,LEI,MUN,WBA",8,4.5,9.1,7.9,4.5,6.4,6.3,7.2,6.9,5.3,66.1,2.203333333
"BHA,MCI,TOT,WOL",7.3,8.3,7.3,5,5.7,4.5,4,6.8,7.8,9.4,66.1,2.203333333
"BUR,EVE,FUL,MCI",11.7,6.4,5.5,5.2,6.3,6.3,4.8,8.6,4.4,6.9,66.1,2.203333333
"CRY,LEI,LIV,MCI",5.1,9.2,7.7,6.1,5,5,6.4,8.9,8.7,4,66.1,2.203333333
"FUL,MCI,SHU,TOT",8,6.8,4.2,8.9,5.3,5.7,4.2,8.4,7.9,6.7,66.1,2.203333333
"ARS,AVL,BHA,FUL",8.1,5.4,6.6,7.4,7,3.4,7,6.3,5.3,9.6,66.1,2.203333333
"ARS,AVL,CRY,WBA",7,6.5,7.1,8.5,7,4.9,7.5,5.9,5.8,5.9,66.1,2.203333333
"ARS,BHA,EVE,WBA",8.1,5.4,8.8,5.3,7.9,5.9,7,6.4,5.3,6,66.1,2.203333333
"ARS,BHA,FUL,NEW",7.5,5.4,8.7,5.8,7.1,4.9,6.5,6.3,5.8,8.1,66.1,2.203333333
"ARS,CHE,MCI,WBA",6.3,8.4,7.9,4,7.4,7.3,5.6,5.8,7.1,6.3,66.1,2.203333333
"ARS,CHE,NEW,SHU",6.2,5.8,6.2,4.2,7,10.6,8.4,5.7,6.2,5.8,66.1,2.203333333
"ARS,EVE,LEE,WHU",6.5,4.3,6.4,6.5,11.1,7.8,9.1,3.7,5.4,5.3,66.1,2.203333333
"ARS,EVE,NEW,TOT",6.3,5,6.5,4.9,10.7,8.4,5.4,5.8,7.1,6,66.1,2.203333333
"ARS,LEI,NEW,WOL",4.5,5.8,11.6,4.2,6.8,7.8,4.6,7.4,8.1,5.3,66.1,2.203333333
"ARS,MCI,SOU,WOL",4.6,8.9,8.3,3.1,8.8,5.5,4.5,6.3,7.8,8.3,66.1,2.203333333
"ARS,MUN,SOU,WHU",4.3,6.3,7.3,5.3,9.5,8.4,9,3.8,4.7,7.5,66.1,2.203333333
"AVL,BHA,EVE,WHU",8.7,4.4,6.1,7.5,8.6,5.4,8,6.5,4.9,6,66.1,2.203333333
"AVL,BHA,FUL,WBA",9.8,5.4,6.6,9,5.4,3.4,5,8,5.4,8.1,66.1,2.203333333
"AVL,BHA,FUL,WHU",8.2,5.4,6.1,9.6,7,3.4,7,5.9,5.4,8.1,66.1,2.203333333
"AVL,BUR,CHE,TOT",8.7,8,4.2,6.8,6.4,6.9,6.2,4.6,4.2,10.1,66.1,2.203333333
"AVL,EVE,MUN,TOT",10.5,3.3,4.4,8.6,7.9,6.9,5.9,7.3,3.8,7.5,66.1,2.203333333
"AVL,FUL,LEI,NEW",7.4,4.8,6.6,8.1,6.9,6,4.8,9,7.2,5.3,66.1,2.203333333
"AVL,LIV,SOU,WBA",5.8,7,6.8,5.7,7.9,4.7,5.9,8.1,7.9,6.3,66.1,2.203333333
"BHA,BUR,FUL,SHU",9.7,5.7,5.3,7.8,3.6,4.9,8.1,6.8,4.8,9.4,66.1,2.203333333
"BHA,BUR,LEI,SHU",7.9,5.5,7.4,6.8,3.5,7.4,8.9,6.8,5.3,6.6,66.1,2.203333333
"BHA,BUR,SHU,WOL",8.4,7.2,6.8,5.1,3.6,5.2,7.9,7.3,5.3,9.3,66.1,2.203333333
"BHA,CHE,SHU,WHU",6.3,7.3,5.7,6.7,4.7,9.4,10.3,4.2,5.7,5.8,66.1,2.203333333
"BHA,EVE,NEW,WHU",8.1,4.4,8.2,5.9,8.7,7.5,7.5,5.9,5.4,4.5,66.1,2.203333333
"BHA,LEI,WBA,WHU",5.9,6.2,10.4,7.9,4.7,6.4,6.8,5.9,8.1,3.8,66.1,2.203333333
"BHA,MCI,WHU,WOL",6.9,8.9,9,5,6.1,4.5,6.1,6.4,6.4,6.8,66.1,2.203333333
"BUR,CHE,LEE,MUN",11.8,5.1,4.9,5.7,5.7,8.3,8.3,4.5,3.5,8.3,66.1,2.203333333
"BUR,MUN,SHU,WOL",9.8,6.1,5.6,5.7,4,7.8,7.4,7.7,4.2,7.8,66.1,2.203333333
"BUR,TOT,WBA,WOL",6.8,9,6.9,5.7,5.2,5.7,3.7,6.4,7.6,9.1,66.1,2.203333333
"CHE,LIV,MCI,SOU",4.5,10.4,6.6,3.5,7.7,5.5,6,7.2,8.1,6.6,66.1,2.203333333
"CHE,LIV,MCI,TOT",5,10.4,5.6,4.4,7.3,6,5.5,7.2,8.1,6.6,66.1,2.203333333
"CHE,MUN,SHU,WHU",6.3,6.2,4.4,7.3,5.1,12,9.8,4.6,4.6,5.8,66.1,2.203333333
"CRY,LEI,SHU,WBA",6.8,6.1,6.9,9,3.5,6.9,6.8,7.5,9.1,3.5,66.1,2.203333333
"EVE,LEI,SHU,WHU",5.8,4.6,5.9,7.5,5.7,11,8.3,7.7,6,3.6,66.1,2.203333333
"EVE,SHU,TOT,WHU",6.4,5.8,4.2,8.6,6.9,9.9,7.9,6.1,6,4.3,66.1,2.203333333
"FUL,LEE,NEW,WHU",7.6,4.3,6.4,9.2,8.6,6.4,6,5.3,7,5.3,66.1,2.203333333
"FUL,LIV,MCI,WOL",6.2,9.4,7.3,4.4,6.1,3.6,3.6,11,7.4,7.1,66.1,2.203333333
"FUL,LIV,NEW,WHU",5.8,7.1,7.5,7.4,7.9,5.9,5.8,7,6.9,4.8,66.1,2.203333333
"FUL,NEW,SOU,TOT",6.3,6.5,5.3,6.5,8.2,5.3,4.3,5.8,9.2,8.7,66.1,2.203333333
"FUL,NEW,SOU,WHU",5.9,6.5,7,6.5,9.3,6.5,4.9,5.4,7.5,6.6,66.1,2.203333333
"LEE,LIV,MUN,NEW",9.3,3.1,6.5,6.8,7.1,6.6,7.8,6.6,6.7,5.6,66.1,2.203333333
"LEE,MUN,NEW,SOU",9.4,3.1,6,5.9,8.5,7.2,6.9,5,7.3,6.8,66.1,2.203333333
"BUR,CRY,MUN,WBA",10.6,6.8,6.2,7.9,4.6,6.4,8,5.6,4.1,5.9,66.1,2.203333333
"BUR,LEI,NEW,SOU",5.7,6.3,8.5,4.8,6.4,8.4,5.7,6.3,8.1,5.9,66.1,2.203333333
"CHE,SHU,WHU,WOL",5.1,9.9,5.6,5.1,5.1,9.8,7.6,5.8,6.3,5.8,66.1,2.203333333
"LEI,LIV,NEW,TOT",4.5,6.3,7.9,6.3,6.1,7.2,5.2,7.4,11.1,4.1,66.1,2.203333333
"AVL,BUR,CRY,SOU",8.9,8,5.8,6.9,6.4,4.8,7.9,4.7,4.8,8,66.2,2.206666667
"CHE,CRY,TOT,WHU",5.2,10.7,4.6,8.5,6.4,7.8,7.2,3.7,6.2,5.9,66.2,2.206666667
"ARS,BUR,SHU,TOT",6.3,7.3,5.2,6.8,4.7,8.4,9.1,4.7,5.3,8.4,66.2,2.206666667
"ARS,LIV,MUN,WHU",4.2,6.9,7.8,6.2,7.7,7.8,9.9,4.7,4.7,6.3,66.2,2.206666667
"ARS,LIV,TOT,WBA",4.6,8,8,6.2,6.8,5.7,5.7,5.9,9,6.3,66.2,2.206666667
"AVL,BHA,BUR,LEI",9.9,5.2,7.6,6.8,4.1,5.4,7.8,6.8,4.3,8.3,66.2,2.206666667
"AVL,BHA,MUN,TOT",10.5,4.2,4.7,9.5,5.7,4.8,6.9,5.6,4.2,10.1,66.2,2.206666667
"AVL,MUN,SOU,WHU",7.9,5.3,5.7,7.5,9,6.9,7.4,4.7,4.3,7.5,66.2,2.206666667
"BUR,EVE,LEI,MCI",9.9,6.2,6.9,5.2,5.6,8.3,5.6,8.6,5.8,4.1,66.2,2.206666667
"CHE,SHU,TOT,WHU",5.2,8.4,4,7.9,5.8,10.9,8.2,3.7,6.3,5.8,66.2,2.206666667
"LEE,SHU,TOT,WBA",8,5.1,4.5,10.6,5.3,6.2,5.9,5.8,9.7,5.1,66.2,2.206666667
"ARS,BHA,LEI,TOT",4.6,6.2,10,6.3,5.2,6.3,6.7,4.7,8.3,7.9,66.2,2.206666667
"ARS,LEI,WHU,WOL",4.2,7.9,11.1,4.7,6.7,7.8,6.7,5.4,6.4,5.3,66.2,2.206666667
"ARS,SHU,SOU,WBA",5.8,6.8,7.4,5.3,6.9,6.9,7.5,5.9,7.9,5.8,66.2,2.206666667
"ARS,TOT,WHU,WOL",4.7,9.1,7.5,5.8,7.9,6.7,6.3,3.8,6.4,8,66.2,2.206666667
"AVL,BHA,LEE,WOL",10.4,4.2,6.3,7.7,6.2,3.7,6.3,6.7,5.9,8.8,66.2,2.206666667
"AVL,BUR,CRY,WOL",9.3,9.1,5.9,6.8,4.6,4.2,6.8,6.8,4.8,7.9,66.2,2.206666667
"AVL,EVE,FUL,MUN",11.7,3.3,4.5,8.1,7.4,5.5,5.5,8.9,3.8,7.5,66.2,2.206666667
"AVL,FUL,LEI,MCI",9.4,5.3,5.9,7.9,6.2,4.8,4.6,9.6,6.9,5.6,66.2,2.206666667
"BHA,CHE,NEW,WHU",6.3,7,8,5.2,7.5,8.5,7.8,4.2,5.7,6,66.2,2.206666667
"BHA,LEI,NEW,SHU",7.3,5.1,8.5,6.9,3.5,8,7.3,7.9,8.1,3.6,66.2,2.206666667
"BUR,CRY,LEE,SOU",8.9,7.3,6.1,6.9,5.8,5.1,8.4,4.1,6.3,7.3,66.2,2.206666667
"BUR,EVE,LIV,NEW",7.9,6,6.9,5.2,7.4,7.3,6.8,8.6,5.3,4.8,66.2,2.206666667
"BUR,FUL,NEW,TOT",8,6.5,5.4,7.5,5.9,6.4,4.4,6.3,6.6,9.2,66.2,2.206666667
"BUR,FUL,TOT,WHU",6.5,8.5,5.4,9.1,5.9,6.4,6,4.3,4.9,9.2,66.2,2.206666667
"BUR,FUL,WBA,WHU",7.7,8,7.1,8.5,5.4,6,6.1,5.9,4.9,6.6,66.2,2.206666667
"BUR,LEI,MUN,TOT",8.2,5.6,5.7,7.4,4.5,8.9,6.2,5.6,6.2,7.9,66.2,2.206666667
"CHE,LEE,SHU,WHU",6.3,6.2,4.4,7.9,6.3,10.3,9.8,3.6,6.3,5.1,66.2,2.206666667
"EVE,MCI,SOU,WHU",6.5,7.4,6.8,4.2,10.6,7.2,5.7,6.1,6.9,4.8,66.2,2.206666667
"FUL,LEE,MUN,NEW",11.1,3.1,5.1,8.6,6.8,6.3,6,6.6,5.8,6.8,66.2,2.206666667
"FUL,TOT,WBA,WHU",6.5,7.5,6,10.2,6.5,5.4,3.9,5.4,8.2,6.6,66.2,2.206666667
"MCI,MUN,SHU,WOL",9.8,6,6,5.6,4.4,7.1,5.6,9.8,5.8,6.1,66.2,2.206666667
"MCI,SHU,SOU,TOT",6.3,7.8,5.1,6.2,6.2,6.6,5.1,6.8,9.4,6.7,66.2,2.206666667
"ARS,BHA,MCI,WOL",6.8,7.8,9.5,4,6.1,4.5,6.1,6.8,6.3,8.3,66.2,2.206666667
"AVL,BHA,LEE,LEI",9.9,4.1,6.9,9.4,5.7,4.2,7.3,6.2,6.4,6.1,66.2,2.206666667
"AVL,BUR,EVE,FUL",11.7,4.5,4.5,7,7,5.5,5.5,8.5,3.9,8.1,66.2,2.206666667
"BHA,LEE,MUN,WBA",11.7,3.5,7.2,8.4,5.2,4.7,7.5,5.5,5.7,6.8,66.2,2.206666667
"BUR,LEE,SOU,WBA",9.5,6.3,6.7,5.8,6.4,5.7,6.4,4.6,7.4,7.4,66.2,2.206666667
"BUR,LIV,NEW,WOL",6.1,9,8.4,4.5,5.5,5.6,5.6,8.4,6.3,6.8,66.2,2.206666667
"BUR,NEW,SHU,SOU",7.4,6.3,6.2,4.8,5.9,8.5,7.5,6.3,6.9,6.4,66.2,2.206666667
"FUL,SOU,TOT,WBA",6.4,7.5,5.3,7.5,6.5,4.9,3.9,5.8,9.7,8.7,66.2,2.206666667
"LIV,TOT,WBA,WOL",5,9.5,7.3,5.6,6.1,4.6,3.7,8,9.6,6.8,66.2,2.206666667
"NEW,SHU,SOU,TOT",6.3,6.3,5.1,6.4,7,7.9,5.3,5.8,9.7,6.4,66.2,2.206666667
"BUR,CRY,EVE,MCI",11.1,7.9,5.9,5.2,5.7,6.7,7.3,7,4.8,4.7,66.3,2.21
"AVL,CHE,MCI,SOU",8.2,7.9,5.2,3.5,9,5.7,6,6.3,6.7,7.8,66.3,2.21
"AVL,CHE,MCI,WOL",8.6,9.4,5.7,3.4,7.2,5.1,4.9,8.4,5.8,7.8,66.3,2.21
"AVL,CRY,LEE,WOL",9.3,6.4,5.2,9.4,6.2,4.2,6.3,6.2,6.4,6.7,66.3,2.21
"BHA,BUR,MUN,SOU",10,5.7,6.7,5.2,4.6,5.8,8.4,5.2,3.6,11.1,66.3,2.21
"CHE,LEE,MCI,TOT",8.7,7.2,4.5,6.7,7.9,6.5,5.5,4,8.2,7.1,66.3,2.21
"CHE,MCI,TOT,WHU",5.2,10,5.6,6.2,7.9,8.7,5.5,3.7,7.2,6.3,66.3,2.21
"ARS,AVL,MUN,TOT",8.3,4.8,4.7,8.5,7.9,6.9,6.9,5.1,4.2,9,66.3,2.21
"ARS,BUR,LIV,SHU",5.7,7.8,6.7,5.1,4.5,7.3,10.5,7.3,5.3,6.1,66.3,2.21
"ARS,EVE,MCI,TOT",6.9,6.5,5.8,4.7,9.9,7.7,5.2,6.5,6.8,6.3,66.3,2.21
